"layer","id","dist","id_neighbour"
1,15172,20,15169
1,15176,80,15166
1,15178,252.388589282479,14564
1,15179,20,14751
1,15183,20,16657
1,15183,20,16890
1,15185,106.301458127346,15240
1,15191,31.6227766016838,14911
1,15192,102.95630140987,15293
1,15193,31.6227766016838,15528
1,15195,30,1
1,15196,22.3606797749979,14858
1,15197,110,14252
1,15200,22.3606797749979,15204
1,15203,100,15450
1,15204,22.3606797749979,15200
1,15205,44.7213595499958,15166
1,15208,22.3606797749979,15238
1,15211,41.2310562561766,15260
1,15213,60,15183
1,15219,20,14858
1,15222,31.6227766016838,15027
1,15223,50,14256
1,15229,106.301458127346,15248
1,15235,20,15145
1,15236,22.3606797749979,11870
1,15238,22.3606797749979,15208
1,15239,63.2455532033676,15340
1,15240,106.301458127346,15185
1,15243,22.3606797749979,15249
1,15245,31.6227766016838,14241
1,15248,102.95630140987,11870
1,15249,22.3606797749979,15243
1,15250,22.3606797749979,15235
1,15252,20,15466
1,15257,31.6227766016838,11870
1,15258,28.2842712474619,13874
1,15260,41.2310562561766,15211
1,15261,36.0555127546399,15166
1,15263,50,14807
1,15264,106.301458127346,1
1,15266,22.3606797749979,14858
1,15267,20,15273
1,15272,44.7213595499958,15352
1,15273,20,15267
1,15283,31.6227766016838,12715
1,15286,22.3606797749979,15002
1,15290,31.6227766016838,15301
1,15291,60,15290
1,15293,28.2842712474619,14915
1,15295,50.9901951359278,11870
1,15299,22.3606797749979,14858
1,15300,56.5685424949238,15252
1,15301,28.2842712474619,15267
1,15306,40,14911
1,15308,94.8683298050514,15399
1,15316,58.309518948453,15260
1,15317,22.3606797749979,15326
1,15326,22.3606797749979,11870
1,15328,76.1577310586391,15548
1,15331,100.498756211209,1
1,15334,22.3606797749979,15145
1,15340,63.2455532033676,15239
1,15342,20,12715
1,15344,22.3606797749979,15350
1,15346,72.8010988928052,15428
1,15350,22.3606797749979,14158
1,15350,22.3606797749979,15344
1,15352,22.3606797749979,15366
1,15355,22.3606797749979,15385
1,15358,28.2842712474619,15375
1,15361,102.95630140987,11870
1,15362,41.2310562561766,15193
1,15366,22.3606797749979,15352
1,15369,22.3606797749979,11870
1,15370,30,15002
1,15372,20,15389
1,15373,30,15252
1,15375,28.2842712474619,15358
1,15382,41.2310562561766,15393
1,15384,36.0555127546399,16096
1,15385,22.3606797749979,15355
1,15386,67.0820393249937,14953
1,15389,20,15372
1,15390,72.1110255092798,15372
1,15392,30,12715
1,15393,31.6227766016838,11870
1,15395,64.0312423743285,15577
1,15396,30,15652
1,15399,94.8683298050514,15308
1,15400,72.1110255092798,15252
1,15403,110,15499
1,15406,22.3606797749979,15458
1,15408,22.3606797749979,15430
1,15412,22.3606797749979,15444
1,15413,50.9901951359278,12865
1,15419,101.980390271856,15616
1,15422,30,15440
1,15424,63.2455532033676,15370
1,15425,44.7213595499958,15366
1,15426,20,15494
1,15428,72.8010988928052,15346
1,15430,22.3606797749979,15408
1,15432,22.3606797749979,15454
1,15433,41.2310562561766,15193
1,15436,31.6227766016838,15439
1,15439,31.6227766016838,15436
1,15440,30,15422
1,15440,30,15482
1,15440,30,15252
1,15444,22.3606797749979,15412
1,15447,113.137084989848,14158
1,15450,56.5685424949238,14897
1,15452,80.6225774829855,15375
1,15454,22.3606797749979,15432
1,15455,20,15497
1,15456,20,15470
1,15457,50,14158
1,15458,22.3606797749979,15406
1,15459,22.3606797749979,15466
1,15460,50,15473
1,15464,41.2310562561766,15507
1,15465,20,15470
1,15466,20,15252
1,15469,30,15455
1,15470,20,16606
1,15470,20,15456
1,15470,20,15465
1,15471,130.384048104053,15562
1,15473,20,15617
1,15475,31.6227766016838,15252
1,15481,41.2310562561766,1
1,15482,30,15440
1,15485,22.3606797749979,11870
1,15486,28.2842712474619,15459
1,15494,20,15426
1,15497,20,15455
1,15498,30,15008
1,15499,20,18440
1,15499,20,17348
1,15499,20,17553
1,15499,20,17004
1,15499,20,16295
1,15499,20,16977
1,15499,20,16000
1,15499,20,16677
1,15503,22.3606797749979,15526
1,15504,58.309518948453,15034
1,15507,41.2310562561766,15464
1,15509,30,1
1,15515,108.16653826392,15452
1,15526,22.3606797749979,15503
1,15528,31.6227766016838,15193
1,15530,50.9901951359278,14488
1,15533,22.3606797749979,15526
1,15536,102.95630140987,11870
1,15539,36.0555127546399,15628
1,15540,22.3606797749979,14158
1,15545,72.1110255092798,15301
1,15548,76.1577310586391,15328
1,15550,90,15473
1,15551,30,14252
1,15552,36.0555127546399,15584
1,15560,44.7213595499958,15193
1,15562,80,15470
1,15570,42.4264068711929,14488
1,15571,60.8276253029822,14421
1,15572,101.980390271856,15481
1,15574,70.7106781186548,15034
1,15576,30,15584
1,15577,20,15641
1,15582,104.403065089105,15419
1,15584,30,15576
1,15591,41.2310562561766,15482
1,15598,30,15935
1,15601,190,15741
1,15603,80.6225774829855,11870
1,15605,36.0555127546399,12865
1,15609,78.1024967590665,11870
1,15614,22.3606797749979,15625
1,15616,36.0555127546399,15692
1,15617,20,15473
1,15625,22.3606797749979,15614
1,15628,28.2842712474619,15470
1,15632,98.488578017961,15660
1,15634,22.3606797749979,15497
1,15635,28.2842712474619,14158
1,15641,20,15577
1,15642,111.803398874989,15008
1,15644,58.309518948453,15672
1,15645,36.0555127546399,15499
1,15650,111.803398874989,15715
1,15652,30,15396
1,15654,101.980390271856,12865
1,15656,28.2842712474619,16291
1,15660,60.8276253029822,15671
1,15661,22.3606797749979,15666
1,15664,20,15764
1,15666,22.3606797749979,15677
1,15666,22.3606797749979,15661
1,15670,63.2455532033676,15686
1,15671,60.8276253029822,15660
1,15672,58.309518948453,15644
1,15673,70.7106781186548,15552
1,15677,22.3606797749979,15666
1,15682,20,15008
1,15683,120.415945787923,15739
1,15686,63.2455532033676,15670
1,15687,50,15034
1,15690,22.3606797749979,15705
1,15692,36.0555127546399,15616
1,15693,22.3606797749979,15700
1,15694,28.2842712474619,11870
1,15696,28.2842712474619,14820
1,15697,22.3606797749979,14820
1,15698,85.4400374531753,15740
1,15699,64.0312423743285,15473
1,15700,22.3606797749979,15693
1,15702,40,15715
1,15703,28.2842712474619,11870
1,15705,22.3606797749979,15690
1,15706,20,11870
1,15709,20,17787
1,15711,20,15716
1,15715,22.3606797749979,15818
1,15716,20,15711
1,15717,100,14911
1,15722,36.0555127546399,11870
1,15738,70,11870
1,15739,28.2842712474619,15858
1,15740,31.6227766016838,16361
1,15741,130.384048104053,15840
1,15744,60.8276253029822,15758
1,15745,42.4264068711929,11870
1,15746,22.3606797749979,16152
1,15747,20,14158
1,15756,22.3606797749979,15709
1,15758,40,11870
1,15759,31.6227766016838,11870
1,15761,100,15806
1,15764,20,15664
1,15770,50.9901951359278,14982
1,15773,53.851648071345,14158
1,15783,42.4264068711929,15838
1,15787,28.2842712474619,15984
1,15795,40,14158
1,15797,100.498756211209,15901
1,15805,160.312195418814,15944
1,15806,20,15824
1,15807,90,14158
1,15812,20,15880
1,15818,22.3606797749979,15715
1,15819,50,15900
1,15819,50,15908
1,15824,20,15806
1,15830,50.9901951359278,15656
1,15837,101.980390271856,11870
1,15838,36.0555127546399,15891
1,15839,31.6227766016838,12865
1,15840,130.384048104053,15741
1,15841,102.95630140987,15989
1,15847,76.1577310586391,11870
1,15849,56.5685424949238,16111
1,15851,42.4264068711929,15787
1,15852,28.2842712474619,15473
1,15857,50,15894
1,15858,28.2842712474619,15739
1,15859,41.2310562561766,15866
1,15860,44.7213595499958,15787
1,15861,80.6225774829855,15473
1,15866,41.2310562561766,15859
1,15869,40,1
1,15871,30,15818
1,15873,36.0555127546399,12865
1,15877,210.95023109729,15840
1,15879,20,12715
1,15880,20,15812
1,15882,50.9901951359278,14421
1,15890,30,15933
1,15891,31.6227766016838,11870
1,15892,30,15918
1,15893,22.3606797749979,15918
1,15894,28.2842712474619,15942
1,15896,104.403065089105,14911
1,15897,20,16142
1,15897,20,15899
1,15898,60,15897
1,15899,20,15897
1,15899,20,18714
1,15899,20,18073
1,15899,20,19303
1,15900,50,15819
1,15901,100.498756211209,15797
1,15908,50,15819
1,15912,22.3606797749979,16168
1,15917,53.851648071345,15924
1,15918,22.3606797749979,15893
1,15924,50,12865
1,15924,50,15839
1,15932,20,11870
1,15933,30,15890
1,15934,94.339811320566,15656
1,15935,30,15598
1,15936,22.3606797749979,11870
1,15938,30,15858
1,15940,41.2310562561766,11870
1,15942,28.2842712474619,15894
1,15944,30,15897
1,15950,50,11870
1,15951,22.3606797749979,15470
1,15952,28.2842712474619,15473
1,15972,56.5685424949238,15183
1,15974,50,15470
1,15983,67.0820393249937,15787
1,15984,22.3606797749979,15993
1,15989,101.980390271856,16491
1,15990,22.3606797749979,11870
1,15993,22.3606797749979,15984
1,15999,50,15499
1,16000,20,15499
1,16006,20,16296
1,16009,31.6227766016838,16033
1,16019,44.7213595499958,11870
1,16021,64.0312423743285,16167
1,16024,101.980390271856,15396
1,16029,31.6227766016838,14158
1,16030,80,15740
1,16032,22.3606797749979,16055
1,16033,31.6227766016838,16009
1,16033,31.6227766016838,15183
1,16043,50,15938
1,16050,130.384048104053,16009
1,16055,22.3606797749979,16032
1,16059,111.803398874989,15183
1,16071,20,11870
1,16072,20,12865
1,16077,30,16098
1,16079,40,15499
1,16080,22.3606797749979,16118
1,16081,36.0555127546399,15899
1,16087,20,16382
1,16096,36.0555127546399,15384
1,16098,30,16077
1,16107,70,15899
1,16108,50,15473
1,16111,56.5685424949238,15849
1,16113,50,15899
1,16115,22.3606797749979,14982
1,16118,22.3606797749979,16080
1,16120,111.803398874989,15709
1,16124,20,11870
1,16128,20,11870
1,16135,31.6227766016838,1
1,16136,22.3606797749979,16452
1,16142,20,15897
1,16146,50,14710
1,16149,40,16165
1,16152,22.3606797749979,15746
1,16153,36.0555127546399,15656
1,16157,84.8528137423857,16328
1,16158,44.7213595499958,15858
1,16160,28.2842712474619,17211
1,16165,22.3606797749979,16319
1,16167,64.0312423743285,16021
1,16168,22.3606797749979,15912
1,16169,40,12715
1,16180,72.8010988928052,11870
1,16182,31.6227766016838,16118
1,16183,30,1
1,16184,50,14710
1,16185,100.498756211209,16797
1,16185,100.498756211209,16165
1,16188,28.2842712474619,11870
1,16193,20,16422
1,16196,72.1110255092798,11870
1,16200,58.309518948453,15787
1,16202,20,12715
1,16204,20,11870
1,16209,41.2310562561766,15740
1,16212,22.3606797749979,15709
1,16216,20,16399
1,16222,36.0555127546399,16193
1,16224,22.3606797749979,12715
1,16227,64.0312423743285,16184
1,16229,80,1
1,16232,44.7213595499958,15499
1,16239,30,11870
1,16241,60,15899
1,16242,20,16663
1,16243,53.851648071345,11870
1,16244,22.3606797749979,11870
1,16245,30,12865
1,16248,20,11870
1,16249,80.6225774829855,16259
1,16250,100.498756211209,15746
1,16254,50,16276
1,16257,20,17095
1,16257,20,16910
1,16259,50,15384
1,16260,56.5685424949238,15858
1,16261,56.5685424949238,15858
1,16267,20,16306
1,16268,44.7213595499958,14252
1,16269,31.6227766016838,11870
1,16276,31.6227766016838,16299
1,16280,67.0820393249937,15740
1,16291,28.2842712474619,15656
1,16293,30,11870
1,16295,20,15499
1,16296,20,16006
1,16299,31.6227766016838,16276
1,16304,36.0555127546399,16330
1,16306,20,16267
1,16307,20,11870
1,16319,22.3606797749979,16165
1,16324,30,16087
1,16328,84.8528137423857,16157
1,16329,36.0555127546399,16340
1,16330,36.0555127546399,16304
1,16332,36.0555127546399,14710
1,16340,31.6227766016838,16245
1,16343,22.3606797749979,16489
1,16343,22.3606797749979,16354
1,16345,22.3606797749979,16359
1,16346,100.498756211209,15740
1,16354,22.3606797749979,16343
1,16357,94.339811320566,16888
1,16358,90.5538513813742,16414
1,16359,22.3606797749979,16345
1,16361,31.6227766016838,15740
1,16363,102.95630140987,16332
1,16363,102.95630140987,14710
1,16364,113.137084989848,15841
1,16372,64.0312423743285,16393
1,16376,44.7213595499958,15858
1,16380,101.980390271856,16590
1,16381,100,16330
1,16382,20,16087
1,16383,31.6227766016838,16486
1,16386,28.2842712474619,14982
1,16388,100.498756211209,15183
1,16390,22.3606797749979,16087
1,16391,107.70329614269,15499
1,16393,30,15183
1,16394,72.8010988928052,16404
1,16399,20,16216
1,16403,20,21632
1,16403,20,19946
1,16403,20,21323
1,16403,20,21734
1,16403,20,21134
1,16403,20,21243
1,16403,20,23055
1,16403,20,22185
1,16403,20,22023
1,16403,20,19121
1,16403,20,19694
1,16403,20,17462
1,16403,20,21430
1,16403,20,16466
1,16403,20,22042
1,16403,20,23051
1,16403,20,19920
1,16403,20,21919
1,16403,20,20272
1,16403,20,21003
1,16404,50,16232
1,16406,30,15858
1,16409,20,16422
1,16414,90.5538513813742,16358
1,16422,20,16409
1,16423,50,16193
1,16427,67.0820393249937,15499
1,16429,252.388589282479,16870
1,16430,36.0555127546399,16466
1,16432,102.95630140987,16185
1,16432,102.95630140987,15034
1,16434,22.3606797749979,16594
1,16436,22.3606797749979,11870
1,16437,63.2455532033676,11870
1,16439,30,15470
1,16445,22.3606797749979,11870
1,16447,22.3606797749979,16193
1,16448,22.3606797749979,16462
1,16450,76.1577310586391,15499
1,16451,107.70329614269,16229
1,16452,22.3606797749979,16136
1,16462,22.3606797749979,16448
1,16466,20,16403
1,16468,22.3606797749979,11870
1,16469,22.3606797749979,17011
1,16470,80,15656
1,16473,101.980390271856,16087
1,16476,36.0555127546399,16772
1,16479,80.6225774829855,16406
1,16481,22.3606797749979,16488
1,16482,20,17077
1,16483,40,16484
1,16484,40,16483
1,16486,31.6227766016838,16383
1,16488,22.3606797749979,16481
1,16489,22.3606797749979,16343
1,16491,72.1110255092798,16430
1,16498,56.5685424949238,16638
1,16501,50.9901951359278,16484
1,16502,20,11870
1,16505,64.0312423743285,16699
1,16506,22.3606797749979,16524
1,16509,176.918060129541,15989
1,16511,76.1577310586391,16486
1,16516,120.830459735946,11870
1,16517,56.5685424949238,15183
1,16519,31.6227766016838,12865
1,16524,22.3606797749979,16506
1,16526,85.4400374531753,16087
1,16528,50,15656
1,16533,31.6227766016838,16572
1,16534,44.7213595499958,16565
1,16535,101.980390271856,16701
1,16535,101.980390271856,15331
1,16537,72.1110255092798,17280
1,16557,22.3606797749979,15499
1,16565,22.3606797749979,16572
1,16572,22.3606797749979,16565
1,16574,22.3606797749979,11870
1,16575,102.95630140987,16473
1,16576,130.384048104053,15499
1,16577,44.7213595499958,16606
1,16580,31.6227766016838,15897
1,16585,98.488578017961,16763
1,16587,101.980390271856,16165
1,16590,22.3606797749979,16618
1,16592,30,16574
1,16594,22.3606797749979,16434
1,16596,22.3606797749979,16612
1,16601,22.3606797749979,16604
1,16604,22.3606797749979,16601
1,16605,100.498756211209,15499
1,16606,20,15470
1,16607,110,16767
1,16612,22.3606797749979,16596
1,16613,36.0555127546399,1
1,16618,22.3606797749979,16949
1,16618,22.3606797749979,16590
1,16620,63.2455532033676,16656
1,16621,155.56349186104,16675
1,16622,31.6227766016838,15858
1,16624,41.2310562561766,16257
1,16629,100.498756211209,16193
1,16632,40,11870
1,16634,31.6227766016838,12865
1,16635,50,16677
1,16638,30,16682
1,16642,50.9901951359278,16434
1,16650,102.95630140987,12715
1,16655,28.2842712474619,16664
1,16656,63.2455532033676,16620
1,16657,20,15183
1,16663,20,16242
1,16664,28.2842712474619,16655
1,16674,70,16722
1,16675,50,15499
1,16677,20,15499
1,16682,30,16638
1,16683,100.498756211209,16242
1,16688,20,18005
1,16688,20,17971
1,16688,20,17526
1,16689,70.7106781186548,16855
1,16692,50,16754
1,16693,36.0555127546399,17954
1,16695,106.301458127346,12715
1,16696,36.0555127546399,15499
1,16699,64.0312423743285,16505
1,16700,20,1
1,16701,22.3606797749979,16818
1,16703,50,16732
1,16709,50,11870
1,16710,28.2842712474619,17311
1,16715,28.2842712474619,16760
1,16721,44.7213595499958,15183
1,16722,40,16754
1,16725,22.3606797749979,16482
1,16726,36.0555127546399,16482
1,16731,20,11870
1,16732,41.2310562561766,16715
1,16733,36.0555127546399,16715
1,16743,30,15499
1,16749,20,16791
1,16754,20,12865
1,16756,44.7213595499958,17231
1,16760,28.2842712474619,16715
1,16763,22.3606797749979,16764
1,16764,22.3606797749979,16763
1,16764,22.3606797749979,16843
1,16767,44.7213595499958,16257
1,16770,70,16797
1,16772,36.0555127546399,16476
1,16787,84.8528137423857,17180
1,16791,20,16749
1,16794,44.7213595499958,11870
1,16796,120.415945787923,14710
1,16797,22.3606797749979,18155
1,16798,94.339811320566,12715
1,16799,22.3606797749979,11870
1,16801,63.2455532033676,16693
1,16812,53.851648071345,16710
1,16815,50,11870
1,16818,22.3606797749979,16701
1,16827,56.5685424949238,16482
1,16828,20,16996
1,16828,20,17123
1,16841,22.3606797749979,15183
1,16842,64.0312423743285,12865
1,16843,22.3606797749979,16852
1,16847,50.9901951359278,15183
1,16848,22.3606797749979,15183
1,16850,30,16908
1,16852,22.3606797749979,16843
1,16855,70.7106781186548,16689
1,16857,31.6227766016838,18762
1,16858,30,12865
1,16865,31.6227766016838,16887
1,16866,20,11870
1,16866,20,16916
1,16870,252.388589282479,16429
1,16873,42.4264068711929,16923
1,16886,102.95630140987,16855
1,16887,31.6227766016838,16865
1,16888,42.4264068711929,16975
1,16890,20,15183
1,16894,41.2310562561766,16257
1,16895,165.529453572468,16257
1,16896,20,11870
1,16900,80,16828
1,16906,28.2842712474619,15499
1,16908,30,16850
1,16910,20,16257
1,16916,20,16866
1,16921,22.3606797749979,16934
1,16922,101.980390271856,17355
1,16923,42.4264068711929,16873
1,16926,89.4427190999916,17211
1,16933,20,16953
1,16934,22.3606797749979,16921
1,16936,40,11870
1,16949,20,17017
1,16951,22.3606797749979,17125
1,16953,20,16933
1,16955,28.2842712474619,16989
1,16963,58.309518948453,17059
1,16968,58.309518948453,15499
1,16969,36.0555127546399,15499
1,16972,30,1
1,16973,22.3606797749979,16993
1,16974,42.4264068711929,17027
1,16975,22.3606797749979,17082
1,16976,50,16888
1,16977,20,15499
1,16980,67.0820393249937,17448
1,16982,72.1110255092798,1
1,16988,36.0555127546399,17010
1,16989,28.2842712474619,16955
1,16991,31.6227766016838,16612
1,16993,22.3606797749979,16973
1,16996,20,17005
1,16996,20,16828
1,16997,63.2455532033676,16963
1,17002,30,17081
1,17004,20,15499
1,17005,20,16996
1,17009,31.6227766016838,15034
1,17010,36.0555127546399,16988
1,17011,22.3606797749979,16469
1,17016,31.6227766016838,1
1,17017,20,16949
1,17027,41.2310562561766,16715
1,17029,36.0555127546399,17010
1,17031,22.3606797749979,18434
1,17033,28.2842712474619,11870
1,17035,22.3606797749979,17383
1,17038,58.309518948453,17100
1,17041,30,16764
1,17051,31.6227766016838,11870
1,17052,41.2310562561766,17053
1,17052,41.2310562561766,17029
1,17053,41.2310562561766,17052
1,17059,58.309518948453,16963
1,17062,36.0555127546399,17179
1,17063,20,17632
1,17063,20,17132
1,17068,22.3606797749979,16996
1,17070,44.7213595499958,17132
1,17071,101.980390271856,16980
1,17074,41.2310562561766,17081
1,17076,101.980390271856,16688
1,17077,20,16482
1,17078,100.498756211209,16242
1,17080,41.2310562561766,17089
1,17081,30,17002
1,17082,22.3606797749979,16975
1,17084,31.6227766016838,16688
1,17085,22.3606797749979,17466
1,17085,22.3606797749979,17351
1,17087,151.327459504216,17103
1,17089,41.2310562561766,17080
1,17090,22.3606797749979,17222
1,17095,20,16257
1,17100,22.3606797749979,17112
1,17103,30,17147
1,17104,20,18858
1,17104,20,17959
1,17104,20,17376
1,17104,20,19034
1,17107,113.137084989848,16764
1,17108,36.0555127546399,16482
1,17109,92.1954445729289,17170
1,17111,60,16482
1,17112,22.3606797749979,17100
1,17116,31.6227766016838,15499
1,17117,108.16653826392,17245
1,17121,22.3606797749979,17174
1,17123,20,16828
1,17125,22.3606797749979,16951
1,17128,90.5538513813742,16797
1,17131,80,17116
1,17132,20,17063
1,17137,50,16975
1,17139,44.7213595499958,15499
1,17141,42.4264068711929,16482
1,17142,60,17063
1,17144,20,17393
1,17145,28.2842712474619,17125
1,17146,101.980390271856,17085
1,17147,30,17103
1,17148,42.4264068711929,17180
1,17152,50.9901951359278,17153
1,17153,20,17392
1,17156,41.2310562561766,17170
1,17157,98.9949493661167,17063
1,17160,41.2310562561766,17161
1,17161,41.2310562561766,17160
1,17162,101.980390271856,16689
1,17169,101.980390271856,12865
1,17170,41.2310562561766,17156
1,17172,102.95630140987,17221
1,17174,22.3606797749979,17121
1,17179,36.0555127546399,17062
1,17180,42.4264068711929,17148
1,17183,28.2842712474619,16482
1,17187,22.3606797749979,17261
1,17189,40,17196
1,17194,20,17669
1,17196,40,17189
1,17202,101.980390271856,16715
1,17206,30,16764
1,17211,28.2842712474619,16160
1,17216,120,11870
1,17218,41.2310562561766,16764
1,17221,80.6225774829855,16693
1,17222,22.3606797749979,17090
1,17224,104.403065089105,17162
1,17226,22.3606797749979,15034
1,17228,20,17234
1,17231,44.7213595499958,16756
1,17232,101.980390271856,17621
1,17232,101.980390271856,17677
1,17233,36.0555127546399,15899
1,17234,20,17228
1,17241,60.8276253029822,17033
1,17243,30,16764
1,17245,107.70329614269,17221
1,17247,102.95630140987,16963
1,17248,40,17257
1,17249,41.2310562561766,17257
1,17250,90,17249
1,17254,41.2310562561766,17194
1,17257,40,17248
1,17259,28.2842712474619,17272
1,17261,22.3606797749979,17187
1,17264,36.0555127546399,17287
1,17268,102.95630140987,16683
1,17270,102.95630140987,17619
1,17272,28.2842712474619,17259
1,17274,36.0555127546399,15499
1,17276,40,16688
1,17280,72.1110255092798,16537
1,17285,36.0555127546399,15499
1,17287,22.3606797749979,17318
1,17288,31.6227766016838,17297
1,17290,22.3606797749979,11870
1,17297,22.3606797749979,17302
1,17298,20,18755
1,17301,30,17035
1,17302,22.3606797749979,17297
1,17303,60,1
1,17304,20,11870
1,17305,101.980390271856,15183
1,17305,101.980390271856,17104
1,17310,28.2842712474619,17337
1,17311,28.2842712474619,16710
1,17317,22.3606797749979,17153
1,17318,22.3606797749979,17287
1,17321,60,16715
1,17322,50,17011
1,17323,30,17324
1,17324,30,17323
1,17327,36.0555127546399,17344
1,17330,100,17104
1,17337,28.2842712474619,17310
1,17338,41.2310562561766,17311
1,17342,50,15858
1,17344,36.0555127546399,17327
1,17348,20,15499
1,17350,72.8010988928052,17170
1,17351,22.3606797749979,17085
1,17355,42.4264068711929,15034
1,17356,80.6225774829855,16857
1,17359,28.2842712474619,11870
1,17370,60,17104
1,17371,60.8276253029822,15858
1,17374,78.1024967590665,11870
1,17375,50,17376
1,17376,20,17104
1,17378,28.2842712474619,15470
1,17380,100.498756211209,17298
1,17381,36.0555127546399,17359
1,17383,22.3606797749979,17035
1,17385,30,17310
1,17386,72.1110255092798,16764
1,17387,31.6227766016838,16710
1,17390,53.851648071345,16403
1,17392,20,17153
1,17393,20,17144
1,17395,100.498756211209,11870
1,17404,20,17848
1,17410,22.3606797749979,17104
1,17414,40,15899
1,17416,63.2455532033676,17487
1,17419,22.3606797749979,17423
1,17423,22.3606797749979,17419
1,17424,41.2310562561766,17466
1,17429,94.8683298050514,11870
1,17433,30,1
1,17435,20,11870
1,17439,50.9901951359278,15858
1,17448,67.0820393249937,16980
1,17450,20,17489
1,17451,101.980390271856,17035
1,17452,20,18285
1,17452,20,18233
1,17452,20,18531
1,17457,22.3606797749979,11870
1,17462,20,16403
1,17466,22.3606797749979,17085
1,17469,56.5685424949238,15034
1,17472,56.5685424949238,11870
1,17476,102.95630140987,1
1,17478,22.3606797749979,15709
1,17482,22.3606797749979,17489
1,17487,50.9901951359278,17189
1,17489,20,17450
1,17491,28.2842712474619,11870
1,17496,94.339811320566,17063
1,17501,104.403065089105,17960
1,17502,42.4264068711929,17709
1,17509,53.851648071345,17514
1,17513,60,17261
1,17514,53.851648071345,17509
1,17515,106.301458127346,16688
1,17516,400,16476
1,17518,28.2842712474619,17478
1,17521,30,16688
1,17522,31.6227766016838,16710
1,17525,30,17085
1,17526,20,16688
1,17529,50,11870
1,17535,110,15183
1,17537,20,17699
1,17540,36.0555127546399,17525
1,17542,102.95630140987,16403
1,17547,36.0555127546399,17298
1,17553,20,15499
1,17555,101.980390271856,17568
1,17558,80.6225774829855,17639
1,17562,30,16688
1,17567,78.1024967590665,17619
1,17568,101.980390271856,17555
1,17571,104.403065089105,1
1,17573,42.4264068711929,17298
1,17575,42.4264068711929,15709
1,17580,42.4264068711929,17540
1,17581,20,18737
1,17581,20,18750
1,17588,30,17318
1,17604,41.2310562561766,16688
1,17609,28.2842712474619,11870
1,17619,78.1024967590665,17567
1,17621,101.980390271856,17232
1,17622,44.7213595499958,16710
1,17625,67.0820393249937,1
1,17632,20,17063
1,17633,98.488578017961,17657
1,17634,44.7213595499958,17580
1,17638,36.0555127546399,17663
1,17639,64.0312423743285,16403
1,17657,22.3606797749979,17800
1,17661,80.6225774829855,17104
1,17663,36.0555127546399,17638
1,17669,20,17194
1,17676,40,17708
1,17677,41.2310562561766,18923
1,17687,72.1110255092798,17657
1,17690,22.3606797749979,17104
1,17698,22.3606797749979,17707
1,17699,20,17537
1,17700,22.3606797749979,15499
1,17702,50.9901951359278,18336
1,17705,20,11870
1,17707,22.3606797749979,17698
1,17707,22.3606797749979,17729
1,17708,40,17676
1,17709,42.4264068711929,17502
1,17711,22.3606797749979,17827
1,17712,30,17194
1,17714,60,17063
1,17726,60,17063
1,17728,28.2842712474619,17104
1,17729,22.3606797749979,17707
1,17736,101.980390271856,17812
1,17743,50,17793
1,17754,53.851648071345,17980
1,17757,28.2842712474619,11870
1,17767,41.2310562561766,17708
1,17769,40,17452
1,17771,20,19209
1,17775,40,18047
1,17779,30,15899
1,17782,22.3606797749979,17813
1,17783,22.3606797749979,17791
1,17787,20,15709
1,17788,28.2842712474619,15709
1,17789,80.6225774829855,15899
1,17790,22.3606797749979,17806
1,17791,22.3606797749979,17800
1,17793,36.0555127546399,11870
1,17795,101.980390271856,16756
1,17800,22.3606797749979,17657
1,17806,22.3606797749979,17063
1,17806,22.3606797749979,17790
1,17812,101.980390271856,17736
1,17813,22.3606797749979,17782
1,17814,22.3606797749979,18919
1,17814,22.3606797749979,18938
1,17815,22.3606797749979,17298
1,17823,76.1577310586391,17911
1,17827,22.3606797749979,17711
1,17834,50.9901951359278,17827
1,17836,40,11870
1,17843,22.3606797749979,1
1,17844,22.3606797749979,17861
1,17845,94.339811320566,17894
1,17848,20,17404
1,17856,22.3606797749979,17932
1,17861,22.3606797749979,17844
1,17866,22.3606797749979,17876
1,17867,22.3606797749979,16688
1,17868,110,15899
1,17872,20,17962
1,17875,28.2842712474619,17104
1,17876,22.3606797749979,17866
1,17884,22.3606797749979,17897
1,17886,31.6227766016838,17893
1,17886,31.6227766016838,15709
1,17889,30,11870
1,17893,30,15709
1,17894,94.339811320566,17845
1,17897,22.3606797749979,17884
1,17906,36.0555127546399,11870
1,17911,76.1577310586391,17823
1,17920,58.309518948453,15899
1,17921,22.3606797749979,17931
1,17929,60.8276253029822,16693
1,17930,30,18088
1,17931,22.3606797749979,17921
1,17932,22.3606797749979,17856
1,17938,22.3606797749979,18135
1,17941,40,11870
1,17942,31.6227766016838,11870
1,17948,102.95630140987,18356
1,17954,36.0555127546399,16693
1,17959,20,17104
1,17960,30,19018
1,17960,30,18321
1,17960,30,18175
1,17962,20,17872
1,17969,110,17677
1,17970,50,17960
1,17971,20,16688
1,17972,40,17063
1,17980,53.851648071345,17754
1,17985,22.3606797749979,18013
1,17990,67.0820393249937,16693
1,17993,22.3606797749979,11870
1,17995,120.415945787923,17501
1,18005,20,16688
1,18013,22.3606797749979,17985
1,18015,50,17677
1,18018,100.498756211209,19502
1,18018,100.498756211209,11870
1,18021,92.1954445729289,17702
1,18024,28.2842712474619,18091
1,18026,70,18081
1,18028,30,11870
1,18030,60.8276253029822,18034
