"layer","level","class","id","metric","value","areasqkm"
1,"patch",1,9978,"area",0.2,0.002
1,"patch",1,9979,"area",0.06,6e-04
1,"patch",1,9980,"area",0.1,0.001
1,"patch",1,9981,"area",0.28,0.0028
1,"patch",1,9982,"area",0.01,1e-04
1,"patch",1,9983,"area",0.12,0.0012
1,"patch",1,9984,"area",0.01,1e-04
1,"patch",1,9985,"area",0.49,0.0049
1,"patch",1,9986,"area",2.79,0.0279
1,"patch",1,9987,"area",1.71,0.0171
1,"patch",1,9988,"area",0.13,0.0013
1,"patch",1,9989,"area",23.08,0.2308
1,"patch",1,9990,"area",0.03,3e-04
1,"patch",1,9991,"area",3.17,0.0317
1,"patch",1,9992,"area",0.07,7e-04
1,"patch",1,9993,"area",0.01,1e-04
1,"patch",1,9994,"area",4.58,0.0458
1,"patch",1,9995,"area",0.08,8e-04
1,"patch",1,9996,"area",0.47,0.0047
1,"patch",1,9997,"area",1.15,0.0115
1,"patch",1,9998,"area",0.68,0.0068
1,"patch",1,9999,"area",0.08,8e-04
1,"patch",1,10000,"area",31.7,0.317
1,"patch",1,10001,"area",0.01,1e-04
1,"patch",1,10002,"area",77,0.77
1,"patch",1,10003,"area",0.14,0.0014
1,"patch",1,10004,"area",0.11,0.0011
1,"patch",1,10005,"area",0.08,8e-04
1,"patch",1,10006,"area",0.33,0.0033
1,"patch",1,10007,"area",0.06,6e-04
1,"patch",1,10008,"area",19.98,0.1998
1,"patch",1,10009,"area",0.03,3e-04
1,"patch",1,10010,"area",0.04,4e-04
1,"patch",1,10011,"area",0.04,4e-04
1,"patch",1,10012,"area",0.12,0.0012
1,"patch",1,10013,"area",0.01,1e-04
1,"patch",1,10014,"area",0.06,6e-04
1,"patch",1,10015,"area",0.04,4e-04
1,"patch",1,10016,"area",0.01,1e-04
1,"patch",1,10017,"area",0.02,2e-04
1,"patch",1,10018,"area",4.32,0.0432
1,"patch",1,10019,"area",0.29,0.0029
1,"patch",1,10020,"area",0.01,1e-04
1,"patch",1,10021,"area",0.05,5e-04
1,"patch",1,10022,"area",0.57,0.0057
1,"patch",1,10023,"area",0.7,0.007
1,"patch",1,10024,"area",0.08,8e-04
1,"patch",1,10025,"area",11.31,0.1131
1,"patch",1,10026,"area",0.02,2e-04
1,"patch",1,10027,"area",0.23,0.0023
1,"patch",1,10028,"area",0.95,0.0095
1,"patch",1,10029,"area",0.01,1e-04
1,"patch",1,10030,"area",0.42,0.0042
1,"patch",1,10031,"area",0.45,0.0045
1,"patch",1,10032,"area",0.01,1e-04
1,"patch",1,10033,"area",14.18,0.1418
1,"patch",1,10034,"area",0.09,9e-04
1,"patch",1,10035,"area",0.04,4e-04
1,"patch",1,10036,"area",0.26,0.0026
1,"patch",1,10037,"area",0.02,2e-04
1,"patch",1,10038,"area",0.03,3e-04
1,"patch",1,10039,"area",3.86,0.0386
1,"patch",1,10040,"area",0.21,0.0021
1,"patch",1,10041,"area",0.27,0.0027
1,"patch",1,10042,"area",0.03,3e-04
1,"patch",1,10043,"area",0.31,0.0031
1,"patch",1,10044,"area",2.76,0.0276
1,"patch",1,10045,"area",2.51,0.0251
1,"patch",1,10046,"area",0.24,0.0024
1,"patch",1,10047,"area",0.01,1e-04
1,"patch",1,10048,"area",0.3,0.003
1,"patch",1,10049,"area",0.12,0.0012
1,"patch",1,10050,"area",0.01,1e-04
1,"patch",1,10051,"area",0.29,0.0029
1,"patch",1,10052,"area",0.02,2e-04
1,"patch",1,10053,"area",3.36,0.0336
1,"patch",1,10054,"area",0.01,1e-04
1,"patch",1,10055,"area",0.29,0.0029
1,"patch",1,10056,"area",109.08,1.0908
1,"patch",1,10057,"area",3.53,0.0353
1,"patch",1,10058,"area",89.8,0.898
1,"patch",1,10059,"area",0.01,1e-04
1,"patch",1,10060,"area",0.1,0.001
1,"patch",1,10061,"area",0.07,7e-04
1,"patch",1,10062,"area",0.01,1e-04
1,"patch",1,10063,"area",1.21,0.0121
1,"patch",1,10064,"area",0.07,7e-04
1,"patch",1,10065,"area",32.11,0.3211
1,"patch",1,10066,"area",0.03,3e-04
1,"patch",1,10067,"area",2.74,0.0274
1,"patch",1,10068,"area",0.01,1e-04
1,"patch",1,10069,"area",0.03,3e-04
1,"patch",1,10070,"area",0.06,6e-04
1,"patch",1,10071,"area",0.09,9e-04
1,"patch",1,10072,"area",0.02,2e-04
1,"patch",1,10073,"area",0.01,1e-04
1,"patch",1,10074,"area",0.24,0.0024
1,"patch",1,10075,"area",0.03,3e-04
1,"patch",1,10076,"area",0.06,6e-04
1,"patch",1,10077,"area",0.32,0.0032
1,"patch",1,10078,"area",0.16,0.0016
1,"patch",1,10079,"area",3.15,0.0315
1,"patch",1,10080,"area",0.08,8e-04
1,"patch",1,10081,"area",0.01,1e-04
1,"patch",1,10082,"area",0.19,0.0019
1,"patch",1,10083,"area",0.05,5e-04
1,"patch",1,10084,"area",2.36,0.0236
1,"patch",1,10085,"area",0.02,2e-04
1,"patch",1,10086,"area",0.01,1e-04
1,"patch",1,10087,"area",6.26,0.0626
1,"patch",1,10088,"area",0.41,0.0041
1,"patch",1,10089,"area",0.24,0.0024
1,"patch",1,10090,"area",0.2,0.002
1,"patch",1,10091,"area",0.39,0.0039
1,"patch",1,10092,"area",0.03,3e-04
1,"patch",1,10093,"area",0.13,0.0013
1,"patch",1,10094,"area",0.49,0.0049
1,"patch",1,10095,"area",1.61,0.0161
1,"patch",1,10096,"area",0.06,6e-04
1,"patch",1,10097,"area",0.01,1e-04
1,"patch",1,10098,"area",11.36,0.1136
1,"patch",1,10099,"area",1.64,0.0164
1,"patch",1,10100,"area",0.19,0.0019
1,"patch",1,10101,"area",0.3,0.003
1,"patch",1,10102,"area",0.47,0.0047
1,"patch",1,10103,"area",0.01,1e-04
1,"patch",1,10104,"area",1.37,0.0137
1,"patch",1,10105,"area",0.14,0.0014
1,"patch",1,10106,"area",0.22,0.0022
1,"patch",1,10107,"area",0.68,0.0068
1,"patch",1,10108,"area",9.07,0.0907
1,"patch",1,10109,"area",0.02,2e-04
1,"patch",1,10110,"area",0.01,1e-04
1,"patch",1,10111,"area",13.41,0.1341
1,"patch",1,10112,"area",0.83,0.0083
1,"patch",1,10113,"area",0.11,0.0011
1,"patch",1,10114,"area",10.24,0.1024
1,"patch",1,10115,"area",0.01,1e-04
1,"patch",1,10116,"area",0.28,0.0028
1,"patch",1,10117,"area",10.63,0.1063
1,"patch",1,10118,"area",0.51,0.0051
1,"patch",1,10119,"area",0.93,0.0093
1,"patch",1,10120,"area",0.29,0.0029
1,"patch",1,10121,"area",0.23,0.0023
1,"patch",1,10122,"area",0.99,0.0099
1,"patch",1,10123,"area",0.23,0.0023
1,"patch",1,10124,"area",1.1,0.011
1,"patch",1,10125,"area",0.09,9e-04
1,"patch",1,10126,"area",0.02,2e-04
1,"patch",1,10127,"area",0.01,1e-04
1,"patch",1,10128,"area",0.64,0.0064
1,"patch",1,10129,"area",9.41,0.0941
1,"patch",1,10130,"area",1.92,0.0192
1,"patch",1,10131,"area",0.54,0.0054
1,"patch",1,10132,"area",0.25,0.0025
1,"patch",1,10133,"area",3.23,0.0323
1,"patch",1,10134,"area",0.05,5e-04
1,"patch",1,10135,"area",0.01,1e-04
1,"patch",1,10136,"area",0.18,0.0018
1,"patch",1,10137,"area",0.07,7e-04
1,"patch",1,10138,"area",25.71,0.2571
1,"patch",1,10139,"area",0.69,0.0069
1,"patch",1,10140,"area",0.09,9e-04
1,"patch",1,10141,"area",0.18,0.0018
1,"patch",1,10142,"area",0.1,0.001
1,"patch",1,10143,"area",0.02,2e-04
1,"patch",1,10144,"area",0.31,0.0031
1,"patch",1,10145,"area",0.01,1e-04
1,"patch",1,10146,"area",6.13,0.0613
1,"patch",1,10147,"area",1.09,0.0109
1,"patch",1,10148,"area",12.71,0.1271
1,"patch",1,10149,"area",14.51,0.1451
1,"patch",1,10150,"area",0.02,2e-04
1,"patch",1,10151,"area",0.13,0.0013
1,"patch",1,10152,"area",5.52,0.0552
1,"patch",1,10153,"area",0.01,1e-04
1,"patch",1,10154,"area",0.13,0.0013
1,"patch",1,10155,"area",1.1,0.011
1,"patch",1,10156,"area",3.97,0.0397
1,"patch",1,10157,"area",5.26,0.0526
1,"patch",1,10158,"area",0.01,1e-04
1,"patch",1,10159,"area",1.3,0.013
1,"patch",1,10160,"area",3.02,0.0302
1,"patch",1,10161,"area",0.05,5e-04
1,"patch",1,10162,"area",0.06,6e-04
1,"patch",1,10163,"area",0.27,0.0027
1,"patch",1,10164,"area",0.05,5e-04
1,"patch",1,10165,"area",6.98,0.0698
1,"patch",1,10166,"area",1.09,0.0109
1,"patch",1,10167,"area",2.36,0.0236
1,"patch",1,10168,"area",0.05,5e-04
1,"patch",1,10169,"area",0.02,2e-04
1,"patch",1,10170,"area",0.01,1e-04
1,"patch",1,10171,"area",0.19,0.0019
1,"patch",1,10172,"area",0.01,1e-04
1,"patch",1,10173,"area",3.77,0.0377
1,"patch",1,10174,"area",1.28,0.0128
1,"patch",1,10175,"area",0.01,1e-04
1,"patch",1,10176,"area",0.16,0.0016
1,"patch",1,10177,"area",0.69,0.0069
1,"patch",1,10178,"area",0.12,0.0012
1,"patch",1,10179,"area",1.4,0.014
1,"patch",1,10180,"area",0.02,2e-04
1,"patch",1,10181,"area",0.6,0.006
1,"patch",1,10182,"area",0.1,0.001
1,"patch",1,10183,"area",0.27,0.0027
1,"patch",1,10184,"area",0.73,0.0073
1,"patch",1,10185,"area",1.2,0.012
1,"patch",1,10186,"area",0.26,0.0026
1,"patch",1,10187,"area",0.01,1e-04
1,"patch",1,10188,"area",0.07,7e-04
1,"patch",1,10189,"area",0.01,1e-04
1,"patch",1,10190,"area",7.1,0.071
1,"patch",1,10191,"area",0.14,0.0014
1,"patch",1,10192,"area",0.01,1e-04
1,"patch",1,10193,"area",0.02,2e-04
1,"patch",1,10194,"area",0.01,1e-04
1,"patch",1,10195,"area",0.58,0.0058
1,"patch",1,10196,"area",56.6,0.566
1,"patch",1,10197,"area",0.1,0.001
1,"patch",1,10198,"area",0.02,2e-04
1,"patch",1,10199,"area",0.01,1e-04
1,"patch",1,10200,"area",0.01,1e-04
1,"patch",1,10201,"area",0.02,2e-04
1,"patch",1,10202,"area",0.4,0.004
1,"patch",1,10203,"area",6.18,0.0618
1,"patch",1,10204,"area",0.24,0.0024
1,"patch",1,10205,"area",0.12,0.0012
1,"patch",1,10206,"area",0.01,1e-04
1,"patch",1,10207,"area",0.08,8e-04
1,"patch",1,10208,"area",6.79,0.0679
1,"patch",1,10209,"area",0.07,7e-04
1,"patch",1,10210,"area",10.02,0.1002
1,"patch",1,10211,"area",3.91,0.0391
1,"patch",1,10212,"area",0.01,1e-04
1,"patch",1,10213,"area",1.18,0.0118
1,"patch",1,10214,"area",0.01,1e-04
1,"patch",1,10215,"area",0.24,0.0024
1,"patch",1,10216,"area",0.21,0.0021
1,"patch",1,10217,"area",0.04,4e-04
1,"patch",1,10218,"area",174.96,1.7496
1,"patch",1,10219,"area",0.06,6e-04
1,"patch",1,10220,"area",0.01,1e-04
1,"patch",1,10221,"area",0.01,1e-04
1,"patch",1,10222,"area",0.1,0.001
1,"patch",1,10223,"area",0.01,1e-04
1,"patch",1,10224,"area",0.08,8e-04
1,"patch",1,10225,"area",0.12,0.0012
1,"patch",1,10226,"area",12.68,0.1268
1,"patch",1,10227,"area",0.01,1e-04
1,"patch",1,10228,"area",2.06,0.0206
1,"patch",1,10229,"area",2.68,0.0268
1,"patch",1,10230,"area",0.09,9e-04
1,"patch",1,10231,"area",9.17,0.0917
1,"patch",1,10232,"area",3.33,0.0333
1,"patch",1,10233,"area",52.4,0.524
1,"patch",1,10234,"area",19.71,0.1971
1,"patch",1,10235,"area",2.68,0.0268
1,"patch",1,10236,"area",0.02,2e-04
1,"patch",1,10237,"area",0.39,0.0039
1,"patch",1,10238,"area",0.12,0.0012
1,"patch",1,10239,"area",0.08,8e-04
1,"patch",1,10240,"area",0.02,2e-04
1,"patch",1,10241,"area",0.01,1e-04
1,"patch",1,10242,"area",0.24,0.0024
1,"patch",1,10243,"area",28.89,0.2889
1,"patch",1,10244,"area",0.11,0.0011
1,"patch",1,10245,"area",422.98,4.2298
1,"patch",1,10246,"area",1.75,0.0175
1,"patch",1,10247,"area",6.59,0.0659
1,"patch",1,10248,"area",0.2,0.002
1,"patch",1,10249,"area",0.11,0.0011
1,"patch",1,10250,"area",1.21,0.0121
1,"patch",1,10251,"area",218.4,2.184
1,"patch",1,10252,"area",0.01,1e-04
1,"patch",1,10253,"area",1.38,0.0138
1,"patch",1,10254,"area",0.13,0.0013
1,"patch",1,10255,"area",0.02,2e-04
1,"patch",1,10256,"area",0.27,0.0027
1,"patch",1,10257,"area",0.51,0.0051
1,"patch",1,10258,"area",0.5,0.005
1,"patch",1,10259,"area",0.02,2e-04
1,"patch",1,10260,"area",0.12,0.0012
1,"patch",1,10261,"area",0.01,1e-04
1,"patch",1,10262,"area",0.02,2e-04
1,"patch",1,10263,"area",0.01,1e-04
1,"patch",1,10264,"area",0.96,0.0096
1,"patch",1,10265,"area",5.44,0.0544
1,"patch",1,10266,"area",0.01,1e-04
1,"patch",1,10267,"area",0.08,8e-04
1,"patch",1,10268,"area",0.01,1e-04
1,"patch",1,10269,"area",0.17,0.0017
1,"patch",1,10270,"area",0.3,0.003
1,"patch",1,10271,"area",0.03,3e-04
1,"patch",1,10272,"area",0.11,0.0011
1,"patch",1,10273,"area",0.41,0.0041
1,"patch",1,10274,"area",37.98,0.3798
1,"patch",1,10275,"area",22.69,0.2269
1,"patch",1,10276,"area",0.88,0.0088
1,"patch",1,10277,"area",0.51,0.0051
1,"patch",1,10278,"area",0.12,0.0012
1,"patch",1,10279,"area",0.13,0.0013
1,"patch",1,10280,"area",6.34,0.0634
1,"patch",1,10281,"area",0.07,7e-04
1,"patch",1,10282,"area",0.23,0.0023
1,"patch",1,10283,"area",0.05,5e-04
1,"patch",1,10284,"area",0.13,0.0013
1,"patch",1,10285,"area",0.75,0.0075
1,"patch",1,10286,"area",0.27,0.0027
1,"patch",1,10287,"area",0.01,1e-04
1,"patch",1,10288,"area",3.23,0.0323
1,"patch",1,10289,"area",0.12,0.0012
1,"patch",1,10290,"area",0.48,0.0048
1,"patch",1,10291,"area",3.4,0.034
1,"patch",1,10292,"area",13.78,0.1378
1,"patch",1,10293,"area",4.1,0.041
1,"patch",1,10294,"area",0.01,1e-04
1,"patch",1,10295,"area",0.79,0.0079
1,"patch",1,10296,"area",1.58,0.0158
1,"patch",1,10297,"area",0.06,6e-04
1,"patch",1,10298,"area",0.04,4e-04
1,"patch",1,10299,"area",1.47,0.0147
1,"patch",1,10300,"area",0.01,1e-04
1,"patch",1,10301,"area",0.02,2e-04
1,"patch",1,10302,"area",0.36,0.0036
1,"patch",1,10303,"area",0.35,0.0035
1,"patch",1,10304,"area",0.66,0.0066
1,"patch",1,10305,"area",0.08,8e-04
1,"patch",1,10306,"area",13.74,0.1374
1,"patch",1,10307,"area",8.85,0.0885
1,"patch",1,10308,"area",0.01,1e-04
1,"patch",1,10309,"area",0.2,0.002
1,"patch",1,10310,"area",0.55,0.0055
1,"patch",1,10311,"area",0.03,3e-04
1,"patch",1,10312,"area",0.05,5e-04
1,"patch",1,10313,"area",0.41,0.0041
1,"patch",1,10314,"area",3.18,0.0318
1,"patch",1,10315,"area",0.99,0.0099
1,"patch",1,10316,"area",0.28,0.0028
1,"patch",1,10317,"area",0.01,1e-04
1,"patch",1,10318,"area",1.52,0.0152
1,"patch",1,10319,"area",0.27,0.0027
1,"patch",1,10320,"area",17.28,0.1728
1,"patch",1,10321,"area",1.72,0.0172
1,"patch",1,10322,"area",0.12,0.0012
1,"patch",1,10323,"area",244.88,2.4488
1,"patch",1,10324,"area",0.04,4e-04
1,"patch",1,10325,"area",0.01,1e-04
1,"patch",1,10326,"area",255.02,2.5502
1,"patch",1,10327,"area",0.04,4e-04
1,"patch",1,10328,"area",0.03,3e-04
1,"patch",1,10329,"area",18.46,0.1846
1,"patch",1,10330,"area",0.45,0.0045
1,"patch",1,10331,"area",1.01,0.0101
1,"patch",1,10332,"area",84.41,0.8441
1,"patch",1,10333,"area",0.32,0.0032
1,"patch",1,10334,"area",0.02,2e-04
1,"patch",1,10335,"area",0.05,5e-04
1,"patch",1,10336,"area",0.04,4e-04
1,"patch",1,10337,"area",1.74,0.0174
1,"patch",1,10338,"area",0.02,2e-04
1,"patch",1,10339,"area",0.26,0.0026
1,"patch",1,10340,"area",3.93,0.0393
1,"patch",1,10341,"area",0.21,0.0021
1,"patch",1,10342,"area",0.16,0.0016
1,"patch",1,10343,"area",0.02,2e-04
1,"patch",1,10344,"area",0.05,5e-04
1,"patch",1,10345,"area",0.04,4e-04
1,"patch",1,10346,"area",216.1,2.161
1,"patch",1,10347,"area",0.03,3e-04
1,"patch",1,10348,"area",0.04,4e-04
1,"patch",1,10349,"area",0.01,1e-04
1,"patch",1,10350,"area",0.48,0.0048
1,"patch",1,10351,"area",0.2,0.002
1,"patch",1,10352,"area",1.46,0.0146
1,"patch",1,10353,"area",0.12,0.0012
1,"patch",1,10354,"area",0.06,6e-04
1,"patch",1,10355,"area",0.32,0.0032
1,"patch",1,10356,"area",0.04,4e-04
1,"patch",1,10357,"area",0.08,8e-04
1,"patch",1,10358,"area",0.13,0.0013
1,"patch",1,10359,"area",0.01,1e-04
1,"patch",1,10360,"area",0.93,0.0093
1,"patch",1,10361,"area",2.29,0.0229
1,"patch",1,10362,"area",0.47,0.0047
1,"patch",1,10363,"area",0.34,0.0034
1,"patch",1,10364,"area",0.01,1e-04
1,"patch",1,10365,"area",44.21,0.4421
1,"patch",1,10366,"area",0.01,1e-04
1,"patch",1,10367,"area",0.11,0.0011
1,"patch",1,10368,"area",0.04,4e-04
1,"patch",1,10369,"area",4.82,0.0482
1,"patch",1,10370,"area",0.01,1e-04
1,"patch",1,10371,"area",0.83,0.0083
1,"patch",1,10372,"area",0.01,1e-04
1,"patch",1,10373,"area",0.09,9e-04
1,"patch",1,10374,"area",0.6,0.006
1,"patch",1,10375,"area",0.02,2e-04
1,"patch",1,10376,"area",0.02,2e-04
1,"patch",1,10377,"area",1.87,0.0187
1,"patch",1,10378,"area",20.68,0.2068
1,"patch",1,10379,"area",0.29,0.0029
1,"patch",1,10380,"area",1.83,0.0183
1,"patch",1,10381,"area",0.03,3e-04
1,"patch",1,10382,"area",0.97,0.0097
1,"patch",1,10383,"area",0.01,1e-04
1,"patch",1,10384,"area",0.73,0.0073
1,"patch",1,10385,"area",0.01,1e-04
1,"patch",1,10386,"area",17.43,0.1743
1,"patch",1,10387,"area",1.79,0.0179
1,"patch",1,10388,"area",0.09,9e-04
1,"patch",1,10389,"area",0.07,7e-04
1,"patch",1,10390,"area",0.03,3e-04
1,"patch",1,10391,"area",1.38,0.0138
1,"patch",1,10392,"area",0.58,0.0058
1,"patch",1,10393,"area",10.75,0.1075
1,"patch",1,10394,"area",0.42,0.0042
1,"patch",1,10395,"area",0.01,1e-04
1,"patch",1,10396,"area",0.13,0.0013
1,"patch",1,10397,"area",0.08,8e-04
1,"patch",1,10398,"area",3.96,0.0396
1,"patch",1,10399,"area",1.47,0.0147
1,"patch",1,10400,"area",4.57,0.0457
1,"patch",1,10401,"area",0.18,0.0018
1,"patch",1,10402,"area",0.03,3e-04
1,"patch",1,10403,"area",17.23,0.1723
1,"patch",1,10404,"area",0.08,8e-04
1,"patch",1,10405,"area",0.01,1e-04
1,"patch",1,10406,"area",0.38,0.0038
1,"patch",1,10407,"area",0.03,3e-04
1,"patch",1,10408,"area",0.01,1e-04
1,"patch",1,10409,"area",0.02,2e-04
1,"patch",1,10410,"area",0.11,0.0011
1,"patch",1,10411,"area",1.01,0.0101
1,"patch",1,10412,"area",0.01,1e-04
1,"patch",1,10413,"area",0.02,2e-04
1,"patch",1,10414,"area",0.07,7e-04
1,"patch",1,10415,"area",0.09,9e-04
1,"patch",1,10416,"area",0.09,9e-04
1,"patch",1,10417,"area",0.51,0.0051
1,"patch",1,10418,"area",0.77,0.0077
1,"patch",1,10419,"area",0.04,4e-04
1,"patch",1,10420,"area",2.58,0.0258
1,"patch",1,10421,"area",0.02,2e-04
1,"patch",1,10422,"area",0.24,0.0024
1,"patch",1,10423,"area",0.02,2e-04
1,"patch",1,10424,"area",26.5,0.265
1,"patch",1,10425,"area",0.17,0.0017
1,"patch",1,10426,"area",1.98,0.0198
1,"patch",1,10427,"area",0.02,2e-04
1,"patch",1,10428,"area",0.81,0.0081
1,"patch",1,10429,"area",0.21,0.0021
1,"patch",1,10430,"area",0.03,3e-04
1,"patch",1,10431,"area",0.01,1e-04
1,"patch",1,10432,"area",20.85,0.2085
1,"patch",1,10433,"area",0.06,6e-04
1,"patch",1,10434,"area",1.49,0.0149
1,"patch",1,10435,"area",0.01,1e-04
1,"patch",1,10436,"area",0.13,0.0013
1,"patch",1,10437,"area",2.56,0.0256
1,"patch",1,10438,"area",5.66,0.0566
1,"patch",1,10439,"area",10.17,0.1017
1,"patch",1,10440,"area",0.01,1e-04
1,"patch",1,10441,"area",0.7,0.007
1,"patch",1,10442,"area",0.11,0.0011
1,"patch",1,10443,"area",0.12,0.0012
1,"patch",1,10444,"area",0.36,0.0036
1,"patch",1,10445,"area",0.01,1e-04
1,"patch",1,10446,"area",0.01,1e-04
1,"patch",1,10447,"area",0.01,1e-04
1,"patch",1,10448,"area",0.15,0.0015
1,"patch",1,10449,"area",1.33,0.0133
1,"patch",1,10450,"area",0.01,1e-04
1,"patch",1,10451,"area",104.63,1.0463
1,"patch",1,10452,"area",0.18,0.0018
1,"patch",1,10453,"area",0.29,0.0029
1,"patch",1,10454,"area",0.2,0.002
1,"patch",1,10455,"area",0.01,1e-04
1,"patch",1,10456,"area",0.02,2e-04
1,"patch",1,10457,"area",2.09,0.0209
1,"patch",1,10458,"area",70.58,0.7058
1,"patch",1,10459,"area",0.01,1e-04
1,"patch",1,10460,"area",11.04,0.1104
1,"patch",1,10461,"area",0.02,2e-04
1,"patch",1,10462,"area",0.01,1e-04
1,"patch",1,10463,"area",13.96,0.1396
1,"patch",1,10464,"area",0.27,0.0027
1,"patch",1,10465,"area",10.71,0.1071
1,"patch",1,10466,"area",0.02,2e-04
1,"patch",1,10467,"area",5.38,0.0538
1,"patch",1,10468,"area",0.03,3e-04
1,"patch",1,10469,"area",0.01,1e-04
1,"patch",1,10470,"area",9.91,0.0991
1,"patch",1,10471,"area",1.59,0.0159
1,"patch",1,10472,"area",0.02,2e-04
1,"patch",1,10473,"area",0.05,5e-04
1,"patch",1,10474,"area",0.01,1e-04
1,"patch",1,10475,"area",1,0.01
1,"patch",1,10476,"area",0.05,5e-04
1,"patch",1,10477,"area",0.01,1e-04
1,"patch",1,10478,"area",0.02,2e-04
1,"patch",1,10479,"area",0.01,1e-04
1,"patch",1,10480,"area",0.26,0.0026
1,"patch",1,10481,"area",344.75,3.4475
1,"patch",1,10482,"area",0.01,1e-04
1,"patch",1,10483,"area",0.36,0.0036
1,"patch",1,10484,"area",0.21,0.0021
1,"patch",1,10485,"area",0.01,1e-04
1,"patch",1,10486,"area",0.03,3e-04
1,"patch",1,10487,"area",0.3,0.003
1,"patch",1,10488,"area",0.2,0.002
1,"patch",1,10489,"area",30.57,0.3057
1,"patch",1,10490,"area",0.01,1e-04
1,"patch",1,10491,"area",0.07,7e-04
1,"patch",1,10492,"area",1.13,0.0113
1,"patch",1,10493,"area",0.03,3e-04
1,"patch",1,10494,"area",0.49,0.0049
1,"patch",1,10495,"area",9.74,0.0974
1,"patch",1,10496,"area",0.05,5e-04
1,"patch",1,10497,"area",0.24,0.0024
1,"patch",1,10498,"area",0.01,1e-04
1,"patch",1,10499,"area",0.05,5e-04
1,"patch",1,10500,"area",400.47,4.0047
1,"patch",1,10501,"area",0.77,0.0077
1,"patch",1,10502,"area",0.15,0.0015
1,"patch",1,10503,"area",0.23,0.0023
1,"patch",1,10504,"area",0.03,3e-04
1,"patch",1,10505,"area",0.16,0.0016
1,"patch",1,10506,"area",9.99,0.0999
1,"patch",1,10507,"area",0.09,9e-04
1,"patch",1,10508,"area",13.76,0.1376
1,"patch",1,10509,"area",0.01,1e-04
1,"patch",1,10510,"area",0.26,0.0026
1,"patch",1,10511,"area",0.01,1e-04
1,"patch",1,10512,"area",0.08,8e-04
1,"patch",1,10513,"area",0.33,0.0033
1,"patch",1,10514,"area",0.04,4e-04
1,"patch",1,10515,"area",0.11,0.0011
1,"patch",1,10516,"area",30.19,0.3019
1,"patch",1,10517,"area",0.01,1e-04
1,"patch",1,10518,"area",0.02,2e-04
1,"patch",1,10519,"area",0.02,2e-04
1,"patch",1,10520,"area",0.08,8e-04
1,"patch",1,10521,"area",0.01,1e-04
1,"patch",1,10522,"area",0.75,0.0075
1,"patch",1,10523,"area",0.06,6e-04
1,"patch",1,10524,"area",1.91,0.0191
1,"patch",1,10525,"area",2.56,0.0256
1,"patch",1,10526,"area",2.08,0.0208
1,"patch",1,10527,"area",0.02,2e-04
1,"patch",1,10528,"area",0.21,0.0021
1,"patch",1,10529,"area",0.01,1e-04
1,"patch",1,10530,"area",0.12,0.0012
1,"patch",1,10531,"area",4.97,0.0497
1,"patch",1,10532,"area",0.02,2e-04
1,"patch",1,10533,"area",1.13,0.0113
1,"patch",1,10534,"area",11.04,0.1104
1,"patch",1,10535,"area",0.9,0.009
1,"patch",1,10536,"area",0.05,5e-04
1,"patch",1,10537,"area",2.77,0.0277
1,"patch",1,10538,"area",1.75,0.0175
1,"patch",1,10539,"area",0.09,9e-04
1,"patch",1,10540,"area",0.17,0.0017
1,"patch",1,10541,"area",0.01,1e-04
1,"patch",1,10542,"area",95.42,0.9542
1,"patch",1,10543,"area",0.01,1e-04
1,"patch",1,10544,"area",2.68,0.0268
1,"patch",1,10545,"area",0.16,0.0016
1,"patch",1,10546,"area",0.01,1e-04
1,"patch",1,10547,"area",0.04,4e-04
1,"patch",1,10548,"area",0.51,0.0051
1,"patch",1,10549,"area",19.22,0.1922
1,"patch",1,10550,"area",1.02,0.0102
1,"patch",1,10551,"area",0.05,5e-04
1,"patch",1,10552,"area",0.34,0.0034
1,"patch",1,10553,"area",0.16,0.0016
1,"patch",1,10554,"area",58.86,0.5886
1,"patch",1,10555,"area",0.21,0.0021
1,"patch",1,10556,"area",0.87,0.0087
1,"patch",1,10557,"area",0.02,2e-04
1,"patch",1,10558,"area",0.01,1e-04
1,"patch",1,10559,"area",1.91,0.0191
1,"patch",1,10560,"area",3.87,0.0387
1,"patch",1,10561,"area",0.08,8e-04
1,"patch",1,10562,"area",0.01,1e-04
1,"patch",1,10563,"area",0.02,2e-04
1,"patch",1,10564,"area",0.01,1e-04
1,"patch",1,10565,"area",0.05,5e-04
1,"patch",1,10566,"area",0.01,1e-04
1,"patch",1,10567,"area",0.07,7e-04
1,"patch",1,10568,"area",1.52,0.0152
1,"patch",1,10569,"area",30.15,0.3015
1,"patch",1,10570,"area",0.07,7e-04
1,"patch",1,10571,"area",0.14,0.0014
1,"patch",1,10572,"area",0.11,0.0011
1,"patch",1,10573,"area",0.01,1e-04
1,"patch",1,10574,"area",2.72,0.0272
1,"patch",1,10575,"area",720.88,7.2088
1,"patch",1,10576,"area",0.01,1e-04
1,"patch",1,10577,"area",2.54,0.0254
1,"patch",1,10578,"area",1,0.01
1,"patch",1,10579,"area",9.34,0.0934
1,"patch",1,10580,"area",0.02,2e-04
1,"patch",1,10581,"area",0.01,1e-04
1,"patch",1,10582,"area",0.08,8e-04
1,"patch",1,10583,"area",0.02,2e-04
1,"patch",1,10584,"area",0.05,5e-04
1,"patch",1,10585,"area",0.06,6e-04
1,"patch",1,10586,"area",0.19,0.0019
