"layer","level","class","id","metric","value","coreareasqkm"
1,"patch",1,5093,"core",0,0
1,"patch",1,5094,"core",0,0
1,"patch",1,5095,"core",0,0
1,"patch",1,5096,"core",0,0
1,"patch",1,5097,"core",0,0
1,"patch",1,5098,"core",0,0
1,"patch",1,5099,"core",0,0
1,"patch",1,5100,"core",0,0
1,"patch",1,5101,"core",0,0
1,"patch",1,5102,"core",0,0
1,"patch",1,5103,"core",0,0
1,"patch",1,5104,"core",5.89,0.0589
1,"patch",1,5105,"core",0,0
1,"patch",1,5106,"core",49.37,0.4937
1,"patch",1,5107,"core",0,0
1,"patch",1,5108,"core",0,0
1,"patch",1,5109,"core",0.12,0.0012
1,"patch",1,5110,"core",83.13,0.8313
1,"patch",1,5111,"core",0,0
1,"patch",1,5112,"core",0,0
1,"patch",1,5113,"core",0,0
1,"patch",1,5114,"core",0,0
1,"patch",1,5115,"core",0,0
1,"patch",1,5116,"core",59.82,0.5982
1,"patch",1,5117,"core",0,0
1,"patch",1,5118,"core",0,0
1,"patch",1,5119,"core",0,0
1,"patch",1,5120,"core",0.01,1e-04
1,"patch",1,5121,"core",0,0
1,"patch",1,5122,"core",0,0
1,"patch",1,5123,"core",0,0
1,"patch",1,5124,"core",0,0
1,"patch",1,5125,"core",0,0
1,"patch",1,5126,"core",0,0
1,"patch",1,5127,"core",0,0
1,"patch",1,5128,"core",0,0
1,"patch",1,5129,"core",0,0
1,"patch",1,5130,"core",0,0
1,"patch",1,5131,"core",9.91,0.0991
1,"patch",1,5132,"core",0,0
1,"patch",1,5133,"core",0,0
1,"patch",1,5134,"core",0,0
1,"patch",1,5135,"core",0,0
1,"patch",1,5136,"core",0,0
1,"patch",1,5137,"core",0,0
1,"patch",1,5138,"core",0,0
1,"patch",1,5139,"core",0,0
1,"patch",1,5140,"core",0,0
1,"patch",1,5141,"core",0,0
1,"patch",1,5142,"core",0,0
1,"patch",1,5143,"core",0,0
1,"patch",1,5144,"core",0,0
1,"patch",1,5145,"core",32.95,0.3295
1,"patch",1,5146,"core",12.12,0.1212
1,"patch",1,5147,"core",0,0
1,"patch",1,5148,"core",0,0
1,"patch",1,5149,"core",0,0
1,"patch",1,5150,"core",0,0
1,"patch",1,5151,"core",0,0
1,"patch",1,5152,"core",0,0
1,"patch",1,5153,"core",0,0
1,"patch",1,5154,"core",0,0
1,"patch",1,5155,"core",0,0
1,"patch",1,5156,"core",0,0
1,"patch",1,5157,"core",0,0
1,"patch",1,5158,"core",0,0
1,"patch",1,5159,"core",0,0
1,"patch",1,5160,"core",0,0
1,"patch",1,5161,"core",0,0
1,"patch",1,5162,"core",0,0
1,"patch",1,5163,"core",0,0
1,"patch",1,5164,"core",0,0
1,"patch",1,5165,"core",0,0
1,"patch",1,5166,"core",0,0
1,"patch",1,5167,"core",0,0
1,"patch",1,5168,"core",0,0
1,"patch",1,5169,"core",0,0
1,"patch",1,5170,"core",0,0
1,"patch",1,5171,"core",13.43,0.1343
1,"patch",1,5172,"core",0,0
1,"patch",1,5173,"core",0,0
1,"patch",1,5174,"core",0,0
1,"patch",1,5175,"core",0,0
1,"patch",1,5176,"core",0,0
1,"patch",1,5177,"core",0,0
1,"patch",1,5178,"core",0,0
1,"patch",1,5179,"core",0,0
1,"patch",1,5180,"core",0,0
1,"patch",1,5181,"core",0,0
1,"patch",1,5182,"core",0,0
1,"patch",1,5183,"core",5.19,0.0519
1,"patch",1,5184,"core",0,0
1,"patch",1,5185,"core",0,0
1,"patch",1,5186,"core",1.59,0.0159
1,"patch",1,5187,"core",0,0
1,"patch",1,5188,"core",0,0
1,"patch",1,5189,"core",0,0
1,"patch",1,5190,"core",0,0
1,"patch",1,5191,"core",0,0
1,"patch",1,5192,"core",0,0
1,"patch",1,5193,"core",0,0
1,"patch",1,5194,"core",0,0
1,"patch",1,5195,"core",0,0
1,"patch",1,5196,"core",0,0
1,"patch",1,5197,"core",0,0
1,"patch",1,5198,"core",0,0
1,"patch",1,5199,"core",0,0
1,"patch",1,5200,"core",0,0
1,"patch",1,5201,"core",0,0
1,"patch",1,5202,"core",0,0
1,"patch",1,5203,"core",0,0
1,"patch",1,5204,"core",0,0
1,"patch",1,5205,"core",0,0
1,"patch",1,5206,"core",0,0
1,"patch",1,5207,"core",0.01,1e-04
1,"patch",1,5208,"core",0,0
1,"patch",1,5209,"core",0,0
1,"patch",1,5210,"core",0,0
1,"patch",1,5211,"core",0,0
1,"patch",1,5212,"core",0,0
1,"patch",1,5213,"core",6.57,0.0657
1,"patch",1,5214,"core",0,0
1,"patch",1,5215,"core",3.51,0.0351
1,"patch",1,5216,"core",0,0
1,"patch",1,5217,"core",0,0
1,"patch",1,5218,"core",0,0
1,"patch",1,5219,"core",0.25,0.0025
1,"patch",1,5220,"core",0,0
1,"patch",1,5221,"core",0,0
1,"patch",1,5222,"core",0,0
1,"patch",1,5223,"core",13.06,0.1306
1,"patch",1,5224,"core",0,0
1,"patch",1,5225,"core",0,0
1,"patch",1,5226,"core",0,0
1,"patch",1,5227,"core",0,0
1,"patch",1,5228,"core",0,0
1,"patch",1,5229,"core",0,0
1,"patch",1,5230,"core",0,0
1,"patch",1,5231,"core",0,0
1,"patch",1,5232,"core",0,0
1,"patch",1,5233,"core",0,0
1,"patch",1,5234,"core",0,0
1,"patch",1,5235,"core",0,0
1,"patch",1,5236,"core",0,0
1,"patch",1,5237,"core",0,0
1,"patch",1,5238,"core",0,0
1,"patch",1,5239,"core",0,0
1,"patch",1,5240,"core",0,0
1,"patch",1,5241,"core",0,0
1,"patch",1,5242,"core",0,0
1,"patch",1,5243,"core",0,0
1,"patch",1,5244,"core",0,0
1,"patch",1,5245,"core",0,0
1,"patch",1,5246,"core",0,0
1,"patch",1,5247,"core",2.46,0.0246
1,"patch",1,5248,"core",0,0
1,"patch",1,5249,"core",0,0
1,"patch",1,5250,"core",0,0
1,"patch",1,5251,"core",0,0
1,"patch",1,5252,"core",0,0
1,"patch",1,5253,"core",0,0
1,"patch",1,5254,"core",0,0
1,"patch",1,5255,"core",0,0
1,"patch",1,5256,"core",0,0
1,"patch",1,5257,"core",0,0
1,"patch",1,5258,"core",0,0
1,"patch",1,5259,"core",0,0
1,"patch",1,5260,"core",0,0
1,"patch",1,5261,"core",0,0
1,"patch",1,5262,"core",0,0
1,"patch",1,5263,"core",0,0
1,"patch",1,5264,"core",0,0
1,"patch",1,5265,"core",0,0
1,"patch",1,5266,"core",0,0
1,"patch",1,5267,"core",0,0
1,"patch",1,5268,"core",0,0
1,"patch",1,5269,"core",0.14,0.0014
1,"patch",1,5270,"core",36.06,0.3606
1,"patch",1,5271,"core",0,0
1,"patch",1,5272,"core",0,0
1,"patch",1,5273,"core",0,0
1,"patch",1,5274,"core",0,0
1,"patch",1,5275,"core",0.08,8e-04
1,"patch",1,5276,"core",0,0
1,"patch",1,5277,"core",0,0
1,"patch",1,5278,"core",0,0
1,"patch",1,5279,"core",0,0
1,"patch",1,5280,"core",0,0
1,"patch",1,5281,"core",0,0
1,"patch",1,5282,"core",0,0
1,"patch",1,5283,"core",0,0
1,"patch",1,5284,"core",0,0
1,"patch",1,5285,"core",0,0
1,"patch",1,5286,"core",0,0
1,"patch",1,5287,"core",0,0
1,"patch",1,5288,"core",0,0
1,"patch",1,5289,"core",0,0
1,"patch",1,5290,"core",0,0
1,"patch",1,5291,"core",0.68,0.0068
1,"patch",1,5292,"core",0,0
1,"patch",1,5293,"core",0,0
1,"patch",1,5294,"core",0,0
1,"patch",1,5295,"core",0,0
1,"patch",1,5296,"core",0,0
1,"patch",1,5297,"core",1.08,0.0108
1,"patch",1,5298,"core",0,0
1,"patch",1,5299,"core",0,0
1,"patch",1,5300,"core",0,0
1,"patch",1,5301,"core",0,0
1,"patch",1,5302,"core",0,0
1,"patch",1,5303,"core",0,0
1,"patch",1,5304,"core",20.41,0.2041
1,"patch",1,5305,"core",0,0
1,"patch",1,5306,"core",0,0
1,"patch",1,5307,"core",0,0
1,"patch",1,5308,"core",0,0
1,"patch",1,5309,"core",0,0
1,"patch",1,5310,"core",0,0
1,"patch",1,5311,"core",0,0
1,"patch",1,5312,"core",0,0
1,"patch",1,5313,"core",0,0
1,"patch",1,5314,"core",0,0
1,"patch",1,5315,"core",0,0
1,"patch",1,5316,"core",0,0
1,"patch",1,5317,"core",0,0
1,"patch",1,5318,"core",0,0
1,"patch",1,5319,"core",0,0
1,"patch",1,5320,"core",0,0
1,"patch",1,5321,"core",0,0
1,"patch",1,5322,"core",0,0
1,"patch",1,5323,"core",0,0
1,"patch",1,5324,"core",0,0
1,"patch",1,5325,"core",0,0
1,"patch",1,5326,"core",0,0
1,"patch",1,5327,"core",0,0
1,"patch",1,5328,"core",0,0
1,"patch",1,5329,"core",0,0
1,"patch",1,5330,"core",0,0
1,"patch",1,5331,"core",0,0
1,"patch",1,5332,"core",0,0
1,"patch",1,5333,"core",0,0
1,"patch",1,5334,"core",0,0
1,"patch",1,5335,"core",0,0
1,"patch",1,5336,"core",0,0
1,"patch",1,5337,"core",0,0
1,"patch",1,5338,"core",0,0
1,"patch",1,5339,"core",0,0
1,"patch",1,5340,"core",0,0
1,"patch",1,5341,"core",0,0
1,"patch",1,5342,"core",2.6,0.026
1,"patch",1,5343,"core",0,0
1,"patch",1,5344,"core",0,0
1,"patch",1,5345,"core",0.01,1e-04
1,"patch",1,5346,"core",0,0
1,"patch",1,5347,"core",474.02,4.7402
1,"patch",1,5348,"core",0,0
1,"patch",1,5349,"core",0,0
1,"patch",1,5350,"core",0,0
1,"patch",1,5351,"core",0,0
1,"patch",1,5352,"core",0,0
1,"patch",1,5353,"core",0.3,0.003
1,"patch",1,5354,"core",0,0
1,"patch",1,5355,"core",0,0
1,"patch",1,5356,"core",0,0
1,"patch",1,5357,"core",0,0
1,"patch",1,5358,"core",0,0
1,"patch",1,5359,"core",0,0
1,"patch",1,5360,"core",0,0
1,"patch",1,5361,"core",0,0
1,"patch",1,5362,"core",0,0
1,"patch",1,5363,"core",0,0
1,"patch",1,5364,"core",0,0
1,"patch",1,5365,"core",0,0
1,"patch",1,5366,"core",0,0
1,"patch",1,5367,"core",0,0
1,"patch",1,5368,"core",0,0
1,"patch",1,5369,"core",0,0
1,"patch",1,5370,"core",0,0
1,"patch",1,5371,"core",0,0
1,"patch",1,5372,"core",0,0
1,"patch",1,5373,"core",58.43,0.5843
1,"patch",1,5374,"core",0,0
1,"patch",1,5375,"core",0,0
1,"patch",1,5376,"core",0,0
1,"patch",1,5377,"core",0,0
1,"patch",1,5378,"core",0,0
1,"patch",1,5379,"core",0,0
1,"patch",1,5380,"core",0,0
1,"patch",1,5381,"core",0,0
1,"patch",1,5382,"core",0,0
1,"patch",1,5383,"core",0,0
1,"patch",1,5384,"core",0,0
1,"patch",1,5385,"core",0,0
1,"patch",1,5386,"core",0,0
1,"patch",1,5387,"core",0,0
1,"patch",1,5388,"core",0,0
1,"patch",1,5389,"core",0,0
1,"patch",1,5390,"core",0,0
1,"patch",1,5391,"core",0,0
1,"patch",1,5392,"core",0,0
1,"patch",1,5393,"core",0,0
1,"patch",1,5394,"core",0,0
1,"patch",1,5395,"core",169.51,1.6951
1,"patch",1,5396,"core",1.26,0.0126
1,"patch",1,5397,"core",0,0
1,"patch",1,5398,"core",0,0
1,"patch",1,5399,"core",0,0
1,"patch",1,5400,"core",0,0
1,"patch",1,5401,"core",0,0
1,"patch",1,5402,"core",0,0
1,"patch",1,5403,"core",0,0
1,"patch",1,5404,"core",0,0
1,"patch",1,5405,"core",0,0
1,"patch",1,5406,"core",0,0
1,"patch",1,5407,"core",0,0
1,"patch",1,5408,"core",0,0
1,"patch",1,5409,"core",154.14,1.5414
1,"patch",1,5410,"core",3.46,0.0346
1,"patch",1,5411,"core",0,0
1,"patch",1,5412,"core",0,0
1,"patch",1,5413,"core",0,0
1,"patch",1,5414,"core",0,0
1,"patch",1,5415,"core",0,0
1,"patch",1,5416,"core",0,0
1,"patch",1,5417,"core",0,0
1,"patch",1,5418,"core",0,0
1,"patch",1,5419,"core",1.18,0.0118
1,"patch",1,5420,"core",0,0
1,"patch",1,5421,"core",0,0
1,"patch",1,5422,"core",0,0
1,"patch",1,5423,"core",0,0
1,"patch",1,5424,"core",0,0
1,"patch",1,5425,"core",0,0
1,"patch",1,5426,"core",0,0
1,"patch",1,5427,"core",0,0
1,"patch",1,5428,"core",0,0
1,"patch",1,5429,"core",0,0
1,"patch",1,5430,"core",0,0
1,"patch",1,5431,"core",0,0
1,"patch",1,5432,"core",0,0
1,"patch",1,5433,"core",0,0
1,"patch",1,5434,"core",0,0
1,"patch",1,5435,"core",0,0
1,"patch",1,5436,"core",0,0
1,"patch",1,5437,"core",0,0
1,"patch",1,5438,"core",0,0
1,"patch",1,5439,"core",0,0
1,"patch",1,5440,"core",0,0
1,"patch",1,5441,"core",0,0
1,"patch",1,5442,"core",0,0
1,"patch",1,5443,"core",0,0
1,"patch",1,5444,"core",0,0
1,"patch",1,5445,"core",0,0
1,"patch",1,5446,"core",0,0
1,"patch",1,5447,"core",0,0
1,"patch",1,5448,"core",0,0
1,"patch",1,5449,"core",0,0
1,"patch",1,5450,"core",0,0
1,"patch",1,5451,"core",0,0
1,"patch",1,5452,"core",0,0
1,"patch",1,5453,"core",0,0
1,"patch",1,5454,"core",0,0
1,"patch",1,5455,"core",0,0
1,"patch",1,5456,"core",0,0
1,"patch",1,5457,"core",0,0
1,"patch",1,5458,"core",0,0
1,"patch",1,5459,"core",0,0
1,"patch",1,5460,"core",0,0
1,"patch",1,5461,"core",0,0
1,"patch",1,5462,"core",0,0
1,"patch",1,5463,"core",0,0
1,"patch",1,5464,"core",0,0
1,"patch",1,5465,"core",0,0
1,"patch",1,5466,"core",0,0
1,"patch",1,5467,"core",0,0
1,"patch",1,5468,"core",0,0
1,"patch",1,5469,"core",0,0
1,"patch",1,5470,"core",0.41,0.0041
1,"patch",1,5471,"core",0,0
1,"patch",1,5472,"core",0,0
1,"patch",1,5473,"core",0,0
1,"patch",1,5474,"core",0,0
1,"patch",1,5475,"core",0,0
1,"patch",1,5476,"core",0,0
1,"patch",1,5477,"core",0,0
1,"patch",1,5478,"core",0,0
1,"patch",1,5479,"core",0,0
1,"patch",1,5480,"core",0,0
1,"patch",1,5481,"core",0,0
1,"patch",1,5482,"core",0,0
1,"patch",1,5483,"core",0,0
1,"patch",1,5484,"core",0,0
1,"patch",1,5485,"core",0,0
1,"patch",1,5486,"core",0,0
1,"patch",1,5487,"core",0,0
1,"patch",1,5488,"core",0,0
1,"patch",1,5489,"core",0,0
1,"patch",1,5490,"core",3.41,0.0341
1,"patch",1,5491,"core",0,0
1,"patch",1,5492,"core",0,0
1,"patch",1,5493,"core",0,0
1,"patch",1,5494,"core",0,0
1,"patch",1,5495,"core",0,0
1,"patch",1,5496,"core",0,0
1,"patch",1,5497,"core",0,0
1,"patch",1,5498,"core",0,0
1,"patch",1,5499,"core",0,0
1,"patch",1,5500,"core",0,0
1,"patch",1,5501,"core",0,0
1,"patch",1,5502,"core",0,0
1,"patch",1,5503,"core",0,0
1,"patch",1,5504,"core",0,0
1,"patch",1,5505,"core",0,0
1,"patch",1,5506,"core",0,0
1,"patch",1,5507,"core",0,0
1,"patch",1,5508,"core",0.34,0.0034
1,"patch",1,5509,"core",0,0
1,"patch",1,5510,"core",0,0
1,"patch",1,5511,"core",0,0
1,"patch",1,5512,"core",0,0
1,"patch",1,5513,"core",0,0
1,"patch",1,5514,"core",0,0
1,"patch",1,5515,"core",0,0
1,"patch",1,5516,"core",0,0
1,"patch",1,5517,"core",0,0
1,"patch",1,5518,"core",0,0
1,"patch",1,5519,"core",0,0
1,"patch",1,5520,"core",0,0
1,"patch",1,5521,"core",6.45,0.0645
1,"patch",1,5522,"core",0,0
1,"patch",1,5523,"core",0,0
1,"patch",1,5524,"core",0,0
1,"patch",1,5525,"core",0,0
1,"patch",1,5526,"core",0,0
1,"patch",1,5527,"core",0,0
1,"patch",1,5528,"core",0,0
1,"patch",1,5529,"core",0,0
1,"patch",1,5530,"core",0,0
1,"patch",1,5531,"core",6.06,0.0606
1,"patch",1,5532,"core",0,0
1,"patch",1,5533,"core",0,0
1,"patch",1,5534,"core",0,0
1,"patch",1,5535,"core",0,0
1,"patch",1,5536,"core",0,0
1,"patch",1,5537,"core",0,0
1,"patch",1,5538,"core",0,0
1,"patch",1,5539,"core",0,0
1,"patch",1,5540,"core",0.07,7e-04
1,"patch",1,5541,"core",0,0
1,"patch",1,5542,"core",0,0
1,"patch",1,5543,"core",0,0
1,"patch",1,5544,"core",0,0
1,"patch",1,5545,"core",0,0
1,"patch",1,5546,"core",0,0
1,"patch",1,5547,"core",0,0
1,"patch",1,5548,"core",0,0
1,"patch",1,5549,"core",0,0
1,"patch",1,5550,"core",0,0
1,"patch",1,5551,"core",0,0
1,"patch",1,5552,"core",0,0
1,"patch",1,5553,"core",0,0
1,"patch",1,5554,"core",0.2,0.002
1,"patch",1,5555,"core",0,0
1,"patch",1,5556,"core",0,0
1,"patch",1,5557,"core",0,0
1,"patch",1,5558,"core",0,0
1,"patch",1,5559,"core",0,0
1,"patch",1,5560,"core",0,0
1,"patch",1,5561,"core",0,0
1,"patch",1,5562,"core",0,0
1,"patch",1,5563,"core",0,0
1,"patch",1,5564,"core",0,0
1,"patch",1,5565,"core",0,0
1,"patch",1,5566,"core",0,0
1,"patch",1,5567,"core",0,0
1,"patch",1,5568,"core",0,0
1,"patch",1,5569,"core",0,0
1,"patch",1,5570,"core",0,0
1,"patch",1,5571,"core",0,0
1,"patch",1,5572,"core",0,0
1,"patch",1,5573,"core",0,0
1,"patch",1,5574,"core",0,0
1,"patch",1,5575,"core",0,0
1,"patch",1,5576,"core",0,0
1,"patch",1,5577,"core",0,0
1,"patch",1,5578,"core",0,0
1,"patch",1,5579,"core",0,0
1,"patch",1,5580,"core",0,0
1,"patch",1,5581,"core",0,0
1,"patch",1,5582,"core",0,0
1,"patch",1,5583,"core",0,0
1,"patch",1,5584,"core",0,0
1,"patch",1,5585,"core",0,0
1,"patch",1,5586,"core",0,0
1,"patch",1,5587,"core",0,0
1,"patch",1,5588,"core",0,0
1,"patch",1,5589,"core",0,0
1,"patch",1,5590,"core",0,0
1,"patch",1,5591,"core",0,0
1,"patch",1,5592,"core",0,0
1,"patch",1,5593,"core",0,0
1,"patch",1,5594,"core",0,0
1,"patch",1,5595,"core",0.01,1e-04
1,"patch",1,5596,"core",0,0
1,"patch",1,5597,"core",0,0
1,"patch",1,5598,"core",0,0
1,"patch",1,5599,"core",0,0
1,"patch",1,5600,"core",0,0
1,"patch",1,5601,"core",0.96,0.0096
1,"patch",1,5602,"core",0,0
1,"patch",1,5603,"core",0,0
1,"patch",1,5604,"core",0,0
1,"patch",1,5605,"core",0,0
1,"patch",1,5606,"core",0,0
1,"patch",1,5607,"core",0,0
1,"patch",1,5608,"core",0,0
1,"patch",1,5609,"core",0,0
1,"patch",1,5610,"core",0,0
1,"patch",1,5611,"core",0,0
1,"patch",1,5612,"core",0,0
1,"patch",1,5613,"core",0,0
1,"patch",1,5614,"core",0.22,0.0022
1,"patch",1,5615,"core",17.99,0.1799
1,"patch",1,5616,"core",0,0
1,"patch",1,5617,"core",0,0
1,"patch",1,5618,"core",0,0
1,"patch",1,5619,"core",0,0
1,"patch",1,5620,"core",0,0
1,"patch",1,5621,"core",0,0
1,"patch",1,5622,"core",0.09,9e-04
1,"patch",1,5623,"core",0,0
1,"patch",1,5624,"core",0,0
1,"patch",1,5625,"core",0,0
1,"patch",1,5626,"core",0,0
1,"patch",1,5627,"core",0,0
1,"patch",1,5628,"core",0,0
1,"patch",1,5629,"core",0,0
1,"patch",1,5630,"core",0,0
1,"patch",1,5631,"core",0,0
1,"patch",1,5632,"core",0,0
1,"patch",1,5633,"core",0,0
1,"patch",1,5634,"core",0,0
1,"patch",1,5635,"core",0,0
1,"patch",1,5636,"core",0,0
1,"patch",1,5637,"core",2.93,0.0293
1,"patch",1,5638,"core",0,0
1,"patch",1,5639,"core",0,0
1,"patch",1,5640,"core",0,0
1,"patch",1,5641,"core",0,0
1,"patch",1,5642,"core",0,0
1,"patch",1,5643,"core",0,0
1,"patch",1,5644,"core",0,0
1,"patch",1,5645,"core",0,0
1,"patch",1,5646,"core",0,0
1,"patch",1,5647,"core",0,0
1,"patch",1,5648,"core",0,0
1,"patch",1,5649,"core",0,0
1,"patch",1,5650,"core",0,0
1,"patch",1,5651,"core",0,0
1,"patch",1,5652,"core",0,0
1,"patch",1,5653,"core",0,0
1,"patch",1,5654,"core",0,0
1,"patch",1,5655,"core",0,0
1,"patch",1,5656,"core",0,0
1,"patch",1,5657,"core",0,0
1,"patch",1,5658,"core",0,0
1,"patch",1,5659,"core",1.45,0.0145
1,"patch",1,5660,"core",0,0
1,"patch",1,5661,"core",0,0
1,"patch",1,5662,"core",0,0
1,"patch",1,5663,"core",0,0
1,"patch",1,5664,"core",4.89,0.0489
1,"patch",1,5665,"core",0,0
1,"patch",1,5666,"core",0,0
1,"patch",1,5667,"core",0,0
1,"patch",1,5668,"core",0,0
1,"patch",1,5669,"core",0,0
1,"patch",1,5670,"core",0.53,0.0053
1,"patch",1,5671,"core",0,0
1,"patch",1,5672,"core",0,0
1,"patch",1,5673,"core",0,0
1,"patch",1,5674,"core",0,0
1,"patch",1,5675,"core",0.01,1e-04
1,"patch",1,5676,"core",0,0
1,"patch",1,5677,"core",0,0
1,"patch",1,5678,"core",0,0
1,"patch",1,5679,"core",0,0
1,"patch",1,5680,"core",0,0
1,"patch",1,5681,"core",0,0
1,"patch",1,5682,"core",0,0
1,"patch",1,5683,"core",0,0
1,"patch",1,5684,"core",41.8,0.418
1,"patch",1,5685,"core",0,0
1,"patch",1,5686,"core",0,0
1,"patch",1,5687,"core",0,0
1,"patch",1,5688,"core",0,0
1,"patch",1,5689,"core",0,0
1,"patch",1,5690,"core",0,0
1,"patch",1,5691,"core",0.06,6e-04
1,"patch",1,5692,"core",0.29,0.0029
1,"patch",1,5693,"core",0,0
1,"patch",1,5694,"core",0,0
1,"patch",1,5695,"core",0,0
1,"patch",1,5696,"core",0,0
1,"patch",1,5697,"core",0,0
1,"patch",1,5698,"core",0,0
1,"patch",1,5699,"core",0,0
1,"patch",1,5700,"core",0,0
1,"patch",1,5701,"core",0,0
1,"patch",1,5702,"core",0,0
1,"patch",1,5703,"core",0,0
1,"patch",1,5704,"core",0,0
1,"patch",1,5705,"core",0,0
1,"patch",1,5706,"core",0,0
1,"patch",1,5707,"core",0,0
1,"patch",1,5708,"core",0,0
1,"patch",1,5709,"core",0,0
1,"patch",1,5710,"core",0,0
1,"patch",1,5711,"core",0,0
1,"patch",1,5712,"core",0,0
1,"patch",1,5713,"core",0,0
1,"patch",1,5714,"core",0,0
1,"patch",1,5715,"core",0,0
1,"patch",1,5716,"core",0,0
1,"patch",1,5717,"core",0,0
1,"patch",1,5718,"core",0,0
1,"patch",1,5719,"core",0,0
1,"patch",1,5720,"core",0,0
1,"patch",1,5721,"core",0,0
1,"patch",1,5722,"core",0,0
1,"patch",1,5723,"core",0,0
1,"patch",1,5724,"core",0,0
1,"patch",1,5725,"core",0,0
1,"patch",1,5726,"core",0,0
1,"patch",1,5727,"core",0,0
1,"patch",1,5728,"core",0,0
1,"patch",1,5729,"core",22.8,0.228
1,"patch",1,5730,"core",0,0
1,"patch",1,5731,"core",0,0
1,"patch",1,5732,"core",0,0
1,"patch",1,5733,"core",0,0
1,"patch",1,5734,"core",0,0
1,"patch",1,5735,"core",0,0
1,"patch",1,5736,"core",0,0
1,"patch",1,5737,"core",0,0
1,"patch",1,5738,"core",0.05,5e-04
1,"patch",1,5739,"core",40.64,0.4064
1,"patch",1,5740,"core",0,0
1,"patch",1,5741,"core",0,0
1,"patch",1,5742,"core",0,0
1,"patch",1,5743,"core",0,0
1,"patch",1,5744,"core",0,0
1,"patch",1,5745,"core",0,0
1,"patch",1,5746,"core",0,0
1,"patch",1,5747,"core",0,0
1,"patch",1,5748,"core",0,0
1,"patch",1,5749,"core",0,0
1,"patch",1,5750,"core",0,0
1,"patch",1,5751,"core",0,0
1,"patch",1,5752,"core",0,0
1,"patch",1,5753,"core",0,0
1,"patch",1,5754,"core",0,0
1,"patch",1,5755,"core",0,0
1,"patch",1,5756,"core",0,0
1,"patch",1,5757,"core",0,0
1,"patch",1,5758,"core",0,0
1,"patch",1,5759,"core",0,0
1,"patch",1,5760,"core",0.01,1e-04
1,"patch",1,5761,"core",0,0
1,"patch",1,5762,"core",0,0
1,"patch",1,5763,"core",0,0
1,"patch",1,5764,"core",66.26,0.6626
1,"patch",1,5765,"core",0,0
1,"patch",1,5766,"core",0,0
1,"patch",1,5767,"core",0,0
1,"patch",1,5768,"core",0,0
1,"patch",1,5769,"core",0,0
1,"patch",1,5770,"core",0,0
1,"patch",1,5771,"core",0,0
1,"patch",1,5772,"core",0,0
1,"patch",1,5773,"core",0,0
1,"patch",1,5774,"core",0,0
1,"patch",1,5775,"core",0,0
1,"patch",1,5776,"core",0,0
1,"patch",1,5777,"core",0,0
1,"patch",1,5778,"core",0,0
1,"patch",1,5779,"core",0,0
1,"patch",1,5780,"core",0,0
1,"patch",1,5781,"core",0,0
1,"patch",1,5782,"core",0,0
1,"patch",1,5783,"core",0,0
1,"patch",1,5784,"core",0,0
1,"patch",1,5785,"core",0,0
1,"patch",1,5786,"core",0,0
1,"patch",1,5787,"core",0,0
1,"patch",1,5788,"core",0.58,0.0058
1,"patch",1,5789,"core",0,0
1,"patch",1,5790,"core",0,0
1,"patch",1,5791,"core",0,0
1,"patch",1,5792,"core",0,0
1,"patch",1,5793,"core",0,0
1,"patch",1,5794,"core",0,0
1,"patch",1,5795,"core",0,0
1,"patch",1,5796,"core",57.61,0.5761
1,"patch",1,5797,"core",0,0
1,"patch",1,5798,"core",0,0
1,"patch",1,5799,"core",0,0
1,"patch",1,5800,"core",506.4,5.064
1,"patch",1,5801,"core",0,0
1,"patch",1,5802,"core",0,0
1,"patch",1,5803,"core",0,0
1,"patch",1,5804,"core",51.11,0.5111
1,"patch",1,5805,"core",0,0
1,"patch",1,5806,"core",0,0
1,"patch",1,5807,"core",0,0
1,"patch",1,5808,"core",0,0
1,"patch",1,5809,"core",0,0
1,"patch",1,5810,"core",1.67,0.0167
1,"patch",1,5811,"core",0,0
1,"patch",1,5812,"core",0,0
1,"patch",1,5813,"core",0,0
1,"patch",1,5814,"core",0,0
1,"patch",1,5815,"core",0,0
1,"patch",1,5816,"core",0,0
1,"patch",1,5817,"core",0,0
1,"patch",1,5818,"core",0,0
1,"patch",1,5819,"core",0,0
1,"patch",1,5820,"core",0,0
1,"patch",1,5821,"core",0,0
1,"patch",1,5822,"core",0,0
1,"patch",1,5823,"core",0,0
1,"patch",1,5824,"core",0,0
1,"patch",1,5825,"core",0,0
1,"patch",1,5826,"core",0,0
1,"patch",1,5827,"core",0,0
1,"patch",1,5828,"core",0,0
1,"patch",1,5829,"core",0,0
1,"patch",1,5830,"core",0,0
1,"patch",1,5831,"core",0,0
1,"patch",1,5832,"core",0,0
1,"patch",1,5833,"core",0,0
1,"patch",1,5834,"core",0,0
1,"patch",1,5835,"core",3.75,0.0375
1,"patch",1,5836,"core",0,0
1,"patch",1,5837,"core",244.7,2.447
1,"patch",1,5838,"core",0,0
1,"patch",1,5839,"core",0,0
1,"patch",1,5840,"core",0,0
1,"patch",1,5841,"core",0,0
1,"patch",1,5842,"core",0,0
1,"patch",1,5843,"core",0,0
1,"patch",1,5844,"core",0,0
1,"patch",1,5845,"core",0,0
1,"patch",1,5846,"core",0,0
1,"patch",1,5847,"core",0,0
1,"patch",1,5848,"core",0,0
1,"patch",1,5849,"core",0,0
1,"patch",1,5850,"core",0,0
