"layer","level","class","id","metric","value"
1,"patch",1,15436,"shape",1
1,"patch",1,15437,"shape",1
1,"patch",1,15438,"shape",1.10679718105893
1,"patch",1,15439,"shape",1
1,"patch",1,15440,"shape",1.5
1,"patch",1,15441,"shape",2.93281940723002
1,"patch",1,15442,"shape",1.10679718105893
1,"patch",1,15443,"shape",3.11579321051274
1,"patch",1,15444,"shape",2
1,"patch",1,15445,"shape",1
1,"patch",1,15446,"shape",1.34703976520081
1,"patch",1,15447,"shape",1.21666065848072
1,"patch",1,15448,"shape",1.26491106406735
1,"patch",1,15449,"shape",1.15470053837925
1,"patch",1,15450,"shape",1
1,"patch",1,15451,"shape",1
1,"patch",1,15452,"shape",1.3228756555323
1,"patch",1,15453,"shape",1.66410058867569
1,"patch",1,15454,"shape",1.37799724400827
1,"patch",1,15455,"shape",1.15470053837925
1,"patch",1,15456,"shape",1
1,"patch",1,15457,"shape",1.56892908110547
1,"patch",1,15458,"shape",1
1,"patch",1,15459,"shape",1.24741111216736
1,"patch",1,15460,"shape",1.22474487139159
1,"patch",1,15461,"shape",1.53896752812773
1,"patch",1,15462,"shape",1.34164078649987
1,"patch",1,15463,"shape",2.76955854703499
1,"patch",1,15464,"shape",1.52542553961938
1,"patch",1,15465,"shape",1.27279220613579
1,"patch",1,15466,"shape",1.25108648434245
1,"patch",1,15467,"shape",1.54919333848297
1,"patch",1,15468,"shape",1.16666666666667
1,"patch",1,15469,"shape",1.3228756555323
1,"patch",1,15470,"shape",1.6813360033921
1,"patch",1,15471,"shape",3.63867718397409
1,"patch",1,15472,"shape",1.6601957715884
1,"patch",1,15473,"shape",1
1,"patch",1,15474,"shape",2.4216979453739
1,"patch",1,15475,"shape",1.16189500386223
1,"patch",1,15476,"shape",1.06066017177982
1,"patch",1,15477,"shape",1.26178653628809
1,"patch",1,15478,"shape",1.49240501448927
1,"patch",1,15479,"shape",2.81985295372441
1,"patch",1,15480,"shape",1.25
1,"patch",1,15481,"shape",1
1,"patch",1,15482,"shape",1
1,"patch",1,15483,"shape",1
1,"patch",1,15484,"shape",1.455213750218
1,"patch",1,15485,"shape",1.15470053837925
1,"patch",1,15486,"shape",1.22474487139159
1,"patch",1,15487,"shape",1.6139866263971
1,"patch",1,15488,"shape",1.06066017177982
1,"patch",1,15489,"shape",1.77197862765913
1,"patch",1,15490,"shape",1.29099444873581
1,"patch",1,15491,"shape",1.23743686707646
1,"patch",1,15492,"shape",1.23743686707646
1,"patch",1,15493,"shape",1.06066017177982
1,"patch",1,15494,"shape",1
1,"patch",1,15495,"shape",1.84894690328381
1,"patch",1,15496,"shape",2.16916073691717
1,"patch",1,15497,"shape",1
1,"patch",1,15498,"shape",1
1,"patch",1,15499,"shape",1.34164078649987
1,"patch",1,15500,"shape",1.51185789203691
1,"patch",1,15501,"shape",1
1,"patch",1,15502,"shape",1.78105262726126
1,"patch",1,15503,"shape",1.13389341902768
1,"patch",1,15504,"shape",1.06066017177982
1,"patch",1,15505,"shape",1.16666666666667
1,"patch",1,15506,"shape",2.22378179672648
1,"patch",1,15507,"shape",1.25
1,"patch",1,15508,"shape",2.04263728652961
1,"patch",1,15509,"shape",1.25
1,"patch",1,15510,"shape",1.5
1,"patch",1,15511,"shape",1.13389341902768
1,"patch",1,15512,"shape",1
1,"patch",1,15513,"shape",1
1,"patch",1,15514,"shape",1.35680105059994
1,"patch",1,15515,"shape",1.22474487139159
1,"patch",1,15516,"shape",1.75
1,"patch",1,15517,"shape",1.20049009599756
1,"patch",1,15518,"shape",1.37281294596729
1,"patch",1,15519,"shape",1
1,"patch",1,15520,"shape",1.15470053837925
1,"patch",1,15521,"shape",1.15470053837925
1,"patch",1,15522,"shape",1.4716270840501
1,"patch",1,15523,"shape",1
1,"patch",1,15524,"shape",1.74388624643534
1,"patch",1,15525,"shape",1.375
1,"patch",1,15526,"shape",1.29903810567666
1,"patch",1,15527,"shape",1.20701969815084
1,"patch",1,15528,"shape",1.70386542857131
1,"patch",1,15529,"shape",2.04451938699772
1,"patch",1,15530,"shape",1.06066017177982
1,"patch",1,15531,"shape",1
1,"patch",1,15532,"shape",2.87793045611492
1,"patch",1,15533,"shape",1
1,"patch",1,15534,"shape",1.67125804359347
1,"patch",1,15535,"shape",1.29640744710433
1,"patch",1,15536,"shape",1.58113883008419
1,"patch",1,15537,"shape",1.72773685116272
1,"patch",1,15538,"shape",1.41421356237309
1,"patch",1,15539,"shape",1.35680105059994
1,"patch",1,15540,"shape",1
1,"patch",1,15541,"shape",1.09544511501033
1,"patch",1,15542,"shape",1.06066017177982
1,"patch",1,15543,"shape",1.63982449983036
1,"patch",1,15544,"shape",1.4
1,"patch",1,15545,"shape",1.56524758424985
1,"patch",1,15546,"shape",1.34715062810913
1,"patch",1,15547,"shape",1.41421356237309
1,"patch",1,15548,"shape",1.35680105059994
1,"patch",1,15549,"shape",1.42009389360939
1,"patch",1,15550,"shape",1.34164078649987
1,"patch",1,15551,"shape",1
1,"patch",1,15552,"shape",1.50934588481236
1,"patch",1,15553,"shape",1.11803398874989
1,"patch",1,15554,"shape",1
1,"patch",1,15555,"shape",1.25
1,"patch",1,15556,"shape",1
1,"patch",1,15557,"shape",1.5
1,"patch",1,15558,"shape",1.15470053837925
1,"patch",1,15559,"shape",1.31123591418231
1,"patch",1,15560,"shape",1.02062072615966
1,"patch",1,15561,"shape",1.22474487139159
1,"patch",1,15562,"shape",1.60356745147455
1,"patch",1,15563,"shape",1.72061800402921
1,"patch",1,15564,"shape",1.15470053837925
1,"patch",1,15565,"shape",2.1552636243213
1,"patch",1,15566,"shape",1.32680694400755
1,"patch",1,15567,"shape",1.25
1,"patch",1,15568,"shape",1.63982449983036
1,"patch",1,15569,"shape",1.15470053837925
1,"patch",1,15570,"shape",1.25
1,"patch",1,15571,"shape",1
1,"patch",1,15572,"shape",1.11803398874989
1,"patch",1,15573,"shape",1.22788122702984
1,"patch",1,15574,"shape",1.59677419354839
1,"patch",1,15575,"shape",2.33404508180482
1,"patch",1,15576,"shape",2.01792812020277
1,"patch",1,15577,"shape",1.35680105059994
1,"patch",1,15578,"shape",1.02062072615966
1,"patch",1,15579,"shape",1.17851130197758
1,"patch",1,15580,"shape",1.34164078649987
1,"patch",1,15581,"shape",1
1,"patch",1,15582,"shape",1.06066017177982
1,"patch",1,15583,"shape",1.3970013970021
1,"patch",1,15584,"shape",1.52301924770043
1,"patch",1,15585,"shape",1.34164078649987
1,"patch",1,15586,"shape",1
1,"patch",1,15587,"shape",2.00189304349053
1,"patch",1,15588,"shape",1.16666666666667
1,"patch",1,15589,"shape",1.30558241966773
1,"patch",1,15590,"shape",1.33278497495796
1,"patch",1,15591,"shape",1
1,"patch",1,15592,"shape",1.51185789203691
1,"patch",1,15593,"shape",1.7084843923545
1,"patch",1,15594,"shape",1.35534369137099
1,"patch",1,15595,"shape",1
1,"patch",1,15596,"shape",1.25
1,"patch",1,15597,"shape",1.24807544150677
1,"patch",1,15598,"shape",1.63299316185545
1,"patch",1,15599,"shape",1.29099444873581
1,"patch",1,15600,"shape",1.84114923579665
1,"patch",1,15601,"shape",1.2398524277321
1,"patch",1,15602,"shape",1
1,"patch",1,15603,"shape",1.15470053837925
1,"patch",1,15604,"shape",1.10679718105893
1,"patch",1,15605,"shape",1
1,"patch",1,15606,"shape",1.06066017177982
1,"patch",1,15607,"shape",2.30712685704375
1,"patch",1,15608,"shape",2.10818510677892
1,"patch",1,15609,"shape",1.82998284399126
1,"patch",1,15610,"shape",2.5682978499687
1,"patch",1,15611,"shape",1.23743686707646
1,"patch",1,15612,"shape",1.15727512471569
1,"patch",1,15613,"shape",1.16666666666667
1,"patch",1,15614,"shape",1.0690449676497
1,"patch",1,15615,"shape",1.06066017177982
1,"patch",1,15616,"shape",1
1,"patch",1,15617,"shape",1.22474487139159
1,"patch",1,15618,"shape",1
1,"patch",1,15619,"shape",1
1,"patch",1,15620,"shape",1
1,"patch",1,15621,"shape",1.44337567297406
1,"patch",1,15622,"shape",1
1,"patch",1,15623,"shape",2.55366465218488
1,"patch",1,15624,"shape",1.22474487139159
1,"patch",1,15625,"shape",1.25
1,"patch",1,15626,"shape",1.35680105059994
1,"patch",1,15627,"shape",1.75502940292412
1,"patch",1,15628,"shape",1.34164078649987
1,"patch",1,15629,"shape",1
1,"patch",1,15630,"shape",1.7860862707794
1,"patch",1,15631,"shape",1.06066017177982
1,"patch",1,15632,"shape",1.2747548783982
1,"patch",1,15633,"shape",1.99655214618626
1,"patch",1,15634,"shape",1.0914103126635
1,"patch",1,15635,"shape",2.39503929723379
1,"patch",1,15636,"shape",1.06066017177982
1,"patch",1,15637,"shape",1.06066017177982
1,"patch",1,15638,"shape",1.3228756555323
1,"patch",1,15639,"shape",1
1,"patch",1,15640,"shape",1.42872745333823
1,"patch",1,15641,"shape",1.13389341902768
1,"patch",1,15642,"shape",4.20099142236037
1,"patch",1,15643,"shape",1.89285714285714
1,"patch",1,15644,"shape",1.52121746114833
1,"patch",1,15645,"shape",1.06066017177982
1,"patch",1,15646,"shape",1.16189500386223
1,"patch",1,15647,"shape",2.5955427380922
1,"patch",1,15648,"shape",1.25
1,"patch",1,15649,"shape",1.66698714867456
1,"patch",1,15650,"shape",1.14707866935281
1,"patch",1,15651,"shape",1.06066017177982
1,"patch",1,15652,"shape",1.41421356237309
1,"patch",1,15653,"shape",5.05615607138796
1,"patch",1,15654,"shape",1
1,"patch",1,15655,"shape",1.06066017177982
1,"patch",1,15656,"shape",1.15470053837925
1,"patch",1,15657,"shape",2.58650996204998
1,"patch",1,15658,"shape",1.2747548783982
1,"patch",1,15659,"shape",1.06066017177982
1,"patch",1,15660,"shape",1.8190171877725
1,"patch",1,15661,"shape",1.47272735938659
1,"patch",1,15662,"shape",1.06066017177982
1,"patch",1,15663,"shape",1.06066017177982
1,"patch",1,15664,"shape",1.66856318877356
1,"patch",1,15665,"shape",1.20019839629796
1,"patch",1,15666,"shape",2.11641058354173
1,"patch",1,15667,"shape",1
1,"patch",1,15668,"shape",1.5461980716652
1,"patch",1,15669,"shape",1.29986736723936
1,"patch",1,15670,"shape",1.41421356237309
1,"patch",1,15671,"shape",1
1,"patch",1,15672,"shape",1.67067029676903
1,"patch",1,15673,"shape",1.06066017177982
1,"patch",1,15674,"shape",1.3228756555323
1,"patch",1,15675,"shape",1.20267558860591
1,"patch",1,15676,"shape",1.38675049056307
1,"patch",1,15677,"shape",1.06066017177982
1,"patch",1,15678,"shape",3.64538568159581
1,"patch",1,15679,"shape",1
1,"patch",1,15680,"shape",1.27017059221718
1,"patch",1,15681,"shape",1.27920429813366
1,"patch",1,15682,"shape",1.34164078649987
1,"patch",1,15683,"shape",1
1,"patch",1,15684,"shape",2.18025712400179
1,"patch",1,15685,"shape",1.5514730913867
1,"patch",1,15686,"shape",1.5
1,"patch",1,15687,"shape",1
1,"patch",1,15688,"shape",1
1,"patch",1,15689,"shape",1.29623784782714
1,"patch",1,15690,"shape",1
1,"patch",1,15691,"shape",1.26178653628809
1,"patch",1,15692,"shape",1.06066017177982
1,"patch",1,15693,"shape",1.89498558052675
1,"patch",1,15694,"shape",1
1,"patch",1,15695,"shape",1.4173667737846
1,"patch",1,15696,"shape",1.06066017177982
1,"patch",1,15697,"shape",1.06066017177982
1,"patch",1,15698,"shape",1
1,"patch",1,15699,"shape",1
1,"patch",1,15700,"shape",1.29903810567666
1,"patch",1,15701,"shape",1.06066017177982
1,"patch",1,15702,"shape",1.14682927731391
1,"patch",1,15703,"shape",1.63299316185545
1,"patch",1,15704,"shape",1.68559076178538
1,"patch",1,15705,"shape",1
1,"patch",1,15706,"shape",1
1,"patch",1,15707,"shape",1
1,"patch",1,15708,"shape",1
1,"patch",1,15709,"shape",1
1,"patch",1,15710,"shape",1
1,"patch",1,15711,"shape",1.78620112793979
1,"patch",1,15712,"shape",1.06066017177982
1,"patch",1,15713,"shape",1
1,"patch",1,15714,"shape",1.73205080756888
1,"patch",1,15715,"shape",1.06066017177982
1,"patch",1,15716,"shape",1.44228592146123
1,"patch",1,15717,"shape",1.73315648965248
1,"patch",1,15718,"shape",1
1,"patch",1,15719,"shape",1
1,"patch",1,15720,"shape",1.37649440322337
1,"patch",1,15721,"shape",2.63531438158027
1,"patch",1,15722,"shape",1.22474487139159
1,"patch",1,15723,"shape",1.16666666666667
1,"patch",1,15724,"shape",1.15470053837925
1,"patch",1,15725,"shape",1.37649440322337
1,"patch",1,15726,"shape",1.15470053837925
1,"patch",1,15727,"shape",1.06066017177982
1,"patch",1,15728,"shape",1.35680105059994
1,"patch",1,15729,"shape",1.25
1,"patch",1,15730,"shape",1.06066017177982
1,"patch",1,15731,"shape",1.25
1,"patch",1,15732,"shape",1.06066017177982
1,"patch",1,15733,"shape",1.06066017177982
1,"patch",1,15734,"shape",1.25
1,"patch",1,15735,"shape",1.5
1,"patch",1,15736,"shape",1.51185789203691
1,"patch",1,15737,"shape",1.50054814545955
1,"patch",1,15738,"shape",1
1,"patch",1,15739,"shape",2.29809703885628
1,"patch",1,15740,"shape",2.61309831967395
1,"patch",1,15741,"shape",1.11803398874989
1,"patch",1,15742,"shape",1.83711730708738
1,"patch",1,15743,"shape",1.26405145740058
1,"patch",1,15744,"shape",1.25
1,"patch",1,15745,"shape",1.55542754209564
1,"patch",1,15746,"shape",1.25
1,"patch",1,15747,"shape",1.15470053837925
1,"patch",1,15748,"shape",1
1,"patch",1,15749,"shape",1.50755672288882
1,"patch",1,15750,"shape",1.28097973868016
1,"patch",1,15751,"shape",1.0914103126635
1,"patch",1,15752,"shape",1
1,"patch",1,15753,"shape",2.11256055248414
1,"patch",1,15754,"shape",3.7171092131112
1,"patch",1,15755,"shape",1
1,"patch",1,15756,"shape",1.64991582276861
1,"patch",1,15757,"shape",1.06066017177982
1,"patch",1,15758,"shape",1.35400640077266
1,"patch",1,15759,"shape",1.06066017177982
1,"patch",1,15760,"shape",2.6125907165304
1,"patch",1,15761,"shape",1.41421356237309
1,"patch",1,15762,"shape",1.23743686707646
1,"patch",1,15763,"shape",1.06066017177982
1,"patch",1,15764,"shape",1.36479890692293
1,"patch",1,15765,"shape",1.53563328235449
1,"patch",1,15766,"shape",1
1,"patch",1,15767,"shape",1.26491106406735
1,"patch",1,15768,"shape",2.13718683496964
1,"patch",1,15769,"shape",1.44337567297406
1,"patch",1,15770,"shape",1.44337567297406
1,"patch",1,15771,"shape",1.49689686311996
1,"patch",1,15772,"shape",1.52400152400229
1,"patch",1,15773,"shape",1.52121746114833
1,"patch",1,15774,"shape",1.76140969185596
1,"patch",1,15775,"shape",1
1,"patch",1,15776,"shape",3.01041641979111
1,"patch",1,15777,"shape",1
1,"patch",1,15778,"shape",1
1,"patch",1,15779,"shape",1.26228898988144
1,"patch",1,15780,"shape",1.26491106406735
1,"patch",1,15781,"shape",1.11803398874989
1,"patch",1,15782,"shape",2.02364630233531
1,"patch",1,15783,"shape",1.15470053837925
1,"patch",1,15784,"shape",1.23743686707646
1,"patch",1,15785,"shape",1.06066017177982
1,"patch",1,15786,"shape",2.2372322931098
1,"patch",1,15787,"shape",1.24807544150677
1,"patch",1,15788,"shape",1
1,"patch",1,15789,"shape",1.3228756555323
1,"patch",1,15790,"shape",2.82897100074867
1,"patch",1,15791,"shape",1.39497166492583
1,"patch",1,15792,"shape",1.45299734986038
1,"patch",1,15793,"shape",2.05
1,"patch",1,15794,"shape",1
1,"patch",1,15795,"shape",1.29399327844126
1,"patch",1,15796,"shape",1.24807544150677
1,"patch",1,15797,"shape",1.02062072615966
1,"patch",1,15798,"shape",1.15470053837925
1,"patch",1,15799,"shape",1
1,"patch",1,15800,"shape",4.19769812402669
1,"patch",1,15801,"shape",1
1,"patch",1,15802,"shape",1
1,"patch",1,15803,"shape",1.25
1,"patch",1,15804,"shape",1.13389341902768
1,"patch",1,15805,"shape",1.30930734141595
1,"patch",1,15806,"shape",1.51185789203691
1,"patch",1,15807,"shape",1
1,"patch",1,15808,"shape",1.15470053837925
1,"patch",1,15809,"shape",1.59900537266708
1,"patch",1,15810,"shape",1.78885438199983
1,"patch",1,15811,"shape",1
1,"patch",1,15812,"shape",1.41421356237309
1,"patch",1,15813,"shape",1.22474487139159
1,"patch",1,15814,"shape",2.45495126515491
1,"patch",1,15815,"shape",1.21998856266084
1,"patch",1,15816,"shape",1.02062072615966
1,"patch",1,15817,"shape",1
1,"patch",1,15818,"shape",1.15470053837925
1,"patch",1,15819,"shape",1.94465817660996
1,"patch",1,15820,"shape",1.54746115147543
1,"patch",1,15821,"shape",1.3228756555323
1,"patch",1,15822,"shape",1.78090346782642
1,"patch",1,15823,"shape",1.23743686707646
1,"patch",1,15824,"shape",1.56524758424985
1,"patch",1,15825,"shape",1.22474487139159
1,"patch",1,15826,"shape",1.25
1,"patch",1,15827,"shape",1.34164078649987
1,"patch",1,15828,"shape",1
1,"patch",1,15829,"shape",1.76569021725778
1,"patch",1,15830,"shape",1.32582521472478
1,"patch",1,15831,"shape",1.15470053837925
1,"patch",1,15832,"shape",1
1,"patch",1,15833,"shape",1.68134561495341
1,"patch",1,15834,"shape",1.68540194320077
1,"patch",1,15835,"shape",1.33333333333333
1,"patch",1,15836,"shape",1.17260393995586
1,"patch",1,15837,"shape",1.26178653628809
1,"patch",1,15838,"shape",1.58293455903326
1,"patch",1,15839,"shape",1.06066017177982
1,"patch",1,15840,"shape",1.06066017177982
1,"patch",1,15841,"shape",1.51448037083707
1,"patch",1,15842,"shape",1.6812042934896
1,"patch",1,15843,"shape",2.65822806970889
1,"patch",1,15844,"shape",1.19688749786255
1,"patch",1,15845,"shape",1
1,"patch",1,15846,"shape",1
1,"patch",1,15847,"shape",1.63299316185545
1,"patch",1,15848,"shape",1.5
1,"patch",1,15849,"shape",1.38580465631147
1,"patch",1,15850,"shape",1.21666065848072
1,"patch",1,15851,"shape",1.28623938856882
1,"patch",1,15852,"shape",1.15470053837925
1,"patch",1,15853,"shape",1.20604537831105
1,"patch",1,15854,"shape",1.23743686707646
1,"patch",1,15855,"shape",1
1,"patch",1,15856,"shape",1.13389341902768
1,"patch",1,15857,"shape",1
1,"patch",1,15858,"shape",1.15470053837925
1,"patch",1,15859,"shape",1.23743686707646
1,"patch",1,15860,"shape",1.15470053837925
1,"patch",1,15861,"shape",1
1,"patch",1,15862,"shape",1.44337567297406
1,"patch",1,15863,"shape",1.15470053837925
1,"patch",1,15864,"shape",1
1,"patch",1,15865,"shape",1.06066017177982
1,"patch",1,15866,"shape",2.12079445068672
1,"patch",1,15867,"shape",1.25
1,"patch",1,15868,"shape",1.37799724400827
1,"patch",1,15869,"shape",4.64657616368495
1,"patch",1,15870,"shape",1
1,"patch",1,15871,"shape",1
1,"patch",1,15872,"shape",1.31157847467778
1,"patch",1,15873,"shape",1
1,"patch",1,15874,"shape",2.66306232844257
1,"patch",1,15875,"shape",1
1,"patch",1,15876,"shape",1.70497980529516
1,"patch",1,15877,"shape",1.72489846810609
1,"patch",1,15878,"shape",1.1766968108291
1,"patch",1,15879,"shape",1.67381799090184
1,"patch",1,15880,"shape",1.25
1,"patch",1,15881,"shape",1.24807544150677
1,"patch",1,15882,"shape",1.21854359168988
1,"patch",1,15883,"shape",1.25
1,"patch",1,15884,"shape",2.38073844244494
1,"patch",1,15885,"shape",1.15470053837925
1,"patch",1,15886,"shape",1.41421356237309
1,"patch",1,15887,"shape",2.00804832225625
1,"patch",1,15888,"shape",1.86263404736561
1,"patch",1,15889,"shape",1.34164078649987
1,"patch",1,15890,"shape",1.42302494707577
1,"patch",1,15891,"shape",1.33333333333333
1,"patch",1,15892,"shape",1.02062072615966
1,"patch",1,15893,"shape",1.29903810567666
1,"patch",1,15894,"shape",1.70084012854152
1,"patch",1,15895,"shape",1.72432623678751
1,"patch",1,15896,"shape",2.75831591904647
1,"patch",1,15897,"shape",1.06066017177982
1,"patch",1,15898,"shape",1
1,"patch",1,15899,"shape",1.55838744494796
1,"patch",1,15900,"shape",3.50835202293741
1,"patch",1,15901,"shape",1
1,"patch",1,15902,"shape",1.06066017177982
1,"patch",1,15903,"shape",1
1,"patch",1,15904,"shape",1.49240501448927
1,"patch",1,15905,"shape",1.86682164158086
1,"patch",1,15906,"shape",1
1,"patch",1,15907,"shape",1.29636243217534
1,"patch",1,15908,"shape",1.75
1,"patch",1,15909,"shape",1.06066017177982
1,"patch",1,15910,"shape",1.41421356237309
1,"patch",1,15911,"shape",1
1,"patch",1,15912,"shape",2.4285342522719
1,"patch",1,15913,"shape",1.23166159770537
1,"patch",1,15914,"shape",1
1,"patch",1,15915,"shape",1
1,"patch",1,15916,"shape",1.06066017177982
1,"patch",1,15917,"shape",1.3228756555323
1,"patch",1,15918,"shape",2.00684884766388
1,"patch",1,15919,"shape",1.49240501448927
1,"patch",1,15920,"shape",1.22474487139159
1,"patch",1,15921,"shape",1.75291964240443
1,"patch",1,15922,"shape",1
1,"patch",1,15923,"shape",1.06066017177982
1,"patch",1,15924,"shape",1.44337567297406
1,"patch",1,15925,"shape",1
1,"patch",1,15926,"shape",1.94980105085904
1,"patch",1,15927,"shape",1
1,"patch",1,15928,"shape",1
1,"patch",1,15929,"shape",1.10679718105893
1,"patch",1,15930,"shape",1.16666666666667
1,"patch",1,15931,"shape",1.37198868114007
1,"patch",1,15932,"shape",1.1766968108291
1,"patch",1,15933,"shape",1.16666666666667
1,"patch",1,15934,"shape",1.20604537831105
1,"patch",1,15935,"shape",1.75
1,"patch",1,15936,"shape",1.23743686707646
1,"patch",1,15937,"shape",2.82091798067699
1,"patch",1,15938,"shape",2.58281683080913
1,"patch",1,15939,"shape",1.37649440322337
1,"patch",1,15940,"shape",1.33333333333333
1,"patch",1,15941,"shape",1.60579308398418
1,"patch",1,15942,"shape",1.06066017177982
1,"patch",1,15943,"shape",1.20604537831105
1,"patch",1,15944,"shape",1
1,"patch",1,15945,"shape",1.48842872921992
1,"patch",1,15946,"shape",1.44337567297406
1,"patch",1,15947,"shape",1.34164078649987
1,"patch",1,15948,"shape",1
1,"patch",1,15949,"shape",1.45344418537486
1,"patch",1,15950,"shape",1.67332005306815
1,"patch",1,15951,"shape",1.34703976520081
1,"patch",1,15952,"shape",1.22983738762488
1,"patch",1,15953,"shape",1.06066017177982
1,"patch",1,15954,"shape",1.20604537831105
1,"patch",1,15955,"shape",1.16666666666667
1,"patch",1,15956,"shape",1.02062072615966
1,"patch",1,15957,"shape",1.5
1,"patch",1,15958,"shape",1.06066017177982
1,"patch",1,15959,"shape",1.07763181216065
1,"patch",1,15960,"shape",1.38675049056307
1,"patch",1,15961,"shape",1.455213750218
1,"patch",1,15962,"shape",1.02062072615966
1,"patch",1,15963,"shape",1.45698559277155
1,"patch",1,15964,"shape",1.15470053837925
1,"patch",1,15965,"shape",1
1,"patch",1,15966,"shape",1.0914103126635
1,"patch",1,15967,"shape",2.92771138813689
1,"patch",1,15968,"shape",1.25
1,"patch",1,15969,"shape",1
1,"patch",1,15970,"shape",1
1,"patch",1,15971,"shape",1
1,"patch",1,15972,"shape",1.57142857142857
1,"patch",1,15973,"shape",1.15470053837925
1,"patch",1,15974,"shape",1.06066017177982
1,"patch",1,15975,"shape",1
1,"patch",1,15976,"shape",1.25
1,"patch",1,15977,"shape",1.25
1,"patch",1,15978,"shape",1.02062072615966
1,"patch",1,15979,"shape",1.33333333333333
1,"patch",1,15980,"shape",5.6738605065037
1,"patch",1,15981,"shape",1.02062072615966
1,"patch",1,15982,"shape",1.80277563773199
1,"patch",1,15983,"shape",1.33333333333333
1,"patch",1,15984,"shape",1.29903810567666
1,"patch",1,15985,"shape",1.44337567297406
1,"patch",1,15986,"shape",2.1657942092826
1,"patch",1,15987,"shape",1.06066017177982
1,"patch",1,15988,"shape",1.16059586360657
1,"patch",1,15989,"shape",1.98014379314165
1,"patch",1,15990,"shape",1
1,"patch",1,15991,"shape",1.5
1,"patch",1,15992,"shape",1.20096115353815
1,"patch",1,15993,"shape",2.08907255449183
1,"patch",1,15994,"shape",1.3228756555323
1,"patch",1,15995,"shape",1
1,"patch",1,15996,"shape",1.29636243217534
1,"patch",1,15997,"shape",1.15470053837925
1,"patch",1,15998,"shape",1.22983738762488
1,"patch",1,15999,"shape",1.30236471318669
1,"patch",1,16000,"shape",1.4368424162142
1,"patch",1,16001,"shape",1.58293455903326
1,"patch",1,16002,"shape",1
1,"patch",1,16003,"shape",1.33333333333333
1,"patch",1,16004,"shape",1.53504515776039
1,"patch",1,16005,"shape",1.19688749786255
1,"patch",1,16006,"shape",1.81481481481481
1,"patch",1,16007,"shape",1.06066017177982
1,"patch",1,16008,"shape",1.53206469257085
1,"patch",1,16009,"shape",1.02062072615966
1,"patch",1,16010,"shape",1.53644255919475
1,"patch",1,16011,"shape",1.23743686707646
1,"patch",1,16012,"shape",1.86263404736561
1,"patch",1,16013,"shape",1.2
1,"patch",1,16014,"shape",1.29986736723936
1,"patch",1,16015,"shape",2.11039501593604
1,"patch",1,16016,"shape",1.11474080342631
1,"patch",1,16017,"shape",1.62255213740468
1,"patch",1,16018,"shape",1.44337567297406
1,"patch",1,16019,"shape",1.16189500386223
1,"patch",1,16020,"shape",1
1,"patch",1,16021,"shape",1.28571428571429
1,"patch",1,16022,"shape",1.45344418537486
1,"patch",1,16023,"shape",1.78667191498381
1,"patch",1,16024,"shape",1.33333333333333
1,"patch",1,16025,"shape",1.34164078649987
1,"patch",1,16026,"shape",1.28623938856882
1,"patch",1,16027,"shape",2.05681033398804
1,"patch",1,16028,"shape",1.25
1,"patch",1,16029,"shape",3.03298716199813
1,"patch",1,16030,"shape",1.89806185191482
1,"patch",1,16031,"shape",2.5580740649671
1,"patch",1,16032,"shape",1.26491106406735
1,"patch",1,16033,"shape",1.06066017177982
1,"patch",1,16034,"shape",1.24807544150677
1,"patch",1,16035,"shape",1
1,"patch",1,16036,"shape",1.29903810567666
1,"patch",1,16037,"shape",1.77466097997063
1,"patch",1,16038,"shape",2.34742767016721
1,"patch",1,16039,"shape",1.51554445662277
1,"patch",1,16040,"shape",1
1,"patch",1,16041,"shape",1
1,"patch",1,16042,"shape",2.03301553705648
1,"patch",1,16043,"shape",1.69118864932894
1,"patch",1,16044,"shape",1.34164078649987
1,"patch",1,16045,"shape",1
1,"patch",1,16046,"shape",1.38675049056307
1,"patch",1,16047,"shape",2.07880460155075
1,"patch",1,16048,"shape",1
1,"patch",1,16049,"shape",2.53118623686413
1,"patch",1,16050,"shape",1.29903810567666
1,"patch",1,16051,"shape",1.25
1,"patch",1,16052,"shape",1.22474487139159
1,"patch",1,16053,"shape",1
1,"patch",1,16054,"shape",1.14707866935281
1,"patch",1,16055,"shape",1.24939009510885
1,"patch",1,16056,"shape",1.25
1,"patch",1,16057,"shape",1.06066017177982
1,"patch",1,16058,"shape",1.23743686707646
1,"patch",1,16059,"shape",1.51185789203691
1,"patch",1,16060,"shape",1.44115338424578
1,"patch",1,16061,"shape",1
1,"patch",1,16062,"shape",1.97047178974262
1,"patch",1,16063,"shape",3.12930218201913
1,"patch",1,16064,"shape",2.04768202764507
1,"patch",1,16065,"shape",1
1,"patch",1,16066,"shape",1.3228756555323
1,"patch",1,16067,"shape",1.25
1,"patch",1,16068,"shape",1
1,"patch",1,16069,"shape",1.3856406460551
1,"patch",1,16070,"shape",1.34164078649987
1,"patch",1,16071,"shape",1.39271503632789
1,"patch",1,16072,"shape",1.28153648657514
1,"patch",1,16073,"shape",1.3228756555323
1,"patch",1,16074,"shape",1.96946385566932
1,"patch",1,16075,"shape",1.33394593769983
1,"patch",1,16076,"shape",1.5
1,"patch",1,16077,"shape",1.11803398874989
1,"patch",1,16078,"shape",1.37198868114007
1,"patch",1,16079,"shape",1.02062072615966
1,"patch",1,16080,"shape",1.91236577493503
1,"patch",1,16081,"shape",1.5
