"Rowid","min","median","max","mean","patch_areasqkm"
884,0.373909771442413,0.373909771442413,0.373909771442413,0.373909771442413,9.99065479685669e-05
885,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,9.99518372791354e-05
886,0.136086255311966,0.144316539168358,0.15254682302475,0.144316539168358,0.000199813656593935
887,0.0275136269629002,0.153611868619919,0.299923270940781,0.15432244492977,0.0164832154178773
888,0.29247173666954,0.29247173666954,0.29247173666954,0.29247173666954,9.99065602836345e-05
889,0.0320650152862072,0.10087737813592,0.392647206783295,0.108244323664462,0.0823348417475798
890,0.153569757938385,0.170415148139,0.222234770655632,0.177067461940977,0.000899158602040799
891,0.0124671636149287,0.259496659040451,1.62651252746582,0.274904363382242,3.30909728106613
892,0.0139864590018988,0.175522454082966,0.429029136896133,0.185532988841813,0.110089568164276
893,0.311272770166397,0.654566615819931,1.04176604747772,0.655972653627396,0.00999074972893218
894,0.107070289552212,0.189311936497688,0.278626292943954,0.185374116613751,0.00209806369690756
895,0.0654929950833321,0.0975346341729164,0.124676428735256,0.0986488293856382,0.00159898592462474
896,0.151944294571877,0.228662297129631,0.623445451259613,0.252695642778131,0.0060947070817619
897,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.00059970970741874
898,0.0738343447446823,0.0886918418109417,0.124607712030411,0.0899426147341728,0.000999136681576172
899,0.178818851709366,0.178818851709366,0.178818851709366,0.178818851709366,9.99357360956637e-05
900,0.0571624524891376,0.541156768798828,1.47362005710602,0.562790525945449,0.0296707938923868
901,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000999515164319084
902,0.185691833496094,0.232022985816002,0.367277264595032,0.239592459797859,0.00249777478361085
903,0.0518973059952259,0.373538121581078,1.038290143013,0.383219016383516,0.0537464218000739
904,0.0426069051027298,0.0512324254959822,0.0755283683538437,0.0539728649891913,0.000799486745675582
905,0.0252245124429464,0.102574750781059,0.346385091543198,0.105060760732146,0.115803376182173
906,0.024350406602025,0.244554907083511,0.445867151021957,0.231356982716142,0.0333661040012092
907,0.0362578742206097,0.051698125898838,0.068165585398674,0.0519894422455267,0.00109929459540957
908,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000999514318545815
909,0.0305349603295326,0.238831907510757,0.434613585472107,0.230176708198526,0.0146850357917403
910,0.0631708577275276,0.257855921983719,0.597530782222748,0.253688121984325,0.446503642341292
911,0.0552882589399815,0.0699724033474922,0.103526182472706,0.073890919610858,0.000999205865254538
912,0.367913216352463,0.367913216352463,0.367913216352463,0.367913216352463,9.99105306943093e-05
913,0.720257103443146,0.720257103443146,0.720257103443146,0.720257103443146,9.99104651944654e-05
914,0.0981547757983208,0.21123281121254,0.478656649589539,0.211452973310394,0.00989086393651309
915,0.0323716998100281,0.0619733333587646,0.160837113857269,0.0663213809363215,0.0543566857156367
916,0.432347655296326,0.468713790178299,0.505079925060272,0.468713790178299,0.00019982090509191
917,0.109859377145767,0.184925854206085,0.584514439105988,0.204017840095062,0.022579631443269
918,0.14394399523735,0.154383793473244,0.164823591709137,0.154383793473244,0.000199820139931457
919,0.280097007751465,0.348168447613716,0.438335835933685,0.353692434728146,0.000399648930532567
920,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.00149927130697807
921,0.190076842904091,0.190076842904091,0.190076842904091,0.190076842904091,9.99100506913965e-05
922,0.0618622750043869,0.0803568288683891,0.106946021318436,0.0792949140230392,0.00469627337895603
923,0.0639588907361031,0.0639588907361031,0.0639588907361031,0.0639588907361031,9.99298977798317e-05
924,0.0573811493813992,0.213568061590195,0.64977502822876,0.231872515065533,0.0858227815910646
925,0.0400241203606129,0.0512414909899235,0.0917681604623795,0.0532746288824726,0.00369761114178498
926,0.055458839982748,0.0756732001900673,0.207368239760399,0.085164942519098,0.00609517763370978
927,0.138322398066521,0.138322398066521,0.138322398066521,0.138322398066521,9.99100247248716e-05
928,0.0274394564330578,0.257257178425789,1.00637638568878,0.312706642826015,0.204598203727173
929,0.0652517825365067,0.285104095935822,0.476245015859604,0.294439240835362,0.0212791966525182
930,0.0326740927994251,0.229327023029327,0.555847942829132,0.213097108445111,0.0336704054955903
931,0.129394292831421,0.28314808011055,0.394306063652039,0.273337549546309,0.00569472497044914
932,0.0166923105716705,0.0191793665289879,0.0253147687762976,0.0203954819589853,0.000299815251724365
933,0.0653343796730042,0.23628793656826,0.363572120666504,0.228359992737355,0.00229774731968164
934,0.0106615647673607,0.222030982375145,1.03102624416351,0.253070261287756,1.26866233654639
935,0.176431119441986,0.211058735847473,0.265102386474609,0.21753074725469,0.000299721798633487
936,0.225442826747894,0.225442826747894,0.225442826747894,0.225442826747894,9.99060102277435e-05
937,0.0936384499073029,0.102729510515928,0.111820571124554,0.102729510515928,0.000199855837676951
938,0.102564133703709,0.102564133703709,0.102564133703709,0.102564133703709,9.99060242084524e-05
939,0.0226704347878695,0.032189441844821,0.0497679449617863,0.0334073479420372,0.00139909661063417
940,0.0849370062351227,0.143434837460518,0.208844482898712,0.138488781497334,0.0032977843703847
941,0.19141249358654,0.19141249358654,0.19141249358654,0.19141249358654,9.99016429989715e-05
942,0.0971444249153137,0.147686995565891,0.309591740369797,0.152490223708906,0.00379751129822376
943,0.0477793924510479,0.052458643913269,0.0662617385387421,0.0554999249676863,0.000299806153453057
944,0.0991519689559937,0.148470625281334,0.169329181313515,0.138983925183614,0.000299704848791036
945,0.226097151637077,0.226097151637077,0.226097151637077,0.226097151637077,9.99071095517138e-05
946,0.0737473890185356,0.0737473890185356,0.0737473890185356,0.0737473890185356,9.99060097935435e-05
947,0.18417826294899,0.199040725827217,0.210800975561142,0.198265172541142,0.000399628071196305
948,0.0559129565954208,0.0671571642160416,0.122612081468105,0.0682200162160781,0.00309799952949553
949,0.0307896081358194,0.163914546370506,0.247534066438675,0.160284788021521,0.015684397545503
950,0.0571688190102577,0.220218911767006,0.381433695554733,0.211633316446821,0.00769242580318458
951,0.450112998485565,0.450112998485565,0.450112998485565,0.450112998485565,9.99075926695805e-05
952,0.011098911985755,0.0151400864124298,0.0204564742743969,0.0151623635319993,0.000799530622310413
953,0.119417607784271,0.193362236022949,0.267306864261627,0.193362236022949,0.00019980394972919
954,0.114481240510941,0.147950120270252,0.291503429412842,0.151537709310651,0.00199844796378135
955,0.0824940055608749,0.0824940055608749,0.0824940055608749,0.0824940055608749,9.98980150841526e-05
956,0.108391895890236,0.202188357710838,0.33828216791153,0.202673059430989,0.0054950411027182
957,0.0731932744383812,0.224609509110451,0.627400457859039,0.22457472719778,0.36099465338374
958,0.0133993681520224,0.195948280394077,0.730027198791504,0.22476453817462,0.194403887526461
959,0.0497639626264572,0.113328471779823,0.314774245023727,0.11512814505094,0.0190825523415418
960,0.0431458353996277,0.0513328164815903,0.0580138489603996,0.0504570100456476,0.000799457025287469
961,0.0645942986011505,0.0702414363622665,0.0758885741233826,0.0702414363622665,0.000199870743422078
962,0.363056242465973,0.414631426334381,0.479380369186401,0.419022679328918,0.000299807708621433
963,0.00646263035014272,0.01579918153584,0.0223409049212933,0.0162104663753568,0.00769545443195417
964,0.0372916348278522,0.0382140539586544,0.107967302203178,0.0611576636632284,0.000299693962631616
965,0.0369427837431431,0.0534595735371113,0.081581674516201,0.0528674644834184,0.00469696093237004
966,0.0493118725717068,0.14536015689373,0.614820063114166,0.152541672479208,0.0218808277791449
967,0.0286611318588257,0.0615251250565052,0.135078638792038,0.0625016079481436,0.0306745857347448
968,0.16364760696888,0.273030340671539,0.366423487663269,0.279472538718471,0.00269748857994171
969,0.189569473266602,0.264194369316101,0.501762747764587,0.300912719219923,0.000799487368129223
970,0.0355073250830173,0.0511320661753416,0.0667568072676659,0.0511320661753416,0.00019979590859187
971,0.0517061799764633,0.225563667714596,1.43968570232391,0.292953772173163,1.45151059008999
972,0.0601203888654709,0.178994759917259,0.649102210998535,0.193798151278992,0.0768356655488741
973,0.0439110845327377,0.525312393903732,1.39263129234314,0.544484278861622,0.106503319332296
974,0.0237942077219486,0.0407252348959446,0.0934367105364799,0.0496703470125794,0.000499489525065917
975,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.00019990281819427
976,0.0578346140682697,0.0960132852196693,0.225413978099823,0.0979579133854713,0.0127898179394804
977,0.104819022119045,0.104819022119045,0.104819022119045,0.104819022119045,9.99016301991942e-05
978,0.0649761855602264,0.0784340016543865,0.0918918177485466,0.0784340016543865,0.000199804731394353
979,0.120010770857334,0.125596076250076,0.155537679791451,0.13371484229962,0.00029979297792312
980,0.047635555267334,0.133927635848522,0.553913533687592,0.148915241430779,0.0983103324080471
981,0.078199215233326,0.236544795334339,0.419900208711624,0.243941088253892,0.0357694579675729
982,0.0675313547253609,0.122131779789925,0.216732114553452,0.129708340363716,0.00669465137412054
983,0.00873007997870445,0.0137916561216116,0.0188665445894003,0.013787199489095,0.00109934927332845
984,0.0965088754892349,0.111874677240849,0.231542244553566,0.128055673431266,0.00109899157569489
985,0.216194242238998,0.216194242238998,0.216194242238998,0.216194242238998,9.99069135353056e-05
986,0.140000060200691,0.140000060200691,0.140000060200691,0.140000060200691,9.99381371311247e-05
987,0.0130002135410905,0.307722479104996,1.62017405033112,0.333231313013082,0.250061585895236
988,0.111341841518879,0.189333990216255,0.357803881168365,0.209644111692905,0.00249767044294572
989,0.0235234666615725,0.246041655540466,0.405710488557816,0.24976855431009,0.0289704986344633
990,0.0951790809631348,0.277687817811966,0.483462184667587,0.247428606202205,0.00299712822684989
991,0.0655678734183311,0.115219369530678,0.247076123952866,0.113730825880106,0.00939247678221966
992,9.863651212072e-05,0.17986649274826,0.841975092887878,0.201530271938757,0.477025678180917
993,0.0489476099610329,0.142334014177322,0.19910092651844,0.130612308667465,0.00109890762849449
994,0.0281685423105955,0.365652978420258,1.77591228485107,0.42119793347488,1.22334508691522
995,0.0382457599043846,0.0385449286550283,0.0388440974056721,0.0385449286550283,0.000199801732250882
996,0.071367159485817,0.071367159485817,0.071367159485817,0.071367159485817,9.99002597493381e-05
997,0.0827930867671967,0.0827930867671967,0.0827930867671967,0.0827930867671967,9.99005793047108e-05
998,0.012630526907742,0.213523581624031,0.621335685253143,0.218110227586181,0.0832164842977989
999,0.035961989313364,0.0400928538292646,0.0568284876644611,0.0430157997955879,0.00059962767233549
1000,0.278195232152939,0.278195232152939,0.278195232152939,0.278195232152939,9.99067566008744e-05
1001,0.0801838859915733,0.115437753498554,0.135002300143242,0.113452598452568,0.000799499845297767
1002,0.204442918300629,0.262834846973419,0.369140267372131,0.27315624554952,0.00209803941713771
1003,0.0732668712735176,0.168795198202133,0.318873316049576,0.173298318258354,0.00349693366000029
1004,0.0103094354271889,0.055161252617836,0.104658059775829,0.0561163332718222,0.00229764782299203
1005,0.116283915936947,0.318127036094666,0.42565256357193,0.29955235352883,0.00259750748319188
1006,0.014968846924603,0.155065014958382,1.49611961841583,0.201444915495958,1.92818287571878
1007,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000699659785603697
1008,0.043564073741436,0.185022979974747,0.287218421697617,0.153192650526762,0.00089913179828765
1009,0.0642524212598801,0.0798322558403015,0.110109955072403,0.0825386909501893,0.00279760579905337
1010,0.22789303958416,0.276126712560654,0.327780157327652,0.273825368285179,0.000499537626726436
1011,0.251050412654877,0.251050412654877,0.251050412654877,0.251050412654877,9.99326260863963e-05
1012,0.054289698600769,0.166808113455772,0.421483933925629,0.165677741105801,0.0638409097966472
1013,0.103009045124054,0.318919777870178,0.673187971115112,0.32342402200183,0.120989001620309
1014,0.0179290417581797,0.0179290417581797,0.0179290417581797,0.0179290417581797,9.99410365679505e-05
1015,0.103990562260151,0.135001644492149,0.19055600464344,0.141678738540837,0.00279777347829568
1016,0.118782870471478,0.118782870471478,0.118782870471478,0.118782870471478,9.99040903850691e-05
1017,0.17053060233593,0.17053060233593,0.17053060233593,0.17053060233593,9.99096492892277e-05
1018,0.145593091845512,0.349405080080032,0.779204905033112,0.370539926987911,0.0246800296029241
1019,0.0204374697059393,0.0611470807343721,0.0987154319882393,0.0590290647620956,0.000599410242737111
1020,0.323686957359314,0.327112257480621,0.376755565404892,0.342518260081609,0.000299716360188308
1021,0.0741036757826805,0.17206559330225,0.370099812746048,0.176040243868734,0.010190779513373
1022,0.0810229629278183,0.0852648988366127,0.0960887596011162,0.0874588737885157,0.000299807494235312
1023,0.0377023853361607,0.1451615691185,0.495340526103973,0.220758142079725,0.00429586062445494
1024,0.060295145958662,0.0614712070673704,0.0626472681760788,0.0614712070673704,0.00019980827204368
1025,0.0180352125316858,0.163465596735477,0.562954783439636,0.175542658291546,0.0847137206380222
1026,0.218131124973297,0.218131124973297,0.218131124973297,0.218131124973297,9.99361770272735e-05
1027,0.0284960679709911,0.387057229876518,1.18868482112885,0.403957987853308,0.536079661279793
1028,0.043417826294899,0.0455261245369911,0.0476344227790833,0.0455261245369911,0.000199807771847889
1029,0.0762527137994766,0.139718361198902,0.291147917509079,0.150491973375463,0.0381742649091211
1030,0.0490533299744129,0.0508894249796867,0.0823906883597374,0.0607778144379457,0.000299711502515071
1031,0.0298936534672976,0.0451735444366932,0.0612480454146862,0.0458859754405145,0.00289794932928002
1032,0.0166263598948717,0.0188878271728754,0.0211492944508791,0.0188878271728754,0.000199880864576939
1033,0.0683828294277191,0.0812048390507698,0.119621738791466,0.0844286273826252,0.00109897885534675
1034,0.100145801901817,0.121720027178526,0.188407048583031,0.128965393640101,0.000799381200929798
1035,0.0182701125741005,0.130838550627232,0.523734569549561,0.135195779868161,1.30498839637249
1036,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.00119941663937224
1037,0.0787438154220581,0.305352091789246,0.684501051902771,0.326573480334547,0.00629491595788524
1038,0.0207282993942499,0.0312985042110085,0.0418687090277672,0.0312985042110085,0.000199795303681836
1039,0.0421584509313107,0.0671035442501307,0.161542132496834,0.0844769179821014,0.000399615262831707
1040,0.0861150622367859,0.208294808864594,0.257530331611633,0.189499966268029,0.00139861933250958
1041,0.00979389157146215,0.195335522294044,0.832757830619812,0.191699548558048,0.173724371296459
1042,0.0177665967494249,0.0177665967494249,0.0177665967494249,0.0177665967494249,9.98976388259907e-05
1043,0.0115545121952891,0.0663616694509983,0.0697677433490753,0.0525185449181923,0.00139857891139438
1044,0.0342093482613564,0.157673552632332,0.471437513828278,0.158808167036972,0.703924870006389
1045,0.0476885549724102,0.0476885549724102,0.0476885549724102,0.0476885549724102,9.99416922123928e-05
1046,0.056032408028841,0.138974659144878,0.401593714952469,0.148043466779062,0.0157853524298982
1047,0.0661280080676079,0.53286349773407,1.03307378292084,0.512959335173623,0.125986367932728
1048,0.278416574001312,0.31052602827549,0.34115132689476,0.310154989361763,0.000399644523340496
1049,0.0643384531140327,0.0907431654632092,0.133366540074348,0.0903319918683597,0.0041961408126161
1050,0.0350604318082333,0.15234936773777,0.209985956549644,0.121465460820632,0.00109891343003215
1051,0.263678729534149,0.274003118276596,0.352630883455276,0.296770910422007,0.000299733123916783
1052,0.0226438138633966,0.313573464751244,1.00180900096893,0.339068794382938,0.847184677445366
1053,0.0620154589414597,0.31749764084816,0.584835231304169,0.335138089124705,0.0358645470691448
1054,0.147859290242195,0.194877415895462,0.268935471773148,0.197520851157606,0.00319703979896
1055,0.0890618860721588,0.0980143025517464,0.134671747684479,0.105516198277473,0.000499598063233236
1056,0.0613166019320488,0.110179297626019,0.219024553894997,0.111536895592419,0.0472630119256753
1057,0,0.1402722671628,0.921618223190308,0.198224722808539,1.13567316923449
1058,0.101333260536194,0.119279369711876,0.12374509871006,0.115104839205742,0.000599442659394539
1059,0.00774295767769217,0.00822266074828804,0.0087023638188839,0.00822266074828804,0.000199880476888866
1060,0.0265395250171423,0.0265395250171423,0.0265395250171423,0.0265395250171423,9.98985104687017e-05
1061,0.0908968448638916,0.0995436124503613,0.108190380036831,0.0995436124503613,0.000199859722553359
1062,0.0705095902085304,0.115235462784767,0.212448179721832,0.126459764013457,0.00429677996062832
1063,0.0845620781183243,0.306845963001251,1.19706392288208,0.32398984746015,0.136878115350656
1064,0.117219485342503,0.117219485342503,0.117219485342503,0.117219485342503,9.99063896559819e-05
1065,0.0113490577787161,0.0159947574138641,0.0279588680714369,0.0164671107651848,0.00509697782603012
1066,0.11614316701889,0.11614316701889,0.11614316701889,0.11614316701889,9.99044992723357e-05
1067,0.0182540435343981,0.141318276524544,1.33375024795532,0.188320484594579,1.10214496598004
1068,0.111779153347015,0.111779153347015,0.111779153347015,0.111779153347015,9.99064550384937e-05
1069,0.059861745685339,0.243863150477409,1.12953960895538,0.269109328694608,0.0220796326431889
1070,0.091372549533844,0.132944449782372,0.194305673241615,0.13279213073353,0.0011988814925982
1071,0.0575894676148891,0.0653927102684975,0.0847356170415878,0.0692392649749915,0.000299744417854585
1072,0.155189096927643,0.176324799656868,0.294725865125656,0.182175122458359,0.00289731783973402
1073,0.00890291389077902,0.00983219966292381,0.0107614854350686,0.00983219966292381,0.000199798798208838
1074,0.153067737817764,0.190939866006374,0.272002667188644,0.196758280197779,0.000599440860958741
1075,0.0992191955447197,0.231299415230751,0.520311534404755,0.232870251596762,0.022679136578193
1076,0.0991020724177361,0.164430849254131,0.289919584989548,0.168046593994779,0.0067954492530655
1077,0.0963332951068878,0.22601930052042,0.440193265676498,0.231704584153538,0.0175838455195394
1078,0.0199353378266096,0.214331455528736,1.03115546703339,0.225553611697528,0.107290706262572
1079,0.0845369920134544,0.109228685498238,0.113823793828487,0.10236676633358,0.000499664244350984
1080,0.0161916166543961,0.247275911271572,1.3240305185318,0.2579588813899,9.76080782418202
1081,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000799613392055573
1082,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000799614293242528
1083,0.173609361052513,0.286694049835205,0.309321463108063,0.254791539907455,0.000499505722881498
1084,0.451485902070999,0.451485902070999,0.451485902070999,0.451485902070999,9.99075010763772e-05
1085,0.0830875858664513,0.169727087020874,0.396081775426865,0.181587351929574,0.0104934660196977
1086,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000799615284405489
1087,0.0314405150711536,0.233789622783661,1.83868956565857,0.276697147606255,0.344280533998475
1088,0.0598350949585438,0.27190774679184,1.41158354282379,0.344571694852583,0.120090112819482
1089,0.065948024392128,0.0856413096189499,0.155188381671906,0.0895137836306875,0.0216834673245939
1090,0.300900399684906,0.300900399684906,0.300900399684906,0.300900399684906,9.99250727890758e-05
1091,0.160974159836769,0.189071461558342,0.217168763279915,0.189071461558342,0.000199865844024753
1092,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000799616183128041
1093,0.0125418417155743,0.0128578199073672,0.0141718946397305,0.013190518754224,0.000299831249520175
1094,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000699664988217984
1095,0.0809027999639511,0.11123988032341,0.138069376349449,0.110515083186328,0.000799252861276851
1096,0.221813440322876,0.266331851482391,0.368304461240768,0.284341840871743,0.00139895068107184
1097,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.00069966577383651
1098,0.0462081730365753,0.0601528324186802,0.0875875726342201,0.0601734930166492,0.00809427352984331
1099,0.0313301458954811,0.0486897826194763,0.0660494193434715,0.0486897826194763,0.00019979514211847
1100,0.0352255254983902,0.366261214017868,0.970958948135376,0.394698417638961,0.0200801264115597
1101,0.0282894931733608,0.0389493443071842,0.0685499459505081,0.0430437812679692,0.00189885831062012
1102,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,9.99523099845537e-05
1103,0.0575477592647076,0.129523247480392,0.331981480121613,0.139753260891003,0.0358775784376807
1104,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000199904641386005
1105,0.106381982564926,0.106381982564926,0.106381982564926,0.106381982564926,9.99201344137546e-05
1106,0.0330722220242023,0.0483508910983801,0.0636295601725578,0.0483508910983801,0.000199795114963868
1107,0.0240348819643259,0.211495652794838,0.664606630802155,0.207956241796633,1.10435919351011
1108,0.0497763268649578,0.271381437778473,1.56665086746216,0.310659992213603,0.74673723378105
1109,0.0130678797140718,0.0208717929199338,0.0324270874261856,0.0210088880156123,0.00419748747951536
1110,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000199904664437345
1111,0,0.276953428983688,1.70999026298523,0.373938062129122,0.0619388211292204
1112,0.0423279330134392,0.239703446626663,0.654336154460907,0.243548744470084,0.733832279081841
1113,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000199904688117356
1114,0.0139886597171426,0.254044622182846,1.5570240020752,0.271324439307115,0.195102627863377
1115,0.0402125976979733,0.163269609212875,0.716734766960144,0.173711454306504,0.573215586653798
1116,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000299857064226846
1117,0.0364097580313683,0.0560181885957718,0.0756266191601753,0.0560181885957718,0.000199795089486754
1118,0.06080237403512,0.0725197717547417,0.0812265127897263,0.0716566140098231,0.000699505103733201
1119,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000299857097308413
1120,0.0711909681558609,0.0711909681558609,0.0711909681558609,0.0711909681558609,9.99223141379625e-05
1121,0.031433142721653,0.144125774502754,0.168866917490959,0.131444121287628,0.00549446292970306
1122,0.0275513008236885,0.0362078286707401,0.0532348789274693,0.0384411695102851,0.00149907859267661
1123,0.0581440962851048,0.0581440962851048,0.0581440962851048,0.0581440962851048,9.99222763507714e-05
1124,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000299857131725788
1125,0.0953516289591789,0.121125988662243,0.16558863222599,0.13224588483572,0.000499611626185128
1126,0.118908017873764,0.118908017873764,0.118908017873764,0.118908017873764,9.99293000945181e-05
1127,0.040860541164875,0.262727171182632,0.609345257282257,0.263021695305659,0.0526496594380887
1128,0.0603547021746635,0.0673985667526722,0.0744424313306808,0.0673985667526722,0.000199859465585578
1129,0.0151916798204184,0.157617822289467,0.551811814308167,0.165572545973243,1.24675073214042
1130,0.0933834537863731,0.157124377787113,0.194532483816147,0.154349367134273,0.000799472148794164
1131,0.0288800001144409,0.0705396085977554,0.1666119992733,0.0712461444735527,0.0149906697601064
1132,0.0574756525456905,0.0574756525456905,0.0574756525456905,0.0574756525456905,9.99380430158199e-05
1133,0.0355087965726852,0.194610498845577,0.945635437965393,0.209514887411108,0.0565432196556076
1134,0.316577643156052,0.318073123693466,0.425724536180496,0.353458434343338,0.000299771610314492
1135,0.0313233993947506,0.187838181853294,0.669882416725159,0.20859687056543,0.996317252578793
1136,0.120162799954414,0.120162799954414,0.120162799954414,0.120162799954414,9.99100633950293e-05
1137,0.0508051067590714,0.0593437179923058,0.064037874341011,0.0583826042711735,0.000399680107909109
1138,0.0245885420590639,0.0343836583197117,0.0587498843669891,0.0395901764277369,0.000998974438162069
1139,0.0387430973351002,0.0387430973351002,0.0387430973351002,0.0387430973351002,9.9904049930803e-05
1140,0.0915241688489914,0.101716175675392,0.14167232811451,0.107698132097721,0.00049964781643312
1141,0.00801626872271299,0.0392128005623817,0.123080551624298,0.0429145041171953,0.103836002222623
1142,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000199904798792792
1143,0.0193405300378799,0.0849034264683723,0.279972761869431,0.105445972286573,0.014585048219678
1144,0.0214257724583149,0.0477118361741304,0.0859349817037582,0.0473777583800256,0.00199801677391129
1145,0.150586798787117,0.255667090415955,0.6403728723526,0.294303672080455,0.0114912365994117
1146,0.110855534672737,0.145642600953579,0.173429101705551,0.143623244017363,0.000799470449162698
1147,0.138524815440178,0.146788254380226,0.173333168029785,0.152882079283396,0.000299802189378817
1148,0.014379533007741,0.037917654030025,0.061455775052309,0.037917654030025,0.000199800479351936
1149,0.259453028440475,0.469662457704544,0.73339831829071,0.479773699442546,0.00749330309066514
1150,0.056772518903017,0.056772518903017,0.056772518903017,0.056772518903017,9.9926356839409e-05
1151,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000299857233698189
1152,0.137767732143402,0.137767732143402,0.137767732143402,0.137767732143402,9.9934070879106e-05
1153,0.0602033548057079,0.0602033548057079,0.0602033548057079,0.0602033548057079,9.99263571824849e-05
1154,0.0224990006536245,0.0330091938376427,0.0498557575047016,0.0332066990021202,0.000899440458402547
1155,0.0519215576350689,0.0519215576350689,0.0519215576350689,0.0519215576350689,9.993798384806e-05
1156,0.112145058810711,0.11777650937438,0.123407959938049,0.11777650937438,0.000199868178242068
1157,0.0457527153193951,0.0457527153193951,0.0457527153193951,0.0457527153193951,9.98973836506921e-05
1158,0.0327063836157322,0.0518592968583107,0.0976880341768265,0.0553747066961867,0.00139912843865711
1159,0.062454242259264,0.0772792622447014,0.093458965420723,0.0805844233504363,0.000699563578062771
1160,0.0279995501041412,0.0285923015326262,0.0637843534350395,0.0401254016906023,0.000299692070104647
1161,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000299857265864266
1162,0.0287319365888834,0.0309733161702752,0.0432198047637939,0.0334745934233069,0.000399761632434638
1163,0.0306641142815351,0.0324939601123333,0.0694125667214394,0.0441902137051026,0.000299691949565677
1164,0.314229339361191,0.343065708875656,0.371902078390121,0.343065708875656,0.000199813773780013
1165,0.0400809198617935,0.0539959780871868,0.0935021042823792,0.0571884841968616,0.00119915051608044
1166,0.0142320925369859,0.0618581660091877,0.262133657932281,0.0658752174004266,0.414757444995405
1167,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.000399809732991416
1168,0.0250598452985287,0.0340145155787468,0.0628485977649689,0.0420982681214809,0.00059938358846365
1169,0.172551706433296,0.491494297981262,1.16209518909454,0.492016343161708,0.0304714751871026
1170,0.092227466404438,0.108387045562267,0.134504497051239,0.109953238495759,0.000699533928139572
1171,0.0219797268509865,0.0834880396723747,0.107895061373711,0.0809545912329228,0.00309683094568612
1172,0.0293105617165565,0.0433278121054173,0.0993088558316231,0.0599756345152855,0.000499516442359294
1173,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.00149928768940683
1174,0.0287859924137592,0.0425152573734522,0.0562445223331451,0.0425152573734522,0.000199794431528135
1175,0.0500033795833588,0.0500033795833588,0.0500033795833588,0.0500033795833588,9.9933746345916e-05
1176,0.0301561187952757,0.0365917440503836,0.0525223314762115,0.037945567863062,0.000998971321408317
1177,0.110237903892994,0.286828070878983,0.728959858417511,0.312044943985403,0.0550506194362837
1178,0.0635369867086411,0.0710831731557846,0.0857712998986244,0.0726387289663156,0.000599427531020658
1179,0.0555052310228348,0.384770631790161,0.769001245498657,0.398088001879912,0.0712343723519752
1180,0.197756394743919,0.276211678981781,0.654981851577759,0.28888849956049,0.007093710499742
1181,0.0229746270924807,0.0772138126194477,0.111131481826305,0.0734956556532,0.00279716003859234
1182,0.0219482071697712,0.0292381681501865,0.0365281291306019,0.0292381681501865,0.000199794109059949
1183,0.095391720533371,0.095391720533371,0.095391720533371,0.095391720533371,0.00449787434599854
1184,0.0227832160890102,0.0270652007311583,0.0320992842316628,0.0272532254457474,0.000399591384172396
1185,0.346442371606827,0.346442371606827,0.346442371606827,0.346442371606827,9.991193649653e-05
1186,0.0842114388942719,0.0842114388942719,0.0842114388942719,0.0842114388942719,9.99045115449262e-05
1187,0.0176569484174252,0.47507244348526,1.93752026557922,0.505457667849183,1.40712751728472
1188,0.742413878440857,0.742413878440857,0.742413878440857,0.742413878440857,9.99109306319588e-05
1189,0.06333177536726,0.338411062955856,1.93206453323364,0.374859387908316,0.408938227352362
1190,0.0787043198943138,0.181785024702549,0.327185094356537,0.185307841282338,0.0015984271198708
1191,0.0744378641247749,0.0870551615953445,0.135016620159149,0.0897548053074967,0.00219822809961857
1192,0.0952054038643837,0.0952054038643837,0.0952054038643837,0.0952054038643837,9.99044847206678e-05
