"layer","level","class","id","metric","value","prop_edge"
1,"patch",1,5647,"cai",0,100
1,"patch",1,5648,"cai",0,100
1,"patch",1,5649,"cai",0,100
1,"patch",1,5650,"cai",0,100
1,"patch",1,5651,"cai",0,100
1,"patch",1,5652,"cai",0,100
1,"patch",1,5653,"cai",0,100
1,"patch",1,5654,"cai",0,100
1,"patch",1,5655,"cai",0,100
1,"patch",1,5656,"cai",0,100
1,"patch",1,5657,"cai",0,100
1,"patch",1,5658,"cai",0,100
1,"patch",1,5659,"cai",8.15981992121553,91.8401800787845
1,"patch",1,5660,"cai",0,100
1,"patch",1,5661,"cai",0,100
1,"patch",1,5662,"cai",0,100
1,"patch",1,5663,"cai",0,100
1,"patch",1,5664,"cai",11.825876662636,88.174123337364
1,"patch",1,5665,"cai",0,100
1,"patch",1,5666,"cai",0,100
1,"patch",1,5667,"cai",0,100
1,"patch",1,5668,"cai",0,100
1,"patch",1,5669,"cai",0,100
1,"patch",1,5670,"cai",7.79411764705882,92.2058823529412
1,"patch",1,5671,"cai",0,100
1,"patch",1,5672,"cai",0,100
1,"patch",1,5673,"cai",0,100
1,"patch",1,5674,"cai",0,100
1,"patch",1,5675,"cai",0.214592274678112,99.7854077253219
1,"patch",1,5676,"cai",0,100
1,"patch",1,5677,"cai",0,100
1,"patch",1,5678,"cai",0,100
1,"patch",1,5679,"cai",0,100
1,"patch",1,5680,"cai",0,100
1,"patch",1,5681,"cai",0,100
1,"patch",1,5682,"cai",0,100
1,"patch",1,5683,"cai",0,100
1,"patch",1,5684,"cai",33.5043283103559,66.4956716896441
1,"patch",1,5685,"cai",0,100
1,"patch",1,5686,"cai",0,100
1,"patch",1,5687,"cai",0,100
1,"patch",1,5688,"cai",0,100
1,"patch",1,5689,"cai",0,100
1,"patch",1,5690,"cai",0,100
1,"patch",1,5691,"cai",1,99
1,"patch",1,5692,"cai",1.09063557728469,98.9093644227153
1,"patch",1,5693,"cai",0,100
1,"patch",1,5694,"cai",0,100
1,"patch",1,5695,"cai",0,100
1,"patch",1,5696,"cai",0,100
1,"patch",1,5697,"cai",0,100
1,"patch",1,5698,"cai",0,100
1,"patch",1,5699,"cai",0,100
1,"patch",1,5700,"cai",0,100
1,"patch",1,5701,"cai",0,100
1,"patch",1,5702,"cai",0,100
1,"patch",1,5703,"cai",0,100
1,"patch",1,5704,"cai",0,100
1,"patch",1,5705,"cai",0,100
1,"patch",1,5706,"cai",0,100
1,"patch",1,5707,"cai",0,100
1,"patch",1,5708,"cai",0,100
1,"patch",1,5709,"cai",0,100
1,"patch",1,5710,"cai",0,100
1,"patch",1,5711,"cai",0,100
1,"patch",1,5712,"cai",0,100
1,"patch",1,5713,"cai",0,100
1,"patch",1,5714,"cai",0,100
1,"patch",1,5715,"cai",0,100
1,"patch",1,5716,"cai",0,100
1,"patch",1,5717,"cai",0,100
1,"patch",1,5718,"cai",0,100
1,"patch",1,5719,"cai",0,100
1,"patch",1,5720,"cai",0,100
1,"patch",1,5721,"cai",0,100
1,"patch",1,5722,"cai",0,100
1,"patch",1,5723,"cai",0,100
1,"patch",1,5724,"cai",0,100
1,"patch",1,5725,"cai",0,100
1,"patch",1,5726,"cai",0,100
1,"patch",1,5727,"cai",0,100
1,"patch",1,5728,"cai",0,100
1,"patch",1,5729,"cai",32.3679727427598,67.6320272572402
1,"patch",1,5730,"cai",0,100
1,"patch",1,5731,"cai",0,100
1,"patch",1,5732,"cai",0,100
1,"patch",1,5733,"cai",0,100
1,"patch",1,5734,"cai",0,100
1,"patch",1,5735,"cai",0,100
1,"patch",1,5736,"cai",0,100
1,"patch",1,5737,"cai",0,100
1,"patch",1,5738,"cai",0.383729854182655,99.6162701458173
1,"patch",1,5739,"cai",40.5912904514582,59.4087095485418
1,"patch",1,5740,"cai",0,100
1,"patch",1,5741,"cai",0,100
1,"patch",1,5742,"cai",0,100
1,"patch",1,5743,"cai",0,100
1,"patch",1,5744,"cai",0,100
1,"patch",1,5745,"cai",0,100
1,"patch",1,5746,"cai",0,100
1,"patch",1,5747,"cai",0,100
1,"patch",1,5748,"cai",0,100
1,"patch",1,5749,"cai",0,100
1,"patch",1,5750,"cai",0,100
1,"patch",1,5751,"cai",0,100
1,"patch",1,5752,"cai",0,100
1,"patch",1,5753,"cai",0,100
1,"patch",1,5754,"cai",0,100
1,"patch",1,5755,"cai",0,100
1,"patch",1,5756,"cai",0,100
1,"patch",1,5757,"cai",0,100
1,"patch",1,5758,"cai",0,100
1,"patch",1,5759,"cai",0,100
1,"patch",1,5760,"cai",0.0634517766497462,99.9365482233503
1,"patch",1,5761,"cai",0,100
1,"patch",1,5762,"cai",0,100
1,"patch",1,5763,"cai",0,100
1,"patch",1,5764,"cai",11.6021712484679,88.3978287515321
1,"patch",1,5765,"cai",0,100
1,"patch",1,5766,"cai",0,100
1,"patch",1,5767,"cai",0,100
1,"patch",1,5768,"cai",0,100
1,"patch",1,5769,"cai",0,100
1,"patch",1,5770,"cai",0,100
1,"patch",1,5771,"cai",0,100
1,"patch",1,5772,"cai",0,100
1,"patch",1,5773,"cai",0,100
1,"patch",1,5774,"cai",0,100
1,"patch",1,5775,"cai",0,100
1,"patch",1,5776,"cai",0,100
1,"patch",1,5777,"cai",0,100
1,"patch",1,5778,"cai",0,100
1,"patch",1,5779,"cai",0,100
1,"patch",1,5780,"cai",0,100
1,"patch",1,5781,"cai",0,100
1,"patch",1,5782,"cai",0,100
1,"patch",1,5783,"cai",0,100
1,"patch",1,5784,"cai",0,100
1,"patch",1,5785,"cai",0,100
1,"patch",1,5786,"cai",0,100
1,"patch",1,5787,"cai",0,100
1,"patch",1,5788,"cai",1.28774422735346,98.7122557726465
1,"patch",1,5789,"cai",0,100
1,"patch",1,5790,"cai",0,100
1,"patch",1,5791,"cai",0,100
1,"patch",1,5792,"cai",0,100
1,"patch",1,5793,"cai",0,100
1,"patch",1,5794,"cai",0,100
1,"patch",1,5795,"cai",0,100
1,"patch",1,5796,"cai",15.1481685993006,84.8518314006994
1,"patch",1,5797,"cai",0,100
1,"patch",1,5798,"cai",0,100
1,"patch",1,5799,"cai",0,100
1,"patch",1,5800,"cai",63.7301787062673,36.2698212937327
1,"patch",1,5801,"cai",0,100
1,"patch",1,5802,"cai",0,100
1,"patch",1,5803,"cai",0,100
1,"patch",1,5804,"cai",19.269340974212,80.730659025788
1,"patch",1,5805,"cai",0,100
1,"patch",1,5806,"cai",0,100
1,"patch",1,5807,"cai",0,100
1,"patch",1,5808,"cai",0,100
1,"patch",1,5809,"cai",0,100
1,"patch",1,5810,"cai",10.6914212548015,89.3085787451985
1,"patch",1,5811,"cai",0,100
1,"patch",1,5812,"cai",0,100
1,"patch",1,5813,"cai",0,100
1,"patch",1,5814,"cai",0,100
1,"patch",1,5815,"cai",0,100
1,"patch",1,5816,"cai",0,100
1,"patch",1,5817,"cai",0,100
1,"patch",1,5818,"cai",0,100
1,"patch",1,5819,"cai",0,100
1,"patch",1,5820,"cai",0,100
1,"patch",1,5821,"cai",0,100
1,"patch",1,5822,"cai",0,100
1,"patch",1,5823,"cai",0,100
1,"patch",1,5824,"cai",0,100
1,"patch",1,5825,"cai",0,100
1,"patch",1,5826,"cai",0,100
1,"patch",1,5827,"cai",0,100
1,"patch",1,5828,"cai",0,100
1,"patch",1,5829,"cai",0,100
1,"patch",1,5830,"cai",0,100
1,"patch",1,5831,"cai",0,100
1,"patch",1,5832,"cai",0,100
1,"patch",1,5833,"cai",0,100
1,"patch",1,5834,"cai",0,100
1,"patch",1,5835,"cai",24.3506493506494,75.6493506493507
1,"patch",1,5836,"cai",0,100
1,"patch",1,5837,"cai",56.3214951550165,43.6785048449835
1,"patch",1,5838,"cai",0,100
1,"patch",1,5839,"cai",0,100
1,"patch",1,5840,"cai",0,100
1,"patch",1,5841,"cai",0,100
1,"patch",1,5842,"cai",0,100
1,"patch",1,5843,"cai",0,100
1,"patch",1,5844,"cai",0,100
1,"patch",1,5845,"cai",0,100
1,"patch",1,5846,"cai",0,100
1,"patch",1,5847,"cai",0,100
1,"patch",1,5848,"cai",0,100
1,"patch",1,5849,"cai",0,100
1,"patch",1,5850,"cai",0,100
1,"patch",1,5851,"cai",8.39241788453191,91.6075821154681
1,"patch",1,5852,"cai",0,100
1,"patch",1,5853,"cai",0,100
1,"patch",1,5854,"cai",0,100
1,"patch",1,5855,"cai",0,100
1,"patch",1,5856,"cai",0,100
1,"patch",1,5857,"cai",4.17149478563152,95.8285052143685
1,"patch",1,5858,"cai",0,100
1,"patch",1,5859,"cai",0,100
1,"patch",1,5860,"cai",0,100
1,"patch",1,5861,"cai",0,100
1,"patch",1,5862,"cai",0,100
1,"patch",1,5863,"cai",0,100
1,"patch",1,5864,"cai",0,100
1,"patch",1,5865,"cai",0,100
1,"patch",1,5866,"cai",0,100
1,"patch",1,5867,"cai",0,100
1,"patch",1,5868,"cai",0,100
1,"patch",1,5869,"cai",0,100
1,"patch",1,5870,"cai",0,100
1,"patch",1,5871,"cai",0,100
1,"patch",1,5872,"cai",0,100
1,"patch",1,5873,"cai",0,100
1,"patch",1,5874,"cai",0,100
1,"patch",1,5875,"cai",0,100
1,"patch",1,5876,"cai",0,100
1,"patch",1,5877,"cai",0,100
1,"patch",1,5878,"cai",0,100
1,"patch",1,5879,"cai",0,100
1,"patch",1,5880,"cai",0,100
1,"patch",1,5881,"cai",0,100
1,"patch",1,5882,"cai",0,100
1,"patch",1,5883,"cai",0,100
1,"patch",1,5884,"cai",0,100
1,"patch",1,5885,"cai",0,100
1,"patch",1,5886,"cai",0,100
1,"patch",1,5887,"cai",0,100
1,"patch",1,5888,"cai",0,100
1,"patch",1,5889,"cai",0,100
1,"patch",1,5890,"cai",0,100
1,"patch",1,5891,"cai",0,100
1,"patch",1,5892,"cai",0,100
1,"patch",1,5893,"cai",0,100
1,"patch",1,5894,"cai",0,100
1,"patch",1,5895,"cai",0,100
1,"patch",1,5896,"cai",0,100
1,"patch",1,5897,"cai",0,100
1,"patch",1,5898,"cai",0,100
1,"patch",1,5899,"cai",0,100
1,"patch",1,5900,"cai",0,100
1,"patch",1,5901,"cai",0,100
1,"patch",1,5902,"cai",0,100
1,"patch",1,5903,"cai",0,100
1,"patch",1,5904,"cai",0,100
1,"patch",1,5905,"cai",3.62651104626928,96.3734889537307
1,"patch",1,5906,"cai",0,100
1,"patch",1,5907,"cai",0,100
1,"patch",1,5908,"cai",0,100
1,"patch",1,5909,"cai",0,100
1,"patch",1,5910,"cai",0,100
1,"patch",1,5911,"cai",38.8512775715222,61.1487224284778
1,"patch",1,5912,"cai",0,100
1,"patch",1,5913,"cai",0,100
1,"patch",1,5914,"cai",0,100
1,"patch",1,5915,"cai",0,100
1,"patch",1,5916,"cai",0,100
1,"patch",1,5917,"cai",0,100
1,"patch",1,5918,"cai",0,100
1,"patch",1,5919,"cai",0,100
1,"patch",1,5920,"cai",0,100
1,"patch",1,5921,"cai",0,100
1,"patch",1,5922,"cai",0,100
1,"patch",1,5923,"cai",23.7800177036635,76.2199822963365
1,"patch",1,5924,"cai",0,100
1,"patch",1,5925,"cai",0,100
1,"patch",1,5926,"cai",0,100
1,"patch",1,5927,"cai",0,100
1,"patch",1,5928,"cai",0.222222222222222,99.7777777777778
1,"patch",1,5929,"cai",0,100
1,"patch",1,5930,"cai",0,100
1,"patch",1,5931,"cai",0,100
1,"patch",1,5932,"cai",0,100
1,"patch",1,5933,"cai",1.16875712656784,98.8312428734322
1,"patch",1,5934,"cai",0,100
1,"patch",1,5935,"cai",0,100
1,"patch",1,5936,"cai",0,100
1,"patch",1,5937,"cai",0,100
1,"patch",1,5938,"cai",0,100
1,"patch",1,5939,"cai",0,100
1,"patch",1,5940,"cai",0,100
1,"patch",1,5941,"cai",26.3410728582866,73.6589271417134
1,"patch",1,5942,"cai",0,100
1,"patch",1,5943,"cai",4.48895027624309,95.5110497237569
1,"patch",1,5944,"cai",0,100
1,"patch",1,5945,"cai",0,100
1,"patch",1,5946,"cai",0.245398773006135,99.7546012269939
1,"patch",1,5947,"cai",0,100
1,"patch",1,5948,"cai",0,100
1,"patch",1,5949,"cai",0,100
1,"patch",1,5950,"cai",0,100
1,"patch",1,5951,"cai",0,100
1,"patch",1,5952,"cai",44.0493028894726,55.9506971105274
1,"patch",1,5953,"cai",0,100
1,"patch",1,5954,"cai",0,100
1,"patch",1,5955,"cai",0,100
1,"patch",1,5956,"cai",0,100
1,"patch",1,5957,"cai",0,100
1,"patch",1,5958,"cai",0,100
1,"patch",1,5959,"cai",0,100
1,"patch",1,5960,"cai",0,100
1,"patch",1,5961,"cai",0,100
1,"patch",1,5962,"cai",0,100
1,"patch",1,5963,"cai",0,100
1,"patch",1,5964,"cai",0,100
1,"patch",1,5965,"cai",0,100
1,"patch",1,5966,"cai",0,100
1,"patch",1,5967,"cai",0,100
1,"patch",1,5968,"cai",0,100
1,"patch",1,5969,"cai",0,100
1,"patch",1,5970,"cai",0,100
1,"patch",1,5971,"cai",0,100
1,"patch",1,5972,"cai",0,100
1,"patch",1,5973,"cai",0,100
1,"patch",1,5974,"cai",0,100
1,"patch",1,5975,"cai",0,100
1,"patch",1,5976,"cai",0,100
1,"patch",1,5977,"cai",3.79787576440296,96.202124235597
1,"patch",1,5978,"cai",0,100
1,"patch",1,5979,"cai",0,100
1,"patch",1,5980,"cai",0,100
1,"patch",1,5981,"cai",0,100
1,"patch",1,5982,"cai",0,100
1,"patch",1,5983,"cai",0,100
1,"patch",1,5984,"cai",0,100
1,"patch",1,5985,"cai",0,100
1,"patch",1,5986,"cai",0,100
1,"patch",1,5987,"cai",0,100
1,"patch",1,5988,"cai",0,100
1,"patch",1,5989,"cai",0,100
1,"patch",1,5990,"cai",0,100
1,"patch",1,5991,"cai",0,100
1,"patch",1,5992,"cai",0,100
1,"patch",1,5993,"cai",0,100
1,"patch",1,5994,"cai",0,100
1,"patch",1,5995,"cai",0,100
1,"patch",1,5996,"cai",0,100
1,"patch",1,5997,"cai",0,100
1,"patch",1,5998,"cai",0,100
1,"patch",1,5999,"cai",0,100
1,"patch",1,6000,"cai",0,100
1,"patch",1,6001,"cai",9.40864073489307,90.5913592651069
1,"patch",1,6002,"cai",0,100
1,"patch",1,6003,"cai",0,100
1,"patch",1,6004,"cai",0,100
1,"patch",1,6005,"cai",0,100
1,"patch",1,6006,"cai",0,100
1,"patch",1,6007,"cai",4.81283422459893,95.1871657754011
1,"patch",1,6008,"cai",0,100
1,"patch",1,6009,"cai",0,100
1,"patch",1,6010,"cai",0,100
1,"patch",1,6011,"cai",0,100
1,"patch",1,6012,"cai",0,100
1,"patch",1,6013,"cai",0,100
1,"patch",1,6014,"cai",0,100
1,"patch",1,6015,"cai",0,100
1,"patch",1,6016,"cai",0,100
1,"patch",1,6017,"cai",0,100
1,"patch",1,6018,"cai",3.56371490280778,96.4362850971922
1,"patch",1,6019,"cai",0,100
1,"patch",1,6020,"cai",0,100
1,"patch",1,6021,"cai",0,100
1,"patch",1,6022,"cai",0,100
1,"patch",1,6023,"cai",0,100
1,"patch",1,6024,"cai",2.39263803680982,97.6073619631902
1,"patch",1,6025,"cai",0,100
1,"patch",1,6026,"cai",0,100
1,"patch",1,6027,"cai",0,100
1,"patch",1,6028,"cai",0,100
1,"patch",1,6029,"cai",0,100
1,"patch",1,6030,"cai",0,100
1,"patch",1,6031,"cai",0,100
1,"patch",1,6032,"cai",0,100
1,"patch",1,6033,"cai",0,100
1,"patch",1,6034,"cai",0,100
1,"patch",1,6035,"cai",0,100
1,"patch",1,6036,"cai",0,100
1,"patch",1,6037,"cai",0,100
1,"patch",1,6038,"cai",0,100
1,"patch",1,6039,"cai",27.4580465883681,72.5419534116319
1,"patch",1,6040,"cai",0,100
1,"patch",1,6041,"cai",0,100
1,"patch",1,6042,"cai",0,100
1,"patch",1,6043,"cai",85.7501227263192,14.2498772736808
1,"patch",1,6044,"cai",0,100
1,"patch",1,6045,"cai",0,100
1,"patch",1,6046,"cai",0,100
1,"patch",1,6047,"cai",0,100
1,"patch",1,6048,"cai",0,100
1,"patch",1,6049,"cai",0,100
1,"patch",1,6050,"cai",0,100
1,"patch",1,6051,"cai",0,100
1,"patch",1,6052,"cai",0,100
1,"patch",1,6053,"cai",0,100
1,"patch",1,6054,"cai",0,100
1,"patch",1,6055,"cai",0,100
1,"patch",1,6056,"cai",34.7649018881896,65.2350981118104
1,"patch",1,6057,"cai",0,100
1,"patch",1,6058,"cai",0,100
1,"patch",1,6059,"cai",6.2816722972973,93.7183277027027
1,"patch",1,6060,"cai",0,100
1,"patch",1,6061,"cai",0,100
1,"patch",1,6062,"cai",0,100
1,"patch",1,6063,"cai",0,100
1,"patch",1,6064,"cai",0,100
1,"patch",1,6065,"cai",0,100
1,"patch",1,6066,"cai",0,100
1,"patch",1,6067,"cai",0,100
1,"patch",1,6068,"cai",0,100
1,"patch",1,6069,"cai",2.20469906662375,97.7953009333763
1,"patch",1,6070,"cai",0,100
1,"patch",1,6071,"cai",0,100
1,"patch",1,6072,"cai",0,100
1,"patch",1,6073,"cai",9.74069395943235,90.2593060405677
1,"patch",1,6074,"cai",0,100
1,"patch",1,6075,"cai",0,100
1,"patch",1,6076,"cai",0,100
1,"patch",1,6077,"cai",0,100
1,"patch",1,6078,"cai",0,100
1,"patch",1,6079,"cai",0,100
1,"patch",1,6080,"cai",0,100
1,"patch",1,6081,"cai",0,100
1,"patch",1,6082,"cai",0,100
1,"patch",1,6083,"cai",0,100
1,"patch",1,6084,"cai",0,100
1,"patch",1,6085,"cai",0,100
1,"patch",1,6086,"cai",0,100
1,"patch",1,6087,"cai",0,100
1,"patch",1,6088,"cai",0,100
1,"patch",1,6089,"cai",0,100
1,"patch",1,6090,"cai",0,100
1,"patch",1,6091,"cai",0,100
1,"patch",1,6092,"cai",0,100
1,"patch",1,6093,"cai",0,100
1,"patch",1,6094,"cai",0,100
1,"patch",1,6095,"cai",0,100
1,"patch",1,6096,"cai",0,100
1,"patch",1,6097,"cai",0,100
1,"patch",1,6098,"cai",0,100
1,"patch",1,6099,"cai",0,100
1,"patch",1,6100,"cai",0,100
1,"patch",1,6101,"cai",0,100
1,"patch",1,6102,"cai",0,100
1,"patch",1,6103,"cai",0,100
1,"patch",1,6104,"cai",0,100
1,"patch",1,6105,"cai",0,100
1,"patch",1,6106,"cai",0.0697350069735007,99.9302649930265
1,"patch",1,6107,"cai",0,100
1,"patch",1,6108,"cai",0,100
1,"patch",1,6109,"cai",0,100
1,"patch",1,6110,"cai",0,100
1,"patch",1,6111,"cai",0,100
1,"patch",1,6112,"cai",0,100
1,"patch",1,6113,"cai",0,100
1,"patch",1,6114,"cai",0,100
1,"patch",1,6115,"cai",0,100
1,"patch",1,6116,"cai",0,100
1,"patch",1,6117,"cai",0,100
1,"patch",1,6118,"cai",0,100
1,"patch",1,6119,"cai",0,100
1,"patch",1,6120,"cai",0,100
1,"patch",1,6121,"cai",0,100
1,"patch",1,6122,"cai",0,100
1,"patch",1,6123,"cai",0,100
1,"patch",1,6124,"cai",0,100
1,"patch",1,6125,"cai",0,100
1,"patch",1,6126,"cai",0,100
1,"patch",1,6127,"cai",0,100
1,"patch",1,6128,"cai",0,100
1,"patch",1,6129,"cai",0,100
1,"patch",1,6130,"cai",0,100
1,"patch",1,6131,"cai",0,100
1,"patch",1,6132,"cai",0,100
1,"patch",1,6133,"cai",0,100
1,"patch",1,6134,"cai",0,100
1,"patch",1,6135,"cai",24.2490689499147,75.7509310500853
1,"patch",1,6136,"cai",0,100
1,"patch",1,6137,"cai",0,100
1,"patch",1,6138,"cai",0,100
1,"patch",1,6139,"cai",0,100
1,"patch",1,6140,"cai",0,100
1,"patch",1,6141,"cai",0,100
1,"patch",1,6142,"cai",0,100
1,"patch",1,6143,"cai",0,100
1,"patch",1,6144,"cai",0,100
1,"patch",1,6145,"cai",0,100
1,"patch",1,6146,"cai",0,100
1,"patch",1,6147,"cai",0,100
1,"patch",1,6148,"cai",0,100
1,"patch",1,6149,"cai",0,100
1,"patch",1,6150,"cai",0,100
1,"patch",1,6151,"cai",0,100
1,"patch",1,6152,"cai",0,100
1,"patch",1,6153,"cai",0,100
1,"patch",1,6154,"cai",0,100
1,"patch",1,6155,"cai",0,100
1,"patch",1,6156,"cai",0,100
1,"patch",1,6157,"cai",0,100
1,"patch",1,6158,"cai",0,100
1,"patch",1,6159,"cai",0,100
1,"patch",1,6160,"cai",0,100
1,"patch",1,6161,"cai",18.6295503211991,81.3704496788009
1,"patch",1,6162,"cai",0,100
1,"patch",1,6163,"cai",0,100
1,"patch",1,6164,"cai",0,100
1,"patch",1,6165,"cai",0,100
1,"patch",1,6166,"cai",0,100
1,"patch",1,6167,"cai",0,100
1,"patch",1,6168,"cai",0,100
1,"patch",1,6169,"cai",0,100
1,"patch",1,6170,"cai",5.38134467180441,94.6186553281956
1,"patch",1,6171,"cai",0,100
1,"patch",1,6172,"cai",0,100
1,"patch",1,6173,"cai",0,100
1,"patch",1,6174,"cai",0,100
1,"patch",1,6175,"cai",0,100
1,"patch",1,6176,"cai",0,100
1,"patch",1,6177,"cai",0,100
1,"patch",1,6178,"cai",0,100
1,"patch",1,6179,"cai",0,100
1,"patch",1,6180,"cai",0,100
1,"patch",1,6181,"cai",0,100
1,"patch",1,6182,"cai",0,100
1,"patch",1,6183,"cai",0,100
1,"patch",1,6184,"cai",0,100
1,"patch",1,6185,"cai",0,100
1,"patch",1,6186,"cai",0,100
1,"patch",1,6187,"cai",0,100
1,"patch",1,6188,"cai",0,100
1,"patch",1,6189,"cai",0,100
1,"patch",1,6190,"cai",0,100
1,"patch",1,6191,"cai",0,100
1,"patch",1,6192,"cai",0,100
1,"patch",1,6193,"cai",0,100
1,"patch",1,6194,"cai",0,100
1,"patch",1,6195,"cai",0,100
1,"patch",1,6196,"cai",0,100
1,"patch",1,6197,"cai",0,100
1,"patch",1,6198,"cai",0,100
1,"patch",1,6199,"cai",0,100
1,"patch",1,6200,"cai",0,100
1,"patch",1,6201,"cai",0,100
1,"patch",1,6202,"cai",0,100
1,"patch",1,6203,"cai",0,100
1,"patch",1,6204,"cai",0,100
1,"patch",1,6205,"cai",0,100
1,"patch",1,6206,"cai",0,100
1,"patch",1,6207,"cai",0,100
1,"patch",1,6208,"cai",0,100
1,"patch",1,6209,"cai",0,100
1,"patch",1,6210,"cai",0,100
1,"patch",1,6211,"cai",0,100
1,"patch",1,6212,"cai",0,100
1,"patch",1,6213,"cai",0,100
1,"patch",1,6214,"cai",0,100
1,"patch",1,6215,"cai",0,100
1,"patch",1,6216,"cai",0,100
1,"patch",1,6217,"cai",0,100
1,"patch",1,6218,"cai",0,100
1,"patch",1,6219,"cai",0,100
1,"patch",1,6220,"cai",0,100
1,"patch",1,6221,"cai",0,100
1,"patch",1,6222,"cai",0,100
1,"patch",1,6223,"cai",0,100
1,"patch",1,6224,"cai",0,100
1,"patch",1,6225,"cai",0,100
1,"patch",1,6226,"cai",0,100
1,"patch",1,6227,"cai",0,100
1,"patch",1,6228,"cai",0,100
1,"patch",1,6229,"cai",0,100
1,"patch",1,6230,"cai",0,100
1,"patch",1,6231,"cai",0,100
1,"patch",1,6232,"cai",0,100
1,"patch",1,6233,"cai",0,100
1,"patch",1,6234,"cai",0,100
1,"patch",1,6235,"cai",0,100
1,"patch",1,6236,"cai",0,100
1,"patch",1,6237,"cai",0,100
1,"patch",1,6238,"cai",0,100
1,"patch",1,6239,"cai",0,100
1,"patch",1,6240,"cai",0,100
1,"patch",1,6241,"cai",0,100
1,"patch",1,6242,"cai",0,100
1,"patch",1,6243,"cai",0,100
1,"patch",1,6244,"cai",0,100
1,"patch",1,6245,"cai",0.897666068222621,99.1023339317774
1,"patch",1,6246,"cai",0,100
1,"patch",1,6247,"cai",0,100
1,"patch",1,6248,"cai",0,100
1,"patch",1,6249,"cai",0,100
1,"patch",1,6250,"cai",0,100
1,"patch",1,6251,"cai",0,100
1,"patch",1,6252,"cai",0,100
1,"patch",1,6253,"cai",0,100
1,"patch",1,6254,"cai",0,100
1,"patch",1,6255,"cai",0,100
1,"patch",1,6256,"cai",0,100
1,"patch",1,6257,"cai",0,100
1,"patch",1,6258,"cai",0,100
1,"patch",1,6259,"cai",0,100
1,"patch",1,6260,"cai",0,100
1,"patch",1,6261,"cai",0,100
1,"patch",1,6262,"cai",0,100
1,"patch",1,6263,"cai",0.623830318153462,99.3761696818465
1,"patch",1,6264,"cai",0,100
1,"patch",1,6265,"cai",0,100
1,"patch",1,6266,"cai",0,100
1,"patch",1,6267,"cai",0,100
1,"patch",1,6268,"cai",0,100
1,"patch",1,6269,"cai",0,100
1,"patch",1,6270,"cai",35.6731461483081,64.3268538516919
1,"patch",1,6271,"cai",0,100
1,"patch",1,6272,"cai",0,100
1,"patch",1,6273,"cai",0,100
1,"patch",1,6274,"cai",22.0205209155485,77.9794790844515
1,"patch",1,6275,"cai",0,100
1,"patch",1,6276,"cai",0,100
1,"patch",1,6277,"cai",0,100
1,"patch",1,6278,"cai",0,100
1,"patch",1,6279,"cai",0,100
1,"patch",1,6280,"cai",0,100
1,"patch",1,6281,"cai",0,100
1,"patch",1,6282,"cai",0,100
1,"patch",1,6283,"cai",0,100
1,"patch",1,6284,"cai",0,100
1,"patch",1,6285,"cai",0,100
1,"patch",1,6286,"cai",0,100
1,"patch",1,6287,"cai",0,100
1,"patch",1,6288,"cai",0,100
1,"patch",1,6289,"cai",0,100
1,"patch",1,6290,"cai",0,100
1,"patch",1,6291,"cai",0,100
1,"patch",1,6292,"cai",0,100
1,"patch",1,6293,"cai",0,100
1,"patch",1,6294,"cai",0,100
1,"patch",1,6295,"cai",0,100
1,"patch",1,6296,"cai",0,100
1,"patch",1,6297,"cai",0,100
1,"patch",1,6298,"cai",0,100
1,"patch",1,6299,"cai",0,100
1,"patch",1,6300,"cai",0,100
1,"patch",1,6301,"cai",0,100
1,"patch",1,6302,"cai",0,100
1,"patch",1,6303,"cai",0,100
1,"patch",1,6304,"cai",0,100
1,"patch",1,6305,"cai",0,100
1,"patch",1,6306,"cai",0,100
1,"patch",1,6307,"cai",0,100
1,"patch",1,6308,"cai",0,100
1,"patch",1,6309,"cai",0,100
1,"patch",1,6310,"cai",0,100
1,"patch",1,6311,"cai",0,100
1,"patch",1,6312,"cai",0,100
1,"patch",1,6313,"cai",0,100
1,"patch",1,6314,"cai",14.7625763986836,85.2374236013164
1,"patch",1,6315,"cai",21.3682432432432,78.6317567567568
1,"patch",1,6316,"cai",0,100
1,"patch",1,6317,"cai",0,100
1,"patch",1,6318,"cai",28.8236777936601,71.1763222063399
1,"patch",1,6319,"cai",0,100
1,"patch",1,6320,"cai",0,100
1,"patch",1,6321,"cai",0,100
1,"patch",1,6322,"cai",0,100
1,"patch",1,6323,"cai",0,100
1,"patch",1,6324,"cai",0,100
1,"patch",1,6325,"cai",0,100
1,"patch",1,6326,"cai",0,100
1,"patch",1,6327,"cai",0,100
1,"patch",1,6328,"cai",0,100
1,"patch",1,6329,"cai",0,100
1,"patch",1,6330,"cai",0,100
1,"patch",1,6331,"cai",0,100
1,"patch",1,6332,"cai",13.621103117506,86.378896882494
1,"patch",1,6333,"cai",0,100
1,"patch",1,6334,"cai",0,100
1,"patch",1,6335,"cai",0,100
1,"patch",1,6336,"cai",0,100
1,"patch",1,6337,"cai",0,100
1,"patch",1,6338,"cai",0,100
1,"patch",1,6339,"cai",0,100
1,"patch",1,6340,"cai",0,100
1,"patch",1,6341,"cai",0,100
1,"patch",1,6342,"cai",0,100
1,"patch",1,6343,"cai",0,100
1,"patch",1,6344,"cai",0,100
1,"patch",1,6345,"cai",48.5611510791367,51.4388489208633
1,"patch",1,6346,"cai",0,100
1,"patch",1,6347,"cai",0,100
1,"patch",1,6348,"cai",0,100
