"HC_ID","canopy_mean","elevation_range","pct_sinacbc","nTotalRoads","nPrimaria","nSecundaria","nOtherRoads","nForestPatches","meanForestPatchArea","nAgPatches","meanAgPatchArea","pct_forest","pct_ag","hc_areasqkm"
8400,19.4635296802895,14.3057250976562,0,0,0,0,0,1,0.657273385024427,0,0,86.1285727155071,13.9667955754876,0.00429590307065872
8401,29.070862932903,4.03411865234375,0,0,0,0,0,1,0.765394495806115,0,0,100,0,0.00349675386641
8402,16.1671253204346,0,0,0,0,0,0,1,0.657122102246238,0,0,100,0,0.0011991406485395
8403,16.8797702789307,2.82197570800781,0,0,0,0,0,1,1.22338489841216,0,0,100,0,9.99402481398938e-05
8404,21.8798484802246,7.29254150390625,100,0,0,0,0,1,1001.95258107818,0,0,100,0,9.9957315253916e-05
8405,22.6219182695661,0,100,0,0,0,0,1,1001.95258107818,0,0,83.3632742185656,16.6726548437131,0.00059978450305236
8406,20,9.33837890625,100,0,0,0,0,1,9.99641355898275e-05,0,0,100,0,9.99641355898275e-05
8407,18.3015789031982,0.26641845703125,100,0,0,0,0,1,4.23553521981879,0,0,100,0,0.000499393228193658
8408,25.8992748714629,18.2434997558594,100,0,0,0,0,1,4.18751136752271,0,0,100,0,0.00369570602376202
8409,26.164888381958,0,0,0,0,0,0,1,1.52888826268735,0,0,100,0,9.99005104456592e-05
8410,23.879428246442,11.3364868164062,0,0,0,0,0,1,1.52888826268735,0,0,96.6477616778684,3.45170577420958,0.00289711831023313
8411,24.9715306519779,103.134155273438,0,0,0,0,0,1,33.5795908276486,0,0,99.0773630183257,0.336997833395666,0.02967378127995
8412,22.1139278411865,0,0,0,0,0,0,1,33.5795908276486,0,0,100,0,9.99117928812848e-05
8413,12,0,0,0,0,0,0,1,0.690643357599576,0,0,100,0,9.99347411759372e-05
8414,23.7975994110107,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000399811387080823
8415,25.641804377238,0.7332763671875,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000299862920374035
8416,18,0,0,0,0,0,0,1,0.126924840446588,0,0,100,0,9.99408239234472e-05
8417,21.6749481201172,3.25090026855469,0,0,0,0,0,1,1.22338489841216,0,0,100,0,0.000399768023170727
8418,24.6641886613079,80.568115234375,0,0,0,0,0,1,0.0758307452990885,0,0,98.4322525552919,0,0.0180835036666476
8419,14.1817798614502,0.99853515625,0,0,0,0,0,1,0.00949405665157692,0,0,100,0,9.99373180441835e-05
8420,23,2.59785461425781,0,0,0,0,0,1,1.22338489841216,0,0,100,0,9.99420405750861e-05
8421,18,4.896240234375,100,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99574138400058e-05
8422,20,0.290634155273438,100,0,0,0,0,1,9.98788288772048e-05,0,0,100,0,9.98788288772048e-05
8423,28.5275385307543,27.2558441162109,100,0,0,0,0,1,6.65508840684689,0,0,92.9637232542165,7.15105563493973,0.0027967898756487
8424,19.2357760018217,22.736328125,0,0,0,0,0,1,0.657122102246238,0,0,97.2638416639234,0.351133002396835,0.0284792370177111
8425,13.6739072799683,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99470863995521e-05
8426,20.3067684173584,2.43670654296875,0,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99527908109521e-05
8427,20.0576216379801,10.6450805664062,0,0,0,0,0,1,0.233898946957681,0,0,100,0,0.000199827185501257
8428,15.2800507545471,4.66499328613281,0,0,0,0,0,1,1.22338489841216,0,0,100,0,9.99403538774859e-05
8429,24.373441696167,0,0,0,0,0,0,1,1.22338489841216,0,0,100,0,9.99420880736361e-05
8430,21.285177230835,2.34158325195312,0,0,0,0,0,1,1.22338489841216,0,0,50.0289524557522,0,0.000199884257197758
8431,24.9162521362305,0,0,0,0,0,0,1,0.00169904712095502,0,0,100,0,9.99439727114077e-05
8432,21.4496157014874,40.9857788085938,0,0,0,0,0,1,1001.95258107818,0,0,99.7066717942181,0.346203721507702,0.0288847270516055
8433,23.0353234608968,2.36907958984375,0,0,0,0,0,1,0.130483090767771,0,0,100,0,0.00149865991105796
8434,25.0302869045373,9.14654541015625,0,0,0,0,0,1,0.149586081788692,0,0,100,0,0.00319756734067672
8435,20.4602727524377,204.274887084961,0,1,0,0,1,3,3.3177227834153,0,0,96.7107733090971,0.914236239710143,0.907861626950109
8436,20.8092018763224,6.86114501953125,0,0,0,0,0,1,1.22338489841216,0,0,75.0434115455695,0,0.000399768605692756
8437,21.3796538774975,42.1163940429688,0,0,0,0,0,1,1001.95258107818,0,0,98.8279704058232,1.22514012899781,0.0244869948260863
8438,19.5097045898438,0,0,0,0,0,0,1,0.00409636368509136,0,0,100,0,9.99113286497741e-05
8439,13.5097665786743,3.73480224609375,0,0,0,0,0,1,0.657122102246238,0,0,100,0,9.99285167778362e-05
8440,28.1367991503547,6.18878173828125,0,0,0,0,0,1,38.6484211258621,0,0,97.2832964279705,2.81980569356436,0.00709268728893128
8441,22.4431228637695,8.28948974609375,0,0,0,0,0,1,0.657273385024427,0,0,100,0,0.000299712247207208
8442,30,3.06768798828125,0,0,0,0,0,0,0,0,0,0,0,9.99000437911018e-05
8443,21.0285148620605,0,0,0,0,0,0,1,1.52888826268735,0,0,66.7321945164995,33.3660972582497,0.000299705414229335
8444,14.4654340744019,0,0,0,0,0,0,3,0.000333173257875091,0,0,66.6986975382198,33.3493487691099,0.00149927965149091
8445,27.3767375946045,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99463051660859e-05
8446,17.2828931808472,0,0,0,0,0,0,1,0.168470243271516,0,0,100,0,9.992287222499e-05
8447,21.2222236873597,35.6698303222656,0,0,0,0,0,1,0.657122102246238,0,0,95.7215186851953,0.966884027123185,0.020685004032497
8448,24.1950459480286,0,0,0,0,0,0,1,1.22338489841216,0,0,100,0,0.000399767811872793
8449,25,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99463401565881e-05
8450,28.0115888913472,0,100,0,0,0,0,1,6.65508840684689,0,0,100,0,0.00119862533230429
8451,30,0,0,0,0,0,0,1,0.130483090767771,0,0,100,0,0.00119892270536899
8452,21.3463101106531,0,0,0,0,0,0,1,7.99934954182399,0,0,100,0,0.00149887121355456
8453,18.9946060180664,0.08795166015625,0,0,0,0,0,1,1.22338489841216,0,0,100,0,0.00019988362535429
8454,25.6619005203247,6.69413757324219,0,0,0,0,0,1,1.22338489841216,0,0,100,0,0.000199884093499102
8455,22.4876941680908,0,0,0,0,0,0,1,0.917599074817109,0,0,100,0,0.000499725705445184
8456,22.308708190918,3.525634765625,0,0,0,0,0,1,1001.95258107818,0,0,50.0268356800487,0,0.000199892714861198
8457,24,0,100,0,0,0,0,0,0,0,0,0,100,9.98849826618098e-05
8458,26.0141754150391,1.49652099609375,0,0,0,0,0,1,0.0382615641237421,0,0,100,0,9.98994971160719e-05
8459,19,0,0,0,0,0,0,1,0.00129884686162238,0,0,100,0,9.99113024416802e-05
8460,18.8264751434326,8.74420166015625,0,0,0,0,0,1,0.233898946957681,0,0,100,0,0.000199827415821273
8461,27.4988998130516,5.21514892578125,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00629711588683701
8462,24,0,100,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99576007875294e-05
8463,22.4188639567449,12.625244140625,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00209924590572694
8464,25,0,0,0,0,0,0,1,0.0382615641237421,0,0,100,0,9.98995502118778e-05
8465,18.9246501922607,3.195556640625,0,0,0,0,0,1,0.233898946957681,0,0,100,0,9.99144379742866e-05
8466,20.7968762171672,63.6456604003906,0,0,0,0,0,1,0.149586081788692,0,0,99.651910395232,0.424050682532902,0.0471641735854256
8467,25.9614810943604,8.6229248046875,0,0,0,0,0,1,0.130483090767771,0,0,100,0,0.000299731270359451
8468,20.3801229772433,37.35205078125,0,0,0,0,0,1,0.233898946957681,0,0,100,0,0.00539534546254882
8469,20.4026713738075,0,0,0,0,0,0,1,0.149586081788692,0,0,81.8804214019546,18.1956492004343,0.00109916385943089
8470,29,3.33236694335938,0,0,0,0,0,1,2.2429333394946,0,0,100,0,9.99448291639565e-05
8471,20.568598429362,2.91790771484375,0,0,0,0,0,1,0.149586081788692,0,0,100,0,0.00189854919938127
8472,13.8640899658203,0,100,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99639538375996e-05
8473,30,6.2735595703125,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000299898145052532
8474,28.9419492085775,0,100,0,0,0,0,1,6.65508840684689,0,0,66.7433416874951,33.3716708437476,0.00059931071757371
8475,29.055541791414,4.82916259765625,0,0,0,0,0,1,0.130483090767771,0,0,100,0,0.00189829678680014
8476,9.85580921173096,7.63394165039062,0,0,0,0,0,0,0,0,0,0,0,9.99268596266847e-05
8477,15.6085583823068,0,0,0,0,0,0,1,1001.95258107818,0,0,100,0,0.0013993191846943
8478,15.2134963355449,50.3011474609375,35.8246677253222,0,0,0,0,2,0.0454779411341429,0,0,97.8085538749698,2.23989054675503,0.0267870231815224
8479,21.006950378418,0,0,0,0,0,0,1,0.000299770223520085,0,0,100,0,9.99234201206418e-05
8480,20,0,0,0,0,0,0,1,2.2429333394946,0,0,100,0,9.99444591804349e-05
8481,23.8606252670288,9.7093505859375,0,0,0,0,0,1,0.917599074817109,0,0,75.0403200637741,0,0.000399785075203625
8482,15.5339220046997,0,0,0,0,0,0,1,0.000499759618840057,0,0,100,0,0.000499759618840057
8483,30,0,100,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99665214650086e-05
8484,30,8.08807563781738,100,0,0,0,0,1,4.23553521981879,0,0,100,0,0.000499396711366891
8485,30,0,0,0,0,0,0,1,0.0115908433204915,0,0,100,0,9.99209971914825e-05
8486,29.7915554046631,0,0,0,0,0,0,1,0.0115908433204915,0,0,100,0,9.99210228504817e-05
8487,16.0208692550659,6.04571533203125,0,0,0,0,0,1,0.657122102246238,0,0,50.0364892238368,50.0364892238368,0.000199854149544051
8488,30,11.0675659179688,0,0,0,0,0,1,0.917599074817109,0,0,100,0,0.000299838516110838
8489,21.4293994903564,11.4234619140625,0,0,0,0,0,1,0.917599074817109,0,0,50.0268587102746,0,0.000199892622839143
8490,21.5060729980469,2.498779296875,0,0,0,0,0,1,9.99115221123648e-05,0,0,100,0,9.99115221123648e-05
8491,18.3073787689209,10.1852111816406,0,0,0,0,0,1,7.99934954182399,0,0,66.7168445973381,33.3584222986691,0.000299774369137325
8492,29.4782582796537,15.8837890625,0,0,0,0,0,1,0.657122102246238,0,0,65.0465943060942,5.00358417739186,0.00199856735601329
8493,30,2.17239379882812,0,0,0,0,0,1,0.917599074817109,0,0,100,0,9.99461341948845e-05
8494,19.6241717338562,0,0,0,0,0,0,1,0.917599074817109,0,0,87.5469766084244,0,0.000799570730044652
8495,30,0,0,0,0,0,0,1,0.657122102246238,0,0,100,0,9.99283200108985e-05
8496,24.7781261054736,24.6073379516602,0,0,0,0,0,1,0.265720259697284,0,0,98.5132316928944,0.932301877219821,0.0321784185284082
8497,30,0,0,0,0,0,0,1,0.917599074817109,0,0,100,0,9.99460867877569e-05
8498,25.2563152313232,0,0,0,0,0,0,1,0.130483090767771,0,0,100,0,9.99106680930927e-05
8499,16.6202037811279,9.2757568359375,0,0,0,0,0,1,0.343593509418728,0,0,100,0,0.000499554730774973
8500,29.5756147633428,56.7621765136719,0,0,0,0,0,1,0.0115908433204915,0,0,96.6864707705154,3.39250774633387,0.00589534394478925
8501,20.0909309387207,0,0,0,0,0,0,1,7.99934954182399,0,0,100,0,9.99248349840054e-05
8502,21.39672391168,7.12118530273438,0,0,0,0,0,1,2.2429333394946,0,0,100,0,0.00239865831905219
8503,30,0,0,0,0,0,0,1,0.917599074817109,0,0,100,0,9.99460292648873e-05
8504,26.513006500668,106.583984375,0,0,0,0,0,1,1.52888826268735,0,0,98.0006522669076,2.09907688925103,0.0762239824654967
8505,24,5.30804443359375,0,0,0,0,0,1,0.130483090767771,0,0,100,0,9.99107726939037e-05
8506,22.0493507385254,3.17489624023438,0,0,0,0,0,1,7.99934954182399,0,0,100,0,0.000299774691953658
8507,19.1742999336936,0,0,0,0,0,0,1,7.99934954182399,0,0,100,0,0.000999263006298555
8508,25.7318562325977,26.165771484375,0,0,0,0,0,1,33.5795908276486,0,0,98.5939593812905,1.49384786941349,0.00669412207544678
8509,29.1866458892822,0.372875213623047,100,0,0,0,0,1,4.18751136752271,0,0,94.5553097017668,5.5620770412804,0.00179788951605352
8510,19,0,0,0,0,0,0,1,33.5795908276486,0,0,100,0,9.99145793586795e-05
8511,18.0630588531494,2.99651336669922,0,0,0,0,0,1,0.31049875982397,0,0,100,0,0.000199871049032408
8512,17.8115615844727,0,100,0,0,0,0,1,0.00799654269793259,0,0,100,0,9.99567197113865e-05
8513,24.6197414398193,3.1474609375,100,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99615189439501e-05
8514,19,3.837646484375,0,0,0,0,0,1,7.99934954182399,0,0,100,0,9.99249467740156e-05
8515,30,20.2947998046875,0,0,0,0,0,1,1.52888826268735,0,0,94.5371943564774,5.56101143273397,0.00179823403007889
8516,20.4805930137634,5.00115966796875,0,0,0,0,0,1,0.176040746245278,0,0,100,0,0.00129882563707983
8517,15.5228810310364,0,0,0,0,0,0,1,0.657122102246238,0,0,100,0,9.9928565469454e-05
8518,22.2825727462769,2.1563720703125,0,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99499825322564e-05
8519,18.2478022575378,1.3651123046875,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000299892136006019
8520,17.4043769836426,0,0,0,0,0,0,1,0.233898946957681,0,0,100,0,9.9913682787359e-05
8521,17.3165607452393,7.2010498046875,100,0,0,0,0,1,0.000199913340084786,0,0,100,0,0.000199913340084786
8522,16.8824640512466,0,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000799712602388878
8523,24.0262622833252,6.18498229980469,100,0,0,0,0,0,0,0,0,0,100,9.98849410196708e-05
8524,19.4777526855469,3.85760498046875,0,0,0,0,0,1,9.99114958344362e-05,0,0,100,0,9.99114958344362e-05
8525,25.9558438062668,6.68592834472656,100,0,0,0,0,1,6.65508840684689,0,0,100,0,0.0015981688017343
8526,24.5367044488589,161.787719726562,0,0,0,0,0,1,38.6484211258621,0,0,93.5768450421344,6.23196470623996,0.102696345401183
8527,22.2753190994263,0,0,0,0,0,0,1,7.99934954182399,0,0,85.7788563332849,14.2964760555475,0.000699473070226959
8528,12,1.31167602539062,0,0,0,0,0,1,9.99268222881219e-05,0,0,100,0,9.99268222881219e-05
8529,23.5704763410122,247.908554077148,0,0,0,0,0,4,2.01959830628387,0,0,99.1945333456588,0.59227164978611,1.36761568832903
8530,22.9736928413654,43.246826171875,100,0,0,0,0,1,1001.95258107818,0,0,99.6516903324441,0.390790942480173,0.0255891294115839
8531,24.2715757810153,0,0,0,0,0,0,1,0.022079839615196,0,0,100,0,0.00099908645080631
8532,21.320240020752,0,0,0,0,0,0,1,7.99934954182399,0,0,100,0,9.99246622012433e-05
8533,18.6469997406006,3.69821166992188,0,0,0,0,0,1,0.243829123831787,0,0,80.0568242883021,0,0.000499645100284659
8534,18.8067213694255,7.27734375,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00299869689909247
8535,23.7049416351318,14.0217895507812,0,0,0,0,0,1,0.00669400612183812,0,0,100,0,0.00229794119292493
8536,19.3302638442428,6.4993896484375,0,0,0,0,0,1,0.00659415942333253,0,0,100,0,0.00249778738177136
8537,26.0183116912842,4.3095703125,0,0,0,0,0,1,33.5795908276486,0,0,100,0,0.000499560445684016
8538,15,15.2946166992188,0,0,0,0,0,1,33.5795908276486,0,0,100,0,9.99145149414617e-05
8539,18.778347379122,12.7630615234375,0,0,0,0,0,1,0.024582141817648,0,0,94.0077207776622,0,0.0131904059554079
8540,21.8437705168853,4.20978546142578,0,0,0,0,0,2,0.00154893644652523,0,0,93.8143803430549,3.12714601143516,0.00319780399234081
8541,25.6629104614258,0,0,0,0,0,0,1,0.130483090767771,0,0,100,0,0.000199820601118539
8542,19.6260522206624,1.78298950195312,0,0,0,0,0,1,7.99934954182399,0,0,100,0,0.000299774296518975
8543,13,0,0,0,0,0,0,1,7.99934954182399,0,0,100,0,9.99268353138978e-05
8544,21,0,0,0,0,0,0,1,0.917599074817109,0,0,100,0,9.9945222324779e-05
8545,13.063807964325,0,100,0,0,0,0,1,0.0976535643601099,0,0,100,0,0.000199905143125994
8546,30,4.7933349609375,0,0,0,0,0,1,1.52888826268735,0,0,90.0882819474144,10.0098091052683,0.00199804010143148
8547,24.3333641334816,17.4440002441406,0,0,0,0,0,2,2.57001647738414,0,0,91.1832388539282,8.89592574184665,0.00449644041112428
8548,19.2352409362793,0,0,0,0,0,0,1,9.99238678311667e-05,0,0,100,0,9.99238678311667e-05
8549,28.7038040161133,5.6676025390625,0,0,0,0,0,1,0.917599074817109,0,0,100,0,0.000199892830347802
8550,24.2403786560225,16.8314514160156,100,0,0,0,0,1,6.65508840684689,0,0,97.0241338971707,3.08994056997359,0.0161815409933361
8551,19.275075340271,4.290283203125,0,0,0,0,0,1,1.52888826268735,0,0,80.080187825909,20.0200469564773,0.00149849798380687
8552,22.3334302902222,1.95686340332031,0,0,0,0,0,1,0.243829123831787,0,0,100,0,9.99290663109059e-05
8553,16.840537071228,9.3477783203125,0,0,0,0,0,1,1.22338489841216,0,0,100,0,0.000199880989530298
8554,25.6207077719949,0,0,0,0,0,0,1,33.5795908276486,0,0,100,0,0.000899208796906176
8555,22.6020809355236,1.3863525390625,0,0,0,0,0,1,7.99934954182399,0,0,100,0,0.0019984956106913
8556,13.9208240509033,0,0,0,0,0,0,1,7.99934954182399,0,0,100,0,9.99268720869149e-05
8557,19.6921265738351,1.53985595703125,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00319853054099509
8558,18.5662201367892,7.637451171875,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00479781470798788
8559,24.8329835549379,6.2969970703125,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00329880579910583
8560,30,0,0,0,0,0,0,1,0.0269785197827412,0,0,100,0,0.00109912594244695
8561,20.2626338024852,28.230712890625,100,0,0,0,0,1,1001.95258107818,0,0,99.5573212825294,0.488026084718281,0.0204907080033901
8562,23.0264622824533,10.5952758789062,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000499786819494162
8563,30,11.1953125,0,0,0,0,0,1,1.52888826268735,0,0,100,0,9.99021182338183e-05
8564,20.2284278869629,6.4547119140625,0,0,0,0,0,1,0.765394495806115,0,0,100,0,9.9908515234798e-05
8565,21.9724630117416,0,0,0,0,0,0,1,0.022079839615196,0,0,100,0,0.000799271504346034
8566,20.1274695242605,20.826171875,0,0,0,0,0,1,33.5795908276486,0,0,100,0,0.00299738844237761
8567,21.3618137836456,7.8179931640625,0,0,0,0,0,1,0.168470243271516,0,0,100,0,0.000699463680524204
8568,27.361078898112,1.92840576171875,0,0,0,0,0,1,0.243829123831787,0,0,50.0354707783713,0,0.000199858217469249
8569,18.9406156539917,3.74664306640625,0,0,0,0,0,1,2.2429333394946,0,0,100,0,9.99438220033262e-05
8570,19.4910376288674,2.26821899414062,0,0,0,0,0,1,2.2429333394946,0,0,100,0,0.00139921438969387
8571,29.5100478588695,4.03536224365234,100,0,0,0,0,1,4.18751136752271,0,0,95.4966189146978,4.62080414103376,0.00649237645317908
8572,21.8173923492432,0,0,0,0,0,0,1,1.52888826268735,0,0,100,0,9.99003111675702e-05
8573,22.5128926745916,16.1442260742188,0,0,0,0,0,1,0.394526370653221,0,0,100,0,0.00559471451086555
8574,23.2198705673218,0,0,0,0,0,0,1,0.343593509418728,0,0,100,0,0.000399643065215088
8575,23.2937936782837,0,0,0,0,0,0,0,0,0,0,0,100,9.99052060454997e-05
8576,18.8912432352702,0,0,0,0,0,0,1,0.343593509418728,0,0,100,0,0.000999108530344674
8577,30,1.3076171875,0,0,0,0,0,1,0.243829123831787,0,0,50.0354523558672,0,0.00019985829105485
8578,22.3348636627197,0.559814453125,100,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99567631640384e-05
8579,27.572321544994,13.3285217285156,0,0,0,0,0,1,0.0269785197827412,0,0,100,0,0.00199840704473829
8580,21.2372728983561,0,0,0,0,0,0,1,0.168470243271516,0,0,100,0,0.000299769289912598
8581,15.5363340377808,0.672607421875,100,0,0,0,0,1,0.0269874103836602,0,0,100,0,9.99534736884889e-05
8582,27.0371742248535,4.345458984375,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000199927714529083
8583,22.9801517486572,7.65797424316406,100,0,0,0,0,1,0.725367628392508,0,0,100,0,0.000499425298273534
8584,22.8871555328369,0,0,0,0,0,0,1,0.000199821520147598,0,0,100,0,0.000199821520147598
8585,20,0,0,0,0,0,0,1,0.115906163190203,0,0,100,0,9.9919338966778e-05
8586,18.2053890228271,0,0,0,0,0,0,1,7.99934954182399,0,0,100,0,0.0001998500047169
8587,17.8340930938721,0,0,0,0,0,0,1,0.0501643903237885,0,0,100,0,9.99289681857335e-05
8588,15.9937921251569,0,0,0,0,0,0,1,0.00259831563239992,0,0,100,0,0.000699546367607945
8589,21.8572816848755,9.00643920898438,0,0,0,0,0,1,0.917599074817109,0,0,100,0,0.000399780682490935
8590,17.0776634216309,0.98101806640625,0,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99506279376437e-05
8591,16.3175170767398,31.9735107421875,100,0,0,0,0,1,0.0215898094940925,0,0,99.5774963450531,0.469705171438929,0.0212899508203524
8592,16.6244099934896,5.72705078125,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000299865920124234
8593,21.8730204992248,11.4598343372345,100,0,0,0,0,1,4.23553521981879,0,0,99.5685874701499,0.553158819278611,0.0180779907170987
8594,19.3513851165771,0,0,0,0,0,0,1,1.52888826268735,0,0,50.0501116793966,50.0501116793966,0.000199799753975705
8595,23.107165927887,29.1239013671875,0,0,0,0,0,1,0.0495554355656695,0,0,97.8405885362774,0,0.00889201519548731
8596,19.2391566989803,138.234802246094,0,0,0,0,0,1,0.115906163190203,0,0,99.8362839857155,0.244696774474793,0.0817338113382458
8597,18,0.86956787109375,0,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99505267679124e-05
8598,18.3885023682206,4.4884033203125,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00459813236062504
8599,26.4251217772995,17.8209228515625,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00629753453455876
8600,20.843448638916,0,0,0,0,0,0,1,0.0501643903237885,0,0,100,0,0.000299787051667598
8601,19.8352890014648,2.87103271484375,0,0,0,0,0,1,2.2429333394946,0,0,100,0,9.99436358382081e-05
8602,15.2016620635986,0,0,0,0,0,0,1,33.5795908276486,0,0,100,0,9.99130795474339e-05
8603,26.8635665893555,0,0,0,0,0,0,1,5.13863406173792,0,0,100,0,0.00049960560636111
8604,26.8401651382446,0,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000199927714242192
8605,16.1385459899902,0.13153076171875,0,0,0,0,0,0,0,0,0,0,100,0.000199807502320604
8606,23.4823837280273,0,0,0,0,0,0,1,0.168470243271516,0,0,100,0,9.99231592000069e-05
8607,25.1415786743164,5.3958740234375,100,0,0,0,0,1,0.725367628392508,0,0,100,0,0.000299655173279156
8608,24.9526379903158,1.94094848632812,0,0,0,0,0,1,0.0501643903237885,0,0,100,0,0.000499645319679126
8609,26.6490697860718,0.227142333984375,0,0,0,0,0,1,2.2429333394946,0,0,100,0,0.000199885166973181
8610,20.1596660614014,3.7415771484375,100,0,0,0,0,1,6.65508840684689,0,0,100,0,9.98861193798657e-05
8611,23.0925571181557,29.8591918945312,0,0,0,0,0,2,1.52888826268735,0,0,94.1159278964457,2.72011352301866,0.0183815857598885
8612,24.9703807960562,118.030151367188,0,0,0,0,0,1,0.272438302552788,0,0,97.1083813199363,2.98795019445958,0.0133871039999831
8613,22,0.842529296875,0,0,0,0,0,1,33.5795908276486,0,0,100,0,9.99118582795563e-05
8614,16.169350306193,0,0,0,0,0,0,1,0.000399678437893745,0,0,100,0,0.000299758825322628
8615,19.1359672546387,0.14630126953125,0,0,0,0,0,1,0.0285732920512677,0,0,100,0,9.99065179390163e-05
8616,20.8575763702393,0,0,0,0,0,0,1,0.024582141817648,0,0,100,0,9.99276209626405e-05
8617,13.6515839894613,1.22442626953125,100,0,0,0,0,1,0.00569727018281484,0,0,100,0,0.000199904312190272
8618,26.3520908096887,65.72998046875,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.0410851542446013
8619,23.5828447599669,4.10089111328125,0,0,0,0,0,1,0.394526370653221,0,0,83.4127721293321,16.6825544258664,0.00299714292689342
8620,18,3.0704345703125,0,0,0,0,0,1,0.00659415942333253,0,0,100,0,9.99115092000284e-05
8621,25.8824641115525,27.4665222167969,0,0,0,0,0,1,7.99934954182399,0,0,99.7349868726207,0.338084701263121,0.0295783866073766
8622,28.7777109146118,1.96710205078125,0,0,0,0,0,1,0.0501643903237885,0,0,100,0,9.99291030858731e-05
8623,29.0124316215515,0,0,0,0,0,0,1,0.0501643903237885,0,0,66.7139430288344,0,0.000299787407129508
8624,12.6522941589355,0.313919067382812,0,0,0,0,0,1,1.22338489841216,0,0,100,0,9.99402951890588e-05
8625,21.8820705413818,0,0,0,0,0,0,1,33.5795908276486,0,0,100,0,0.000199825941287505
8626,18.5415525436401,0,0,0,0,0,0,1,0.0501643903237885,0,0,100,0,0.000199857655913504
8627,28.082052230835,0,0,0,0,0,0,1,0.917599074817109,0,0,100,0,9.99453261842427e-05
8628,28.1935793263773,128.841003417969,100,0,0,0,0,1,1001.95258107818,0,0,99.4648643750389,0.575606854022216,0.0868648447297159
8629,24.9887599945068,0,100,0,0,0,0,1,1001.95258107818,0,0,100,0,9.99639209862944e-05
8630,27.3101839224497,4.8026123046875,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.00219920844820175
8631,22.6078720092773,0,0,0,0,0,0,1,0.024582141817648,0,0,100,0,9.99276211318138e-05
8632,24.0406239827474,5.6009521484375,100,0,0,0,0,1,1001.95258107818,0,0,100,0,0.000299872090643308
8633,21.9806900024414,1.5540771484375,0,0,0,0,0,1,0.00989113323215119,0,0,100,0,9.99105269739957e-05
8634,19.3033976554871,0,0,0,0,0,0,1,0.168470243271516,0,0,100,0,0.000399693034706434
8635,26.5164051055908,0.907318115234375,0,0,0,0,0,1,0.0501643903237885,0,0,100,0,9.99291624852704e-05
8636,17.6382563908895,6.55615234375,0,0,0,0,0,1,2.2429333394946,0,0,100,0,0.000999439928825537
8637,13.7853618264198,0,100,0,0,0,0,1,0.0611704306086875,0,0,100,0,0.00139932583316667
8638,23.8518084526062,0.5325927734375,0,0,0,0,0,1,0.394526370653221,0,0,100,0,0.00169840358810451
8639,22.6192163927802,6.57586669921875,0,0,0,0,0,1,0.0285732920512677,0,0,100,0,0.00269747374322278
8640,16,0,0,0,0,0,0,1,0.343593509418728,0,0,100,0,9.99109796912089e-05
8641,20.9038568878174,3.927001953125,0,0,0,0,0,1,33.5795908276486,0,0,100,0,0.00229796933800425
8642,27.0399658799171,77.5693359375,0,0,0,0,0,1,33.5795908276486,0,0,100,0,0.0143875028688683
8643,19.8279075622559,0,0,0,0,0,0,1,33.5795908276486,0,0,100,0,9.99162106411313e-05
8644,26.9323935545376,107.20361328125,0,0,0,0,0,1,5.13863406173792,0,0,99.4694769347497,0.304498398779846,0.197045371142921
8645,22,0,0,0,0,0,0,1,0.024582141817648,0,0,100,0,9.99275850443664e-05
8646,12.39643907547,0,0,0,0,0,0,1,0.00019986104475108,0,0,100,0,0.00019986104475108
